First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
L0705,1785,L2919,1791,1694,91,0.00E+00,0.00E+00,Fuzzy match
L0708,1785,L2828,1785,1701,78,0.00E+00,0.00E+00,Fuzzy match
L0713,1788,L2634,1771,1662,106,0.00E+00,0.00E+00,Fuzzy match
L0719,1786,L2238,1765,1640,123,0.00E+00,0.00E+00,Fuzzy match
L0719,1786,L2554,1786,1702,80,0.00E+00,0.00E+00,Fuzzy match
L0720,1789,L2823,1789,1701,88,0.00E+00,0.00E+00,Fuzzy match
L0721,1791,L2463,1791,1714,77,0.00E+00,0.00E+00,Fuzzy match
L0722,1791,L1738,1784,1687,97,0.00E+00,0.00E+00,Fuzzy match
L0723,1789,L1098,1791,1711,78,0.00E+00,0.00E+00,Fuzzy match
L0724,1790,L2589,1696,1587,108,0.00E+00,0.00E+00,Fuzzy match
L0726,1791,L1735,1789,1711,78,0.00E+00,0.00E+00,Fuzzy match
L0726,1791,L1740,1790,1723,67,0.00E+00,0.00E+00,Fuzzy match
L0727,1791,L2612,1786,1704,82,0.00E+00,0.00E+00,Fuzzy match
L0728,1790,L1621,1779,1728,50,0.00E+00,0.00E+00,Fuzzy match
L0730,1791,L1736,1787,1683,104,0.00E+00,0.00E+00,Fuzzy match
L0730,1791,L1741,1791,1640,151,0.00E+00,0.00E+00,Fuzzy match
L0730,1791,L2607,1760,1639,121,0.00E+00,0.00E+00,Fuzzy match
L0737,1786,L1737,1790,1694,91,0.00E+00,0.00E+00,Fuzzy match
L0737,1786,L1742,1774,1678,91,0.00E+00,0.00E+00,Fuzzy match
L0739,1791,L2927,1791,1729,62,0.00E+00,0.00E+00,Fuzzy match
L0744,1791,L1754,1732,1653,79,0.00E+00,0.00E+00,Fuzzy match
L0750,1791,L2599,1789,1697,92,0.00E+00,0.00E+00,Fuzzy match
L0752,1791,L2606,1790,1705,85,0.00E+00,0.00E+00,Fuzzy match
L0761,1789,L2753,1728,1631,95,0.00E+00,0.00E+00,Fuzzy match
L0771,1791,L2615,1786,1700,86,0.00E+00,0.00E+00,Fuzzy match
L0783,1791,L2780,1791,1652,139,0.00E+00,0.00E+00,Fuzzy match
L0785,1791,L2949,1789,1653,136,0.00E+00,0.00E+00,Fuzzy match
L0794,1791,L2349,1791,1703,88,0.00E+00,0.00E+00,Fuzzy match
L0798,1791,L1341,1790,1703,87,0.00E+00,0.00E+00,Fuzzy match
L0798,1791,L1746,1768,1710,58,0.00E+00,0.00E+00,Fuzzy match
L0798,1791,L2907,1777,1672,105,0.00E+00,0.00E+00,Fuzzy match
L0799,1791,L1342,1769,1678,91,0.00E+00,0.00E+00,Fuzzy match
L0799,1791,L1747,1787,1724,63,0.00E+00,0.00E+00,Fuzzy match
L0801,1791,L2849,1788,1637,151,0.00E+00,0.00E+00,Fuzzy match
L0802,1791,L2812,1785,1666,119,0.00E+00,0.00E+00,Fuzzy match
L0803,1788,L2913,1790,1671,117,0.00E+00,0.00E+00,Fuzzy match
L0804,1791,L2781,1791,1721,70,0.00E+00,0.00E+00,Fuzzy match
L0806,1790,L1018,1788,1631,156,0.00E+00,0.00E+00,Fuzzy match
L0806,1790,L1728,1790,1740,49,0.00E+00,0.00E+00,Fuzzy match
L0820,1790,L2802,1780,1697,83,0.00E+00,0.00E+00,Fuzzy match
L0827,1788,L2939,1779,1681,95,0.00E+00,0.00E+00,Fuzzy match
L0884,1791,L2253,1758,1665,93,0.00E+00,0.00E+00,Fuzzy match
L0884,1791,L2756,1782,1678,104,0.00E+00,0.00E+00,Fuzzy match
L0884,1791,L1282,1791,1724,67,0.00E+00,0.00E+00,Fuzzy match
L0893,1789,L2292,1737,1624,111,0.00E+00,0.00E+00,Fuzzy match
L0895,1791,L2792,1782,1713,69,0.00E+00,0.00E+00,Fuzzy match
L0897,1789,L2824,1791,1701,88,0.00E+00,0.00E+00,Fuzzy match
L0898,1791,L2899,1791,1715,76,0.00E+00,0.00E+00,Fuzzy match
L0906,1791,L2687,1769,1662,107,0.00E+00,0.00E+00,Fuzzy match
L0927,1788,L2600,1789,1698,90,0.00E+00,0.00E+00,Fuzzy match
L0930,1773,L2374,1790,1637,135,0.00E+00,0.00E+00,Fuzzy match
L0931,1777,L2775,1753,1622,117,0.00E+00,0.00E+00,Fuzzy match
L0933,1789,L2629,1729,1622,107,0.00E+00,0.00E+00,Fuzzy match
L0945,1777,L2815,1787,1683,94,0.00E+00,0.00E+00,Fuzzy match
L0947,1776,L1739,1779,1691,75,0.00E+00,0.00E+00,Fuzzy match
L0947,1776,L2676,1779,1658,106,0.00E+00,0.00E+00,Fuzzy match
L0951,1788,L2620,1791,1686,102,0.00E+00,0.00E+00,Fuzzy match
L0953,1791,L2856,1791,1697,94,0.00E+00,0.00E+00,Fuzzy match
L0954,1790,L2597,1791,1681,109,0.00E+00,0.00E+00,Fuzzy match
L0963,1790,L2799,1791,1696,94,0.00E+00,0.00E+00,Fuzzy match
L0964,1783,L2782,1787,1665,114,0.00E+00,0.00E+00,Fuzzy match
L0969,1580,L1732,1789,1478,102,0.00E+00,0.00E+00,Fuzzy match
L0979,1791,L0980,1791,1761,30,0.00E+00,0.00E+00,Fuzzy match
L0979,1791,L1725,1790,1731,59,0.00E+00,0.00E+00,Fuzzy match
L0980,1791,L1725,1790,1742,48,0.00E+00,0.00E+00,Fuzzy match
L0983,1791,L2942,1785,1702,83,0.00E+00,0.00E+00,Fuzzy match
L0989,1785,L2912,1785,1720,65,0.00E+00,0.00E+00,Fuzzy match
L0993,1789,L2826,1783,1608,175,0.00E+00,0.00E+00,Fuzzy match
L1005,1791,L1729,1791,1745,46,0.00E+00,0.00E+00,Fuzzy match
L1007,1790,L2808,1781,1673,108,0.00E+00,0.00E+00,Fuzzy match
L1014,1783,L2959,1788,1681,99,0.00E+00,0.00E+00,Fuzzy match
L1018,1788,L1728,1790,1634,153,0.00E+00,0.00E+00,Fuzzy match
L1020,1785,L2819,1666,1546,114,0.00E+00,0.00E+00,Fuzzy match
L1040,1681,L1718,1788,1580,98,0.00E+00,0.00E+00,Fuzzy match
L1084,1784,L1092,1789,1733,51,0.00E+00,0.00E+00,Fuzzy match
L1095,1786,L2243,1637,1528,104,0.00E+00,0.00E+00,Fuzzy match
L1101,1790,L1701,1788,1760,28,0.00E+00,0.00E+00,Fuzzy match
L1102,1788,L2348,1755,1665,90,0.00E+00,0.00E+00,Fuzzy match
L1172,1762,L2791,1791,1647,115,0.00E+00,0.00E+00,Fuzzy match
L1192,1709,L2837,1791,1592,117,0.00E+00,0.00E+00,Fuzzy match
L1196,1706,L2958,1790,1599,106,0.00E+00,0.00E+00,Fuzzy match
L1198,1747,L2870,1776,1602,130,0.00E+00,0.00E+00,Fuzzy match
L1199,1770,L2869,1791,1667,103,0.00E+00,0.00E+00,Fuzzy match
L1201,1789,L2625,1789,1670,117,0.00E+00,0.00E+00,Fuzzy match
L1203,1787,L2618,1779,1644,131,0.00E+00,0.00E+00,Fuzzy match
L1204,1783,L2623,1791,1675,108,0.00E+00,0.00E+00,Fuzzy match
L1205,1761,L2843,1789,1659,100,0.00E+00,0.00E+00,Fuzzy match
L1206,1712,L1218,1784,1601,107,0.00E+00,0.00E+00,Fuzzy match
L1215,1745,L2210,1734,1538,150,0.00E+00,0.00E+00,Fuzzy match
L1224,1788,L2867,1750,1639,110,0.00E+00,0.00E+00,Fuzzy match
L1228,1789,L2748,1769,1687,82,0.00E+00,0.00E+00,Fuzzy match
L1242,1791,L2683,1791,1712,79,0.00E+00,0.00E+00,Fuzzy match
L1246,1791,L2860,1781,1688,93,0.00E+00,0.00E+00,Fuzzy match
L1268,1788,L2265,1709,1582,125,0.00E+00,0.00E+00,Fuzzy match
L1284,1788,L2576,1790,1720,68,0.00E+00,0.00E+00,Fuzzy match
L1290,1791,L2631,1791,1719,72,0.00E+00,0.00E+00,Fuzzy match
L1300,1791,L1748,1784,1715,69,0.00E+00,0.00E+00,Fuzzy match
L1302,1791,L2861,1791,1701,90,0.00E+00,0.00E+00,Fuzzy match
L1311,1791,L2213,1778,1682,96,0.00E+00,0.00E+00,Fuzzy match
L1335,1781,L2608,1791,1706,75,0.00E+00,0.00E+00,Fuzzy match
L1340,1784,L2750,1773,1655,111,0.00E+00,0.00E+00,Fuzzy match
L1341,1790,L1746,1768,1671,96,0.00E+00,0.00E+00,Fuzzy match
L1341,1790,L2907,1777,1675,101,0.00E+00,0.00E+00,Fuzzy match
L1342,1769,L1747,1787,1648,117,0.00E+00,0.00E+00,Fuzzy match
L1348,1566,L2857,1791,1437,129,0.00E+00,0.00E+00,Fuzzy match
L1622,1787,L2364,1784,1700,82,0.00E+00,0.00E+00,Fuzzy match
L1624,1757,L2472,1791,1663,94,0.00E+00,0.00E+00,Fuzzy match
L1719,1779,L2231,1664,1524,130,0.00E+00,0.00E+00,Fuzzy match
L1735,1789,L1740,1790,1737,51,0.00E+00,0.00E+00,Fuzzy match
L1736,1787,L1741,1791,1680,107,0.00E+00,0.00E+00,Fuzzy match
L1736,1787,L2607,1760,1662,94,0.00E+00,0.00E+00,Fuzzy match
L1737,1790,L1742,1774,1718,56,0.00E+00,0.00E+00,Fuzzy match
L1739,1779,L2676,1779,1659,108,0.00E+00,0.00E+00,Fuzzy match
L1741,1791,L2607,1760,1608,152,0.00E+00,0.00E+00,Fuzzy match
L1746,1768,L2907,1777,1643,117,0.00E+00,0.00E+00,Fuzzy match
L1776,1789,L2219,1769,1648,121,0.00E+00,0.00E+00,Fuzzy match
L2238,1765,L2554,1786,1698,67,0.00E+00,0.00E+00,Fuzzy match
L2244,1717,L2646,1586,1434,103,0.00E+00,0.00E+00,Fuzzy match
L2249,1644,L0934,1788,1532,109,0.00E+00,0.00E+00,Fuzzy match
L2251,1770,L1281,1787,1660,106,0.00E+00,0.00E+00,Fuzzy match
L2252,1731,L1236,1791,1632,99,0.00E+00,0.00E+00,Fuzzy match
L2253,1758,L2756,1782,1680,71,0.00E+00,0.00E+00,Fuzzy match
L2253,1758,L1282,1791,1664,94,0.00E+00,0.00E+00,Fuzzy match
L2254,1766,L2790,1791,1700,66,0.00E+00,0.00E+00,Fuzzy match
L2254,1766,L0935,1786,1666,95,0.00E+00,0.00E+00,Fuzzy match
L2283,1735,L2385,1789,1660,74,0.00E+00,0.00E+00,Fuzzy match
L2350,1791,L0962,1791,1693,98,0.00E+00,0.00E+00,Fuzzy match
L2400,1791,L1019,1758,1651,107,0.00E+00,0.00E+00,Fuzzy match
L2401,1787,L0825,1788,1697,90,0.00E+00,0.00E+00,Fuzzy match
L2402,1788,L0795,1786,1697,89,0.00E+00,0.00E+00,Fuzzy match
L2420,1791,L2421,1751,1701,50,0.00E+00,0.00E+00,Fuzzy match
L2441,1785,L2955,1769,1727,42,0.00E+00,0.00E+00,Fuzzy match
L2445,1791,L2786,1791,1751,40,0.00E+00,0.00E+00,Fuzzy match
L2447,1791,L1252,1791,1720,71,0.00E+00,0.00E+00,Fuzzy match
L2448,1776,L0822,1757,1628,114,0.00E+00,0.00E+00,Fuzzy match
L2449,1788,L0823,1740,1618,119,0.00E+00,0.00E+00,Fuzzy match
L2451,1786,L0824,1662,1549,113,0.00E+00,0.00E+00,Fuzzy match
L2452,1791,L2777,1791,1756,35,0.00E+00,0.00E+00,Fuzzy match
L2452,1791,L0805,1791,1727,64,0.00E+00,0.00E+00,Fuzzy match
L2453,1791,L2776,1788,1733,55,0.00E+00,0.00E+00,Fuzzy match
L2490,1695,L2909,1790,1617,78,0.00E+00,0.00E+00,Fuzzy match
L2506,1791,L2587,1791,1759,32,0.00E+00,0.00E+00,Fuzzy match
L2539,1790,L2922,1729,1640,89,0.00E+00,0.00E+00,Fuzzy match
L2572,1791,L2579,1791,1625,166,0.00E+00,0.00E+00,Fuzzy match
L2756,1782,L1282,1791,1685,97,0.00E+00,0.00E+00,Fuzzy match
L2777,1791,L0805,1791,1726,65,0.00E+00,0.00E+00,Fuzzy match
L2790,1791,L0935,1786,1701,85,0.00E+00,0.00E+00,Fuzzy match
