Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
APCL_13028L0486,260,APCL_13177L1160,181,178,2,-3.13169853330192E+0000,-3.13169853330192E+0000,-,APCL_14014L0984,265,260,0, 2.27331350281157E+0001, 2.27331350281157E+0001,*,260,4, 1.74669966869902E+0001, 1.74669966869902E+0001,-,
APCL_13031L0410,265,APCL_13402L1671,265,265,5,-3.26156260329463E+0001, 0.00000000000000E+0000,,APCL_14163L1292,265,265,2,-2.29447858858305E+0001,-2.29447858858305E+0001,-,265,14,-8.47337342051815E+0001,-8.47337342051815E+0001,-,
APCL_13032L1025,226,APCL_13072L1053,226,204,3,-7.75707291490520E+0000, 0.00000000000000E+0000,,APCL_13196L1169,150,116,2,-1.64219950048028E+0001, 0.00000000000000E+0000,,221,11,-4.67513532464226E+0001,-4.67513532464226E+0001,-,
APCL_13032L1591,265,APCL_13080L1613,265,265,4,-1.60541750488775E+0001, 0.00000000000000E+0000,,APCL_13196L1169,150,150,3,-2.06891904539674E+0001, 0.00000000000000E+0000,,265,13,-5.87249933197669E+0001,-5.87249933197669E+0001,-,
APCL_13033L1026,224,APCL_13086L1064,237,208,5,-1.03841232683895E+0001,-1.03841232683895E+0001,-,APCL_14165L1331,265,224,3,-1.09632670772560E+0001, 0.00000000000000E+0000,,224,17,-5.80367433156537E+0001,-5.80367433156537E+0001,-,
APCL_13033L1592,265,APCL_13146L1099,265,265,2, 2.44195646180188E+0000, 2.44195646180188E+0000,*,APCL_14197L1276,265,265,2,-2.07306690863608E+0001, 0.00000000000000E+0000,,265,13,-6.02191485986859E+0001,-6.02191485986859E+0001,-,
APCL_13034L1027,239,APCL_13092L1066,229,212,8,-3.18583183534201E+0001, 0.00000000000000E+0000,,APCL_13553L1216,265,239,4,-2.29247794306542E+0001, 0.00000000000000E+0000,,239,20,-7.83614593870121E+0001,-7.83614593870121E+0001,-,
APCL_13034L1639,265,APCL_13367L1665,188,188,4,-2.63102936321656E+0001, 0.00000000000000E+0000,,APCL_13618L0886,265,265,3,-3.08058494978915E+0001, 0.00000000000000E+0000,,265,12,-7.26207280636920E+0001,-7.26207280636920E+0001,-,
APCL_13035L1028,235,APCL_14158L0909,265,235,1,-6.98949294016739E+0000, 0.00000000000000E+0000,,APCL_14165L1331,265,235,0, 2.91208685237575E+0001, 2.91208685237575E+0001,*,235,7,-9.09335792087756E+0000,-9.09335792087756E+0000,-,
APCL_13035L1640,263,APCL_14158L0909,265,263,1,-7.24355488107887E+0000,-7.24355488107887E+0000,-,APCL_14165L1331,265,263,2, 1.33694661658688E+0001, 1.33694661658688E+0001,*,263,8,-2.39254857452785E+0001,-2.39254857452785E+0001,-,
APCL_13036L1029,201,APCL_13311L0342,265,201,6,-1.73425769418895E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,201,1,-2.19006738152940E+0001, 0.00000000000000E+0000,,201,12,-5.29513825602595E+0001,-5.29513825602595E+0001,-,
APCL_13036L1593,265,APCL_13352L1659,189,189,1,-3.67353213610380E+0000,-3.67353213610380E+0000,-,APCL_14169L0716,265,265,0,-1.50831771992027E+0001,-1.50831771992027E+0001,-,265,11,-6.10209090806762E+0001,-6.10209090806762E+0001,-,
APCL_13037L0411,261,APCL_13196L1169,150,146,3,-2.55975528427690E+0001, 0.00000000000000E+0000,,APCL_13640L1231,265,261,3,-1.90272881059923E+0001, 0.00000000000000E+0000,,261,17,-8.70721144014249E+0001,-8.70721144014249E+0001,-,
APCL_13038L1030,220,APCL_13196L1169,150,118,6,-3.95910004285610E+0001, 0.00000000000000E+0000,,APCL_14126L1321,250,213,1,-8.86902366025719E+0000, 0.00000000000000E+0000,,219,11,-6.02816417000351E+0001,-6.02816417000351E+0001,-,
APCL_13038L1594,263,APCL_13610L1278,265,263,5,-2.39260946274487E+0001, 0.00000000000000E+0000,,APCL_14041L0919,265,263,0, 2.51313687134243E+0001, 2.51313687134243E+0001,*,263,14,-3.09662625021710E+0001,-3.09662625021710E+0001,-,
APCL_13039L0412,264,APCL_13402L1671,265,264,3,-2.02135482009209E+0001, 0.00000000000000E+0000,,APCL_13569L0672,265,264,4,-3.08992127891874E+0000,-3.08992127891874E+0000,-,264,16,-6.22090496992338E+0001,-6.22090496992338E+0001,-,
APCL_13040L0413,265,APCL_13180L0440,265,265,6,-3.02746452734223E+0001, 0.00000000000000E+0000,,APCL_14009L0687,265,265,0, 5.90397058246466E+0001, 5.90397058246466E+0001,*,265,8, 3.07957777072388E+0001, 3.07957777072388E+0001,-,
APCL_13041L0414,265,APCL_13277L0310,199,199,8,-4.43653339651520E+0001, 0.00000000000000E+0000,,APCL_14181L1323,265,265,4,-1.64068429962594E+0001,-1.64068429962594E+0001,-,265,15,-6.91782746106470E+0001,-6.91782746106470E+0001,-,
APCL_13047L1031,238,APCL_13085L1063,226,205,1, 3.11147546176757E+0000, 3.11147546176757E+0000,*,APCL_14163L1292,265,238,0,-1.58001299273563E+0001, 0.00000000000000E+0000,,238,9,-4.28872512017166E+0001,-4.28872512017166E+0001,-,
APCL_13047L1595,264,APCL_14157L0715,265,264,0,-1.22449615040030E+0001,-1.22449615040030E+0001,-,APCL_12170L1779,262,261,1,-1.52616246980941E+0000,-1.52616246980941E+0000,+,264,11,-5.28382314358562E+0001,-5.28382314358562E+0001,-,
APCL_13048L0881,250,APCL_13050L1597,262,247,1, 5.00010783598289E+0001, 5.00010783598289E+0001,*,APCL_13270L0303,265,250,2, 1.04120774848397E+0001, 1.04120774848397E+0001,*,250,4, 5.36025506132201E+0001, 5.36025506132201E+0001,-,
APCL_13048L1032,254,APCL_13050L1597,262,251,1, 4.45546835567651E+0001, 4.45546835567651E+0001,*,APCL_13209L1048,226,223,5,-1.54368336392125E+0001, 0.00000000000000E+0000,,254,7, 3.47193506975187E+0001, 3.47193506975187E+0001,-,
APCL_13048L1596,265,APCL_14157L0715,265,265,2,-2.32442980943742E+0001, 0.00000000000000E+0000,,APCL_14176L1291,265,265,2,-1.87105989125241E+0001, 0.00000000000000E+0000,,265,11,-6.99797807662730E+0001,-6.99797807662730E+0001,-,
APCL_13049L0419,263,APCL_13402L1671,265,263,3,-2.53126494572350E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,263,2,-2.95389212782753E+0001, 0.00000000000000E+0000,,263,12,-7.58236620776576E+0001,-7.58236620776576E+0001,-,
APCL_13051L1034,232,APCL_13597L1319,262,230,3,-5.76693469085247E+0000, 0.00000000000000E+0000,,APCL_14157L0715,265,232,1,-2.18782512364321E+0001, 0.00000000000000E+0000,,232,10,-5.03779570113773E+0001,-5.03779570113773E+0001,-,
APCL_13051L1598,265,APCL_13050L1033,233,233,1, 4.21394360594476E+0001, 4.21394360594476E+0001,*,APCL_13398L1604,265,265,5,-2.12580259398733E+0001, 0.00000000000000E+0000,,265,7, 2.03617693341025E+0001, 2.03617693341025E+0001,-,
APCL_13052L1035,224,APCL_14158L0909,265,224,2,-1.92170545501215E+0001, 0.00000000000000E+0000,,APCL_14448L1239,265,224,1, 2.24728454825336E+0001, 2.24728454825336E+0001,*,224,12,-3.53765829829139E+0001,-3.53765829829139E+0001,-,
APCL_13052L1599,265,APCL_14157L0715,265,265,1,-1.40945099987092E+0001, 0.00000000000000E+0000,,APCL_14448L1239,265,265,0, 1.47935136695103E+0001, 1.47935136695103E+0001,*,265,14,-5.19517572872664E+0001,-5.19517572872664E+0001,-,
APCL_13053L1036,241,APCL_13387L0397,265,241,5,-9.98164479278159E-0002,-9.98164479278159E-0002,+,APCL_13583L0676,265,241,3,-1.57986353499812E+0001, 0.00000000000000E+0000,,241,19,-5.71241049256327E+0001,-5.71241049256327E+0001,-,
APCL_13054L1037,211,APCL_13055L1602,265,211,2, 2.51224558533758E+0001, 2.51224558533758E+0001,*,APCL_13092L1066,229,194,2, 6.64396977299315E+0000, 6.64396977299315E+0000,*,211,5, 3.28819877834714E+0001, 3.28819877834714E+0001,-,
APCL_13054L1601,263,APCL_13208L1175,165,164,1, 3.64291700924720E+0000, 0.00000000000000E+0000,,APCL_13387L0397,265,263,3, 3.34456880303852E+0000, 0.00000000000000E+0000,,263,11,-1.62369241242337E+0001,-1.62369241242337E+0001,-,
APCL_13056L1039,233,APCL_13072L1053,226,206,5,-1.71459785919507E+0001, 0.00000000000000E+0000,,APCL_13398L1604,265,233,1, 4.13194721651999E+0001, 4.13194721651999E+0001,*,233,8, 2.16036102074286E+0001, 2.16036102074286E+0001,-,
APCL_13056L1603,265,APCL_13055L1038,240,240,0, 4.96644540202769E+0001, 4.96644540202769E+0001,*,APCL_14222L0931,262,262,2,-8.04494176885571E+0000, 0.00000000000000E+0000,,265,3, 4.64358809197071E+0001, 4.64358809197071E+0001,-,
APCL_13057L1040,256,APCL_13086L1064,237,232,7,-3.35660585656045E+0001, 0.00000000000000E+0000,,APCL_14176L1291,265,256,3,-2.04264477447064E+0001, 0.00000000000000E+0000,,256,17,-7.19245889972336E+0001,-7.19245889972336E+0001,-,
APCL_13057L1718,265,APCL_13217L1179,169,169,3,-1.36416094183348E+0001,-1.36416094183348E+0001,-,APCL_14158L0909,265,265,3,-2.63957576357059E+0001, 0.00000000000000E+0000,,265,8,-4.13721565534778E+0001,-4.13721565534778E+0001,-,
APCL_13058L1041,155,APCL_13059L1606,260,150,0, 2.65209500911404E+0001, 2.65209500911404E+0001,*,APCL_13082L1060,243,150,1, 5.75270897842412E+0000, 5.75270897842412E+0000,*,155,2, 3.46249380324920E+0001, 3.46249380324920E+0001,-,
APCL_13058L1605,246,APCL_13091L1655,265,246,3,-1.82347929029929E+0001, 0.00000000000000E+0000,,APCL_14197L1276,265,246,1,-4.42086650244834E+0000,-4.42086650244834E+0000,-,246,14,-6.44104028492421E+0001,-6.44104028492421E+0001,-,
APCL_13060L0420,261,APCL_13196L1169,150,146,3,-2.11723791177485E+0001, 0.00000000000000E+0000,,APCL_14126L1321,250,246,0, 1.47892777846518E+0000, 1.47892777846518E+0000,+,260,8,-3.44330557199076E+0001,-3.44330557199076E+0001,-,
APCL_13061L1043,223,APCL_13367L1665,188,156,4,-2.14575410149133E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,223,2,-2.70056717508363E+0001, 0.00000000000000E+0000,,223,10,-6.55861258957427E+0001,-6.55861258957427E+0001,-,
APCL_13061L1607,265,APCL_13059L1042,218,218,2, 1.06420263650405E+0001, 1.06420263650405E+0001,*,APCL_14163L1292,265,265,0,-1.07925619748187E+0001, 0.00000000000000E+0000,,265,5,-9.38354257795394E+0000,-9.38354257795394E+0000,-,
APCL_13062L1044,141,APCL_13086L1064,237,136,4,-1.20726024035701E+0001, 0.00000000000000E+0000,,APCL_12107L1767,265,141,4,-2.47611290889516E+0001, 0.00000000000000E+0000,,141,7,-1.85820902823611E+0001,-1.85820902823611E+0001,-,
APCL_13062L1641,263,APCL_13599L1224,265,263,3,-1.20826990099073E+0001,-1.20826990099073E+0001,-,APCL_14157L0715,265,263,1,-2.85532877653156E+0001, 0.00000000000000E+0000,,263,12,-6.88701429140331E+0001,-6.88701429140331E+0001,-,
APCL_13064L1046,225,APCL_13063L1045,230,204,8,-3.26389370000060E+0001, 0.00000000000000E+0000,,APCL_13402L1671,265,225,4,-1.65326249421873E+0001,-1.65326249421873E+0001,-,225,15,-6.01671100134743E+0001,-6.01671100134743E+0001,-,
APCL_13064L1642,265,APCL_13217L1179,169,169,4,-2.93453476379895E+0001, 0.00000000000000E+0000,,APCL_14158L0909,265,265,1,-1.81149182362021E+0001, 0.00000000000000E+0000,,265,13,-8.04346326095427E+0001,-8.04346326095427E+0001,-,
APCL_13065L1047,224,APCL_13086L1064,237,213,7,-2.68589260817123E+0001, 0.00000000000000E+0000,,APCL_14158L0909,265,224,4,-3.35973171366213E+0001, 0.00000000000000E+0000,,224,13,-6.30640345796461E+0001,-6.30640345796461E+0001,-,
APCL_13065L1609,263,APCL_13063L1045,230,229,1, 3.72216245459167E+0001, 3.72216245459167E+0001,*,APCL_13206L1174,182,180,1,-5.16698883296279E+0000, 0.00000000000000E+0000,,262,2, 3.93075154318376E+0001, 3.93075154318376E+0001,-,
APCL_13067L1049,214,APCL_14178L0733,265,214,7,-3.46683539877883E+0001, 0.00000000000000E+0000,,APCL_14518L1708,179,142,6,-3.56114771313832E+0001, 0.00000000000000E+0000,,214,15,-6.61062844309613E+0001,-6.61062844309613E+0001,-,
APCL_13068L1050,245,APCL_13070L1611,263,243,6, 2.00132789757792E+0001, 2.00132789757792E+0001,*,APCL_13365L0379,265,245,3,-2.92758360650026E+0000,-2.92758360650026E+0000,-,245,13, 1.93485186167000E+0000, 1.93485186167000E+0000,-,
APCL_13068L1610,265,APCL_13599L1224,265,265,3,-1.42971307684814E+0001, 0.00000000000000E+0000,,APCL_14197L1276,265,265,1,-8.16050826840798E+0000,-8.16050826840798E+0000,-,265,9,-4.10398693322780E+0001,-4.10398693322780E+0001,-,
APCL_13071L1052,235,APCL_13368L0382,265,235,4,-1.65910941914723E+0001,-1.65910941914723E+0001,-,APCL_14158L0909,265,235,6,-4.71542010646023E+0001, 0.00000000000000E+0000,,235,15,-7.58155277354124E+0001,-7.58155277354124E+0001,-,
APCL_13071L1645,261,APCL_13352L1659,189,187,4,-2.43160295403287E+0001, 0.00000000000000E+0000,,APCL_14158L0909,265,261,0,-1.31120051729988E+0001,-1.31120051729988E+0001,-,261,6,-3.79793546678492E+0001,-3.79793546678492E+0001,-,
APCL_13075L1054,242,APCL_13207L1024,206,198,4,-2.59715817621366E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,242,1,-1.58194656931931E+0001, 0.00000000000000E+0000,,242,13,-7.04667676952811E+0001,-7.04667676952811E+0001,-,
APCL_13075L1646,265,APCL_13367L1665,188,188,8,-4.34118060947316E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,265,6,-5.10236094521908E+0001, 0.00000000000000E+0000,,265,15,-8.85035427362649E+0001,-8.85035427362649E+0001,-,
APCL_13076L1055,218,APCL_13355L0372,265,218,4,-5.84406476433667E+0000,-5.84406476433667E+0000,-,APCL_13472L0468,224,177,2,-1.65979240967939E+0001, 0.00000000000000E+0000,,218,12,-4.24611306353757E+0001,-4.24611306353757E+0001,-,
APCL_13076L1647,265,APCL_13367L1665,188,188,2,-2.27172304846677E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,265,0,-8.78165091002124E+0000, 0.00000000000000E+0000,,265,13,-7.41042272458362E+0001,-7.41042272458362E+0001,-,
APCL_13077L1056,222,APCL_13086L1064,237,209,7,-3.64033575616886E+0001, 0.00000000000000E+0000,,APCL_13208L1175,165,122,3,-2.17216518899679E+0001, 0.00000000000000E+0000,,219,13,-6.73702440330620E+0001,-6.73702440330620E+0001,-,
APCL_13078L1057,245,APCL_13497L0477,257,237,0, 2.68222711916223E+0000, 2.68222711916223E+0000,*,APCL_13597L1319,262,243,0, 5.83407011107646E+0000, 5.83407011107646E+0000,*,245,13,-3.79046199862908E+0001,-3.79046199862908E+0001,-,
APCL_13078L1649,261,APCL_13208L1175,165,161,2,-1.69020971277444E+0001,-1.69020971277444E+0001,-,APCL_13557L1218,264,260,4,-1.57842433999625E+0001,-1.57842433999625E+0001,-,261,16,-7.44657377181461E+0001,-7.44657377181461E+0001,-,
APCL_13079L1058,227,APCL_13196L1169,150,121,3,-1.80647034806073E+0001, 0.00000000000000E+0000,,APCL_13207L1024,206,185,2,-4.62301313713849E+0000,-4.62301313713849E+0000,-,222,8,-3.53828004518523E+0001,-3.53828004518523E+0001,-,
APCL_13079L1650,265,APCL_13555L1217,265,265,0, 6.06967046308320E+0000, 6.06967046308320E+0000,*,APCL_14157L0715,265,265,2,-2.48740086863925E+0001, 0.00000000000000E+0000,,265,11,-5.06400005657934E+0001,-5.06400005657934E+0001,-,
APCL_13084L1062,206,APCL_13085L1653,263,204,1, 2.10282962289133E+0001, 2.10282962289133E+0001,*,APCL_13088L0426,262,206,4,-1.54367439694958E+0001, 0.00000000000000E+0000,,206,8,-1.76694542729188E+0000,-1.76694542729188E+0000,-,
APCL_13095L1067,234,APCL_13072L1053,226,208,4,-1.28427840409218E+0001, 0.00000000000000E+0000,,APCL_13100L1617,265,234,2, 3.23783667420977E+0001, 3.23783667420977E+0001,*,234,8, 1.74631281064267E+0001, 1.74631281064267E+0001,-,
APCL_13098L1069,117,APCL_13083L1061,243,115,1,-5.58190515270813E+0000, 0.00000000000000E+0000,,APCL_13352L1659,189,94,1, 1.12940846485317E+0001, 1.12940846485317E+0001,*,117,2, 1.53197912456323E+0001, 1.53197912456323E+0001,-,
APCL_13101L0427,261,APCL_13090L0425,261,261,0, 7.99947459107287E+0001, 7.99947459107287E+0001,*,APCL_13303L0334,265,261,2,-7.94033991343531E+0000,-7.94033991343531E+0000,-,261,2, 7.51539074392166E+0001, 7.51539074392166E+0001,-,
APCL_13103L1072,263,APCL_13208L1175,165,163,3,-1.81518862873945E+0001, 0.00000000000000E+0000,,APCL_13618L0886,265,263,0,-6.71761300256562E+0000,-6.71761300256562E+0000,-,263,11,-6.06496415604242E+0001,-6.06496415604242E+0001,-,
APCL_13104L1073,265,APCL_14197L1276,265,265,3,-2.74793262251776E+0001, 0.00000000000000E+0000,,APCL_14557L1350,178,178,8,-4.07639388117936E+0001, 0.00000000000000E+0000,,265,20,-1.12126185866482E+0002,-1.12126185866482E+0002,-,
APCL_13105L1074,265,APCL_13217L1179,169,169,4,-2.13970158010715E+0001, 0.00000000000000E+0000,,APCL_13262L0295,265,265,2,-1.38582211335290E+0001,-1.38582211335290E+0001,-,265,19,-9.15861392768001E+0001,-9.15861392768001E+0001,-,
APCL_13106L1075,265,APCL_13487L0472,232,232,1, 4.42334947137317E-0001, 0.00000000000000E+0000,,APCL_14451L1240,265,265,0, 2.10676623601171E+0001, 2.10676623601171E+0001,*,265,6, 4.53481866760290E+0000, 4.53481866760290E+0000,-,
APCL_13107L1076,265,APCL_13352L1659,189,189,2,-1.51121415505364E+0001, 0.00000000000000E+0000,,APCL_13602L1225,265,265,7,-3.34696551107097E+0001, 0.00000000000000E+0000,,265,13,-5.98459397883292E+0001,-5.98459397883292E+0001,-,
APCL_13108L1077,265,APCL_12093L1762,265,265,4, 1.22098356139526E+0001, 1.22098356139526E+0001,*,APCL_14197L1276,265,265,0,-1.38050219119635E+0001, 0.00000000000000E+0000,,265,10,-2.94389908843800E+0001,-2.94389908843800E+0001,-,
APCL_13110L1078,265,APCL_14165L1331,265,265,2,-7.30282591785598E+0000,-7.30282591785598E+0000,-,APCL_14202L0915,265,265,1,-5.84488447717229E+0000,-5.84488447717229E+0000,-,265,13,-5.13399261802660E+0001,-5.13399261802660E+0001,-,
APCL_13111L0429,265,APCL_13164L0439,265,265,4,-1.71024049153070E+0001, 0.00000000000000E+0000,,APCL_13277L0310,199,199,3,-1.63654330979638E+0001,-1.63654330979638E+0001,-,265,18,-7.71528824637299E+0001,-7.71528824637299E+0001,-,
APCL_13112L1079,265,APCL_13207L1024,206,206,5,-3.17799874402797E+0001, 0.00000000000000E+0000,,APCL_14176L1291,265,265,2,-2.03463579227685E+0001, 0.00000000000000E+0000,,265,12,-6.77357273181152E+0001,-6.77357273181152E+0001,-,
APCL_13113L1258,265,APCL_13352L1659,189,189,0, 3.64997960618296E+0000, 3.64997960618296E+0000,*,APCL_14014L0984,265,265,0,-7.34187506737721E+0000, 0.00000000000000E+0000,,265,5,-2.06042568079350E+0001,-2.06042568079350E+0001,-,
APCL_13117L1083,265,APCL_13131L1092,265,265,3,-1.36240549499934E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,265,0,-8.38390445074751E+0000,-8.38390445074751E+0000,-,265,11,-5.13415827031418E+0001,-5.13415827031418E+0001,-,
APCL_13121L1085,265,APCL_13618L0886,265,265,0,-1.14431516696754E+0001, 0.00000000000000E+0000,,APCL_14456L0765,265,265,3,-4.00462382982047E+0000,-4.00462382982047E+0000,-,265,11,-4.86355036579189E+0001,-4.86355036579189E+0001,-,
APCL_13124L1087,265,APCL_13209L1048,226,226,3,-1.92805511289310E+0001, 0.00000000000000E+0000,,APCL_13217L1179,169,169,5,-2.74313712543606E+0001, 0.00000000000000E+0000,,263,14,-7.02843997949005E+0001,-7.02843997949005E+0001,-,
APCL_13125L1088,265,APCL_13256L0289,265,265,0, 1.55630412645012E+0000, 1.55630412645012E+0000,*,APCL_13301L1631,265,265,3,-2.24781626451553E+0001, 0.00000000000000E+0000,,265,16,-7.29412694597476E+0001,-7.29412694597476E+0001,-,
APCL_13127L1090,265,APCL_13267L0300,265,265,2,-7.57231543505458E+0000,-7.57231543505458E+0000,-,APCL_14197L1276,265,265,2,-1.41377805636618E+0001, 0.00000000000000E+0000,,265,11,-5.24707962691112E+0001,-5.24707962691112E+0001,-,
APCL_13128L1091,265,APCL_13208L1175,165,165,2,-1.20538764962357E+0001, 0.00000000000000E+0000,,APCL_14163L1292,265,265,0,-1.18017797476628E+0001,-1.18017797476628E+0001,-,265,13,-7.32611474071065E+0001,-7.32611474071065E+0001,-,
APCL_13133L1094,265,APCL_13493L0474,234,234,2,-1.16515260259164E+0001,-1.16515260259164E+0001,-,APCL_14309L1018,265,265,6,-2.88644508346893E+0001, 0.00000000000000E+0000,,265,13,-5.33668806080944E+0001,-5.33668806080944E+0001,-,
APCL_13140L1303,221,APCL_14014L0984,265,221,5,-3.36593967632924E+0001, 0.00000000000000E+0000,,APCL_14518L1708,179,158,5,-2.36020170343894E+0001, 0.00000000000000E+0000,,221,15,-7.14763833312651E+0001,-7.14763833312651E+0001,-,
APCL_13141L0832,228,APCL_13011L0462,204,171,4,-2.20282705010723E+0001, 0.00000000000000E+0000,,APCL_14157L0715,265,228,0,-6.08763975468122E+0000,-6.08763975468122E+0000,-,228,12,-6.36771861120399E+0001,-6.36771861120399E+0001,-,
APCL_13148L0435,265,APCL_14126L1321,250,250,2,-5.15121156889396E+0000,-5.15121156889396E+0000,-,APCL_14157L0715,265,265,1,-1.64446998269436E+0001, 0.00000000000000E+0000,,265,13,-6.73185884704072E+0001,-6.73185884704072E+0001,-,
APCL_13150L1101,265,APCL_14126L1321,250,250,0, 5.89060741647608E+0001, 5.89060741647608E+0001,*,APCL_14126L1701,265,265,0, 6.07007145850096E+0001, 6.07007145850096E+0001,*,265,1, 8.71350587798444E+0001, 8.71350587798444E+0001,-,
APCL_13151L1262,259,APCL_13070L1051,213,211,5,-2.41569084575287E+0001, 0.00000000000000E+0000,,APCL_14197L1276,265,259,1,-1.72312239262349E+0001, 0.00000000000000E+0000,,259,9,-4.70100290101544E+0001,-4.70100290101544E+0001,-,
APCL_13152L1102,265,APCL_13085L1653,263,263,5,-1.07325672697433E+0001,-1.07325672697433E+0001,-,APCL_13352L1659,189,189,4,-1.15426869523927E+0001,-1.15426869523927E+0001,-,263,15,-4.64693382365732E+0001,-4.64693382365732E+0001,-,
APCL_13154L0436,264,APCL_13367L1665,188,187,1,-2.42704380162212E+0000,-2.42704380162212E+0000,-,APCL_14157L0715,265,264,1,-1.70626176111332E+0001, 0.00000000000000E+0000,,264,8,-4.05063268793807E+0001,-4.05063268793807E+0001,-,
APCL_13155L1103,262,APCL_13091L1655,265,262,0, 8.54439046047497E-0001, 8.54439046047497E-0001,+,APCL_13352L1659,189,188,3,-2.29411142695077E+0001, 0.00000000000000E+0000,,262,10,-5.02422839075339E+0001,-5.02422839075339E+0001,-,
