"lat","lon","notes","Date","Name","Municipality"
10.873869,124.710645,"HECR  w/ 2   APPE","06/17/14","Palanas","Albuera"
10.873877,124.710657,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873884,124.710697,"HECR  w/ 2   APPE","06/17/14","Palanas","Albuera"
10.873905,124.710794,"HECR","06/17/14","Palanas","Albuera"
10.873918,124.710881,"HEMA","06/17/14","Palanas","Albuera"
10.873879,124.710966,"HECR","06/17/14","Palanas","Albuera"
10.873855,124.710992,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873798,124.711043,"HECR  w/ 2   APPE","06/17/14","Palanas","Albuera"
10.873759,124.711267,"HECR  w/ 1   APPE","06/17/14","Palanas","Albuera"
10.873756,124.711379,"HECR  w/ 2   APCL","06/17/14","Palanas","Albuera"
10.873639,124.711544,"HECR  w/ 2   APCL","06/17/14","Palanas","Albuera"
10.873557,124.711904,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873538,124.711981,"HECR","06/17/14","Palanas","Albuera"
10.873494,124.712089,"HEAR  w/ 2   APCL","06/17/14","Palanas","Albuera"
10.87349,124.712148,"HECR  w/ 4   APCL","06/17/14","Palanas","Albuera"
10.873489,124.712151,"HECR  w/ 2   APPE","06/17/14","Palanas","Albuera"
10.873488,124.712155,"ENQD  w/ 2   APFR","06/17/14","Palanas","Albuera"
10.873308,124.712244,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873278,124.712306,"HECR  w/ 2   APPE","06/17/14","Palanas","Albuera"
10.873273,124.712321,"HECR  w/ 5   APCL","06/17/14","Palanas","Albuera"
10.873234,124.712377,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873213,124.712392,"HECR  w/ 1   APCL","06/17/14","Palanas","Albuera"
10.873277,124.71202,"HECR  w/ 1   APPE","06/17/14","Palanas","Albuera"
10.873405,124.712044,"HECR  w/ 3   APCL","06/17/14","Palanas","Albuera"
10.859947,124.722274,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.85995,124.722276,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.859984,124.722303,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860001,124.722318,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.860061,124.722379,"HECR  w/ 7   APCL","06/18/14","Magbangon","Albuera"
10.860084,124.722397,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.8602,124.722376,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.860219,124.722377,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860782,124.721893,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.860894,124.721852,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.860894,124.721855,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.860924,124.721866,"HECR","06/18/14","Magbangon","Albuera"
10.861027,124.721867,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861048,124.721834,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861068,124.721677,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861083,124.721649,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.856607,124.725421,"ENQD  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.856426,124.725626,"ENQD  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.856394,124.725647,"ENQD","06/18/14","Magbangon","Albuera"
10.856403,124.725662,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.856429,124.725689,"HECR  w/ 3   APCL","06/18/14","Magbangon","Albuera"
10.856537,124.725734,"ENQD  w/ 2   APFR","06/18/14","Magbangon","Albuera"
10.856591,124.725692,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.856693,124.725622,"HEAR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.856773,124.725551,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.856832,124.725386,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.856786,124.725286,"ENQD  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.857126,124.724964,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.857261,124.724832,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.857481,124.724721,"HECR  w/ 4   APCL","06/18/14","Magbangon","Albuera"
10.857511,124.724679,"HECR  w/ 2   APPE","06/18/14","Magbangon","Albuera"
10.857596,124.724496,"STME  w/ 3   APTH","06/18/14","Magbangon","Albuera"
10.861009,124.721625,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.86098,124.721685,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861003,124.7217,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861016,124.721727,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.86101,124.721742,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861005,124.72174,"????  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.86096,124.721736,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860957,124.721744,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860951,124.721751,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.860955,124.721764,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.860935,124.721713,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860923,124.721652,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.860923,124.721648,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.861033,124.72162,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861033,124.72162,"MADO","06/18/14","Magbangon","Albuera"
10.861082,124.721679,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861132,124.721731,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.86115,124.721736,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861164,124.721733,"HECR  w/ 3   APCL","06/18/14","Magbangon","Albuera"
10.861184,124.721697,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861228,124.721613,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861238,124.72161,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861287,124.721608,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861291,124.721607,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861293,124.721602,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861254,124.721553,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861266,124.721522,"HECR  w/ 2   APCL","06/18/14","Magbangon","Albuera"
10.861269,124.721498,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861269,124.721496,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861247,124.721508,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861257,124.721479,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861254,124.721473,"HECR  w/ 1   APPE","06/18/14","Magbangon","Albuera"
10.861272,124.721466,"????  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.861318,124.721567,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.86133,124.721578,"HECR  w/ 1   APCL","06/18/14","Magbangon","Albuera"
10.634294,124.776768,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634305,124.776761,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634308,124.776762,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634342,124.776749,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634374,124.776761,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634395,124.776761,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634402,124.776762,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634489,124.776737,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.6345,124.776734,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634508,124.776728,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634501,124.776651,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634466,124.776612,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63447,124.776605,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634474,124.776554,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634459,124.776523,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634452,124.776517,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634438,124.776402,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.633793,124.776781,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.633839,124.776771,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63388,124.77675,"HECR  w/ 5   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63389,124.776733,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.633925,124.776672,"HECR  w/ 1   APPE","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.633949,124.776615,"STME","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.633966,124.776601,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634,124.776612,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634013,124.776613,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634073,124.776525,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634084,124.776499,"STME  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634087,124.776497,"ENQD  w/ 2   APFR","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634087,124.776497,"ENQD","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634099,124.776494,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634124,124.776495,"HECR","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634262,124.77664,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634281,124.776691,"HECR  w/ 5   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63428,124.776712,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63428,124.776734,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634703,124.776554,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63468,124.776457,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634625,124.77641,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.63461,124.77639,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634608,124.77639,"STME  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634532,124.776374,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634499,124.776365,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634489,124.776359,"ENQD  w/ 2   APFR","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634608,124.776343,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634634,124.776345,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634653,124.776364,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634661,124.776372,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634664,124.776363,"HECR  w/ 1   APPE","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634749,124.776319,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634762,124.776302,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634782,124.776265,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634844,124.77624,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634852,124.776251,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634915,124.776267,"HECR  w/ 1   APPE","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634917,124.776259,"HECR  w/ 3   APFR","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634915,124.776242,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.634929,124.776218,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635034,124.776224,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635035,124.776226,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635041,124.776216,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635068,124.776215,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635088,124.776224,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635102,124.776229,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635102,124.77619,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635133,124.776123,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635133,124.776123,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635201,124.776152,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635228,124.776132,"HECR  w/ 1   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635233,124.77612,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635236,124.776108,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635228,124.776101,"HECR  w/ 4   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635223,124.776069,"HECR  w/ 2   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.635213,124.776062,"HECR  w/ 3   APCL","06/22/14","Sitio Baybayon, Punta","Bay Bay"
10.869153,124.71635,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869159,124.716338,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869176,124.716329,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869192,124.716327,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869216,124.71632,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.86923,124.716318,"EMPT","06/23/14","Wangag","Albuera"
10.869259,124.716329,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.869264,124.716331,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869269,124.716334,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.869275,124.716338,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869409,124.716353,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869429,124.716336,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.86956,124.716229,"HECR  w/ 3   APCL","06/23/14","Wangag","Albuera"
10.869573,124.7162,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869575,124.716176,"HECR  w/ 3   APCL","06/23/14","Wangag","Albuera"
10.869602,124.716158,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869741,124.716071,"HECR  w/ 3   APCL","06/23/14","Wangag","Albuera"
10.869741,124.716071,"HECR","06/23/14","Wangag","Albuera"
10.869741,124.716071,"HECR","06/23/14","Wangag","Albuera"
10.869765,124.716061,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869791,124.716023,"HECR","06/23/14","Wangag","Albuera"
10.869826,124.715968,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869833,124.71595,"HECR  w/ 2   APPE","06/23/14","Wangag","Albuera"
10.869844,124.715922,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869878,124.715899,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869831,124.715839,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869833,124.715836,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869888,124.715808,"HECR","06/23/14","Wangag","Albuera"
10.869908,124.715812,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869946,124.715782,"HECR","06/23/14","Wangag","Albuera"
10.869837,124.715591,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.86987,124.715363,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869968,124.715259,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869991,124.715256,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.868955,124.71654,"HECR  w/ 0   APCL","06/23/14","Wangag","Albuera"
10.868958,124.716539,"HECR","06/23/14","Wangag","Albuera"
10.868878,124.716516,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.868876,124.716514,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.868869,124.716505,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.868867,124.716504,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.868876,124.716485,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.868871,124.716463,"HECR","06/23/14","Wangag","Albuera"
10.868872,124.71646,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.868894,124.716457,"HECR","06/23/14","Wangag","Albuera"
10.868913,124.71646,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.868961,124.716454,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.868988,124.716446,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869001,124.71644,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.869005,124.71644,"HECR","06/23/14","Wangag","Albuera"
10.869065,124.716428,"EMPT","06/23/14","Wangag","Albuera"
10.869071,124.716423,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.869073,124.716422,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869097,124.716405,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.869107,124.716399,"HECR","06/23/14","Wangag","Albuera"
10.869112,124.716393,"HECR","06/23/14","Wangag","Albuera"
10.869115,124.716381,"HECR  w/ 4   APCL","06/23/14","Wangag","Albuera"
10.869137,124.716366,"HECR  w/ 0   APCL","06/23/14","Wangag","Albuera"
10.869149,124.716352,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.870107,124.715203,"HECR  w/ 3   APPE","06/23/14","Wangag","Albuera"
10.870293,124.715116,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.870363,124.714947,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.870462,124.714834,"STME  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.870467,124.71483,"STME","06/23/14","Wangag","Albuera"
10.870541,124.71481,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.870559,124.714802,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.870611,124.714767,"HECR","06/23/14","Wangag","Albuera"
10.87062,124.714755,"HECR","06/23/14","Wangag","Albuera"
10.87062,124.714755,"HECR","06/23/14","Wangag","Albuera"
10.87067,124.714692,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.870743,124.714611,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.870862,124.714482,"HECR","06/23/14","Wangag","Albuera"
10.870879,124.714468,"HECR  w/ 3   APCL","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871156,124.714347,"HECR","06/23/14","Wangag","Albuera"
10.871275,124.71426,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871289,124.714243,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.87129,124.71424,"HECR","06/23/14","Wangag","Albuera"
10.871324,124.714221,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871335,124.714218,"EMPT","06/23/14","Wangag","Albuera"
10.87137,124.71421,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871378,124.714208,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871411,124.714208,"HECR  w/ 5   APCL","06/23/14","Wangag","Albuera"
10.871419,124.714215,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871426,124.714218,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871434,124.714223,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871439,124.714228,"HECR  w/ 1   APPE","06/23/14","Wangag","Albuera"
10.871458,124.714237,"HECR  w/ 4   APCL","06/23/14","Wangag","Albuera"
10.871461,124.714238,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.8715,124.714256,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871527,124.714255,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871536,124.714258,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871553,124.714255,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871551,124.714253,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871536,124.714205,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871519,124.714187,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871524,124.714158,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871526,124.714152,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871536,124.714144,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871563,124.714137,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871557,124.714125,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.8715,124.714058,"HECR  w/ 1   APCL","06/23/14","Wangag","Albuera"
10.871478,124.714053,"HECR  w/ 8   APCL","06/23/14","Wangag","Albuera"
10.871457,124.71404,"HECR  w/ 3   APCL","06/23/14","Wangag","Albuera"
10.871445,124.71403,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.87143,124.714017,"HECR  w/ 2   APCL","06/23/14","Wangag","Albuera"
10.871431,124.713969,"HECR  w/ 1   APCL","06/24/14","Wangag","Albuera"
10.871437,124.713967,"HECR  w/ 2   APPE","06/24/14","Wangag","Albuera"
10.871492,124.713937,"HECR  w/ 1   APCL","06/24/14","Wangag","Albuera"
10.871502,124.71393,"HECR  w/ 1   APCL","06/24/14","Wangag","Albuera"
