"lat","lon","notes","Date","Name","Municipality"
10.873777,124.71065,"HECR   NA  w/ 2   APPE","5/29/15","Palanas","Albuera"
10.873695,124.71076,"HECR   257  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.87371,124.71082,"HECR   NA  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.873777,124.71091,"HECR   2008  w/ 4   APCL","5/29/15","Palanas","Albuera"
10.873775,124.71092,"HECR   944  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.873848,124.71092,"MADO   943  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.873846,124.71093,"HECR   942  w/ 3   APCL","5/29/15","Palanas","Albuera"
10.873867,124.71098,"HECR   959  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.87413,124.71099,"HECR   NA  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.87429,124.71089,"HECR   730  w/ 3   APCL","5/29/15","Palanas","Albuera"
10.87429,124.71089,"HECR   970  w/ 1   APPE","5/29/15","Palanas","Albuera"
10.874303,124.71089,"STHD   NA  w/ 2   APPO","5/29/15","Palanas","Albuera"
10.874304,124.71088,"MADO   969  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.874248,124.71081,"HECR   2009  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.874235,124.71083,"HECR   1031  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.87437,124.71075,"HECR   948  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.874388,124.71073,"HECR   726  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.874313,124.71071,"HECR   2010  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.874335,124.71078,"HECR   1026  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.874339,124.7108,"HEMG   NA  w/ 3   APOC","5/29/15","Palanas","Albuera"
10.874414,124.71074,"HECR   949  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.874069,124.71074,"HECR   2011  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.874037,124.71077,"HECR   2012  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.873918,124.71079,"HECR   2013  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.87388,124.71074,"HECR   2014  w/ 5   APCL","5/29/15","Palanas","Albuera"
10.873534,124.71098,"HEAR   480  w/ 3   APCL","5/29/15","Palanas","Albuera"
10.873507,124.71097,"HECR   479  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.873554,124.71113,"MADO   478  w/ 2   APCL","5/29/15","Palanas","Albuera"
10.873569,124.71117,"MADO   939  w/ 1   APCL","5/29/15","Palanas","Albuera"
10.873855,124.71091,"MADO   943","5/30/15","Palanas","Albuera"
10.873823,124.71107,"HECR   2015  w/ 4   APCL","5/30/15","Palanas","Albuera"
10.87383,124.71106,"HECR   498  w/ 1   APPE","5/30/15","Palanas","Albuera"
10.873796,124.71118,"HECR   958  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873761,124.71127,"HECR   2016  w/ 1   APCL","5/30/15","Palanas","Albuera"
10.873745,124.71129,"HEMA   108","5/30/15","Palanas","Albuera"
10.873649,124.71146,"HECR   435  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.873647,124.71136,"HECR   938  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873617,124.7116,"HECR   434  w/ 1   APPE","5/30/15","Palanas","Albuera"
10.873201,124.71175,"HECR   NA  w/ 1   APPE","5/30/15","Palanas","Albuera"
10.873201,124.71175,"HECR   NA  w/ 1   APPE","5/30/15","Palanas","Albuera"
10.873103,124.71166,"HECR   2017  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.872824,124.71189,"HECR   425  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.872779,124.71186,"HECR   427  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.872769,124.71184,"MADO   363  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.872772,124.71184,"HECR   426  w/ 4   APCL","5/30/15","Palanas","Albuera"
10.872765,124.71192,"HECR   NA  w/ 2   APPE","5/30/15","Palanas","Albuera"
10.872878,124.71216,"MADO   910  w/ 1   APCL","5/30/15","Palanas","Albuera"
10.872885,124.71218,"HECR   911","5/30/15","Palanas","Albuera"
10.872878,124.71219,"HECR   419  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.872888,124.7122,"HECR   875  w/ 1   APCL","5/30/15","Palanas","Albuera"
10.872849,124.71225,"HECR   876  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.872913,124.71227,"HECR   2019  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.872956,124.71219,"HECR   909  w/ 4   APCL","5/30/15","Palanas","Albuera"
10.872944,124.71218,"HECR   NA  w/ 2   APPE","5/30/15","Palanas","Albuera"
10.872997,124.71218,"HECR   2020  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873032,124.71217,"HECR   908","5/30/15","Palanas","Albuera"
10.873044,124.71218,"STME   417  w/ 4   APCL","5/30/15","Palanas","Albuera"
10.873107,124.71223,"HECR   415  w/ 1   APCL","5/30/15","Palanas","Albuera"
10.87321,124.71221,"EMPT   280","5/30/15","Palanas","Albuera"
10.873217,124.71221,"MADO   414  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873267,124.71217,"HECR   2021  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.873285,124.71218,"EMPT   413","5/30/15","Palanas","Albuera"
10.87335,124.71213,"HECR   2022  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.87334,124.71211,"EMPT   883","5/30/15","Palanas","Albuera"
10.873465,124.71206,"HECR   920  w/ 1   APPE","5/30/15","Palanas","Albuera"
10.873444,124.71215,"ENQD   919  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873435,124.71212,"HECR   887  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.873511,124.71206,"HECR   921  w/ 2   APCL","5/30/15","Palanas","Albuera"
10.87351,124.71177,"STME   881  w/ 3   APCL","5/30/15","Palanas","Albuera"
10.87351,124.71177,"ENQD   NA  w/ 2   APFR","5/30/15","Palanas","Albuera"
10.873178,124.71174,"HECR   NA  w/ 2   APPE","5/31/15","Palanas","Albuera"
10.873087,124.71176,"HECR   2023  w/ 1   APCL","5/31/15","Palanas","Albuera"
10.873097,124.71176,"MADO   878  w/ 1   APCL","5/31/15","Palanas","Albuera"
10.873078,124.7118,"MADO   NA","5/31/15","Palanas","Albuera"
10.871406,124.71398,"HECR   1139  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871426,124.71399,"HECR   1138  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.87142,124.71399,"HECR   2024  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871406,124.71396,"HECR   1063","5/31/15","Wangag","Albuera"
10.871397,124.71396,"HECR   1143  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871415,124.71401,"HECR   827  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871405,124.71401,"HECR   2025  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871405,124.71401,"HECR   626","5/31/15","Wangag","Albuera"
10.871395,124.71405,"HECR   1134  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871404,124.71404,"MADO   672","5/31/15","Wangag","Albuera"
10.871404,124.71404,"HECR   2026  w/ 3   APCL","5/31/15","Wangag","Albuera"
10.871365,124.71403,"HECR   2027  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871401,124.71399,"HECR   2028  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871421,124.71394,"HECR   2029  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871421,124.71394,"HECR   2030  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871421,124.71394,"MADO   NA  w/ 1   APPE","5/31/15","Wangag","Albuera"
10.871464,124.71398,"HECR   1133  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871446,124.71397,"????   NA  w/ 3   APCL","5/31/15","Wangag","Albuera"
10.87154,124.71412,"HECR   1105  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871549,124.71413,"HECR   2031  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871595,124.71421,"HECR   1079  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871588,124.71425,"HECR   2032  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871588,124.71425,"HECR   NA  w/ 4   APPE","5/31/15","Wangag","Albuera"
10.871449,124.71429,"HECR   1126  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871412,124.7142,"HECR   2033  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871435,124.71422,"HECR   2034  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.8714,124.7142,"HECR   1130  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871353,124.71422,"HECR   2035  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871349,124.71417,"EMPT   170","5/31/15","Wangag","Albuera"
10.871376,124.71417,"HECR   2036  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871334,124.71416,"HECR   604  w/ 1   APPE","5/31/15","Wangag","Albuera"
10.871384,124.71415,"HECR   1131  w/ 2   APCL","5/31/15","Wangag","Albuera"
10.871419,124.71419,"HECR   2037  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871419,124.71419,"HECR   1129","5/31/15","Wangag","Albuera"
10.871496,124.71413,"HECR   2038  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871475,124.71413,"HECR   635","5/31/15","Wangag","Albuera"
10.871431,124.71407,"HECR   2040  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871437,124.71404,"HECR   2039  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871417,124.71404,"HECR   2041  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871365,124.71396,"HECR   1141  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871406,124.71396,"HECR   2042  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871465,124.71387,"HECR   620  w/ 1   APCL","5/31/15","Wangag","Albuera"
10.871465,124.71427,"HECR   1077","6/1/15","Wangag","Albuera"
10.871494,124.71427,"HECR   2043  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871533,124.71422,"HECR   2044  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871522,124.71425,"HECR   890  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.87156,124.71425,"HECR   2045  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871688,124.71416,"HECR   1082  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871654,124.71411,"HECR   2046  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871652,124.71409,"HECR   2047  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.87165,124.71408,"HECR   897  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871764,124.71395,"HECR   1146  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871877,124.71396,"HECR   2048  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871908,124.71392,"HECR   665  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871834,124.71384,"HECR   1064  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871856,124.71383,"HECR   2049  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871891,124.71384,"HECR   2050  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871847,124.71383,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871852,124.71379,"HECR   NA  w/ 2   APPE","6/1/15","Wangag","Albuera"
10.871858,124.71372,"HECR   899  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871525,124.71388,"MADO   1144  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871519,124.71392,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871552,124.71401,"HECR   2052  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871566,124.71393,"????   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871595,124.714,"????   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.87157,124.71404,"HECR   1051  w/ 3   APCL","6/1/15","Wangag","Albuera"
10.871626,124.714,"HECR   650  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.871669,124.71395,"HECR   2053  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871463,124.71446,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871374,124.71441,"HECR   2054  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871373,124.71442,"HECR   NA  w/ 1   APPE","6/1/15","Wangag","Albuera"
10.871245,124.71433,"HECR   2055  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.871016,124.71441,"HEMA   2056  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.870965,124.71448,"MADO   2057  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.870951,124.71448,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.870874,124.7145,"HECR   2058  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.870829,124.7145,"HECR   1098  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.870722,124.71468,"HECR   602","6/1/15","Wangag","Albuera"
10.87055,124.71478,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.870508,124.71472,"STHD   1090  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.870399,124.71492,"ENQD   NA  w/ 1   APFR","6/1/15","Wangag","Albuera"
10.870295,124.715,"HECR   2060  w/ 3   APCL","6/1/15","Wangag","Albuera"
10.870303,124.71506,"HECR   2059  w/ 2   APCL","6/1/15","Wangag","Albuera"
10.870261,124.71508,"HECR   600  w/ 1   APPE","6/1/15","Wangag","Albuera"
10.870232,124.71524,"HECR   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.869856,124.71565,"MADO   NA  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.869782,124.71589,"HECR   1122  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.869704,124.71591,"HECR   1121  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.869663,124.71589,"HECR   2061  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.869657,124.71589,"HECR   1120","6/1/15","Wangag","Albuera"
10.869632,124.71597,"HECR   1119  w/ 1   APCL","6/1/15","Wangag","Albuera"
10.868767,124.71655,"HECR   1034  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.868814,124.71649,"HECR   148  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.868839,124.71648,"HECR   1037  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.868851,124.71643,"HECR   2064  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.868982,124.71644,"HECR   1040  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.868991,124.71647,"HECR   2065  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.868996,124.71647,"HECR   NA  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869057,124.71644,"HECR   582","6/2/15","Wangag","Albuera"
10.869069,124.71644,"HECR   2066  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869135,124.71635,"HECR   1042","6/2/15","Wangag","Albuera"
10.869125,124.71635,"HECR   2067  w/ 3   APCL","6/2/15","Wangag","Albuera"
10.869162,124.7163,"HECR   585  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869176,124.71636,"HECR   2068  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869227,124.71635,"HECR   2069  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869194,124.71635,"HECR   2070  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.86906,124.71633,"HECR   2071  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869073,124.71632,"HECR   2072  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869228,124.71631,"HECR   1043  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.86926,124.7163,"HECR   1045  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869302,124.71634,"HECR   1047  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869331,124.71634,"HECR   2073  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869331,124.71634,"ENQD   NA  w/ 1   APFR","6/2/15","Wangag","Albuera"
10.869331,124.71634,"EMPT   1056","6/2/15","Wangag","Albuera"
10.869362,124.71641,"HECR   2075  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.869371,124.7164,"HECR   2074  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869364,124.7164,"HECR   586","6/2/15","Wangag","Albuera"
10.869489,124.7163,"HECR   2076  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.869489,124.7163,"HECR   1049  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.868894,124.71664,"HECR   2062  w/ 2   APCL","6/2/15","Wangag","Albuera"
10.868736,124.71679,"HECR   2063  w/ 1   APCL","6/2/15","Wangag","Albuera"
10.861898,124.72092,"HECR   2077  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.86197,124.72095,"HECR   2078  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.862002,124.72096,"HECR   2079  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861999,124.72097,"HECR   2080  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861964,124.72103,"HECR   2081  w/ 3   APCL","6/2/15","Magbangon","Albuera"
10.861964,124.72103,"STGI   NA  w/ 2   APOC","6/2/15","Magbangon","Albuera"
10.861945,124.72107,"HECR   2082  w/ 3   APCL","6/2/15","Magbangon","Albuera"
10.861897,124.72116,"HECR   2083  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861869,124.72117,"HECR   2084  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861818,124.72117,"HECR   2085  w/ 3   APCL","6/2/15","Magbangon","Albuera"
10.861833,124.72122,"HECR   2086  w/ 2   APCL","6/2/15","Magbangon","Albuera"
10.861813,124.72123,"HECR   2087  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861803,124.72124,"HECR   1092  w/ 2   APCL","6/2/15","Magbangon","Albuera"
10.861614,124.72127,"HECR   1185  w/ 2   APCL","6/2/15","Magbangon","Albuera"
10.861623,124.72137,"HECR   2088  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861601,124.72141,"HECR   2089  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861586,124.72143,"HECR   1313  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861507,124.72132,"HECR   1272  w/ 2   APCL","6/2/15","Magbangon","Albuera"
10.861474,124.72134,"HECR   1273  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.86142,124.72141,"HECR   2090  w/ 1   APCL","6/2/15","Magbangon","Albuera"
10.861547,124.72144,"HECR   1316  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861566,124.72143,"????   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861568,124.72141,"HECR   1357  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861589,124.72136,"HECR   2095  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.861571,124.72133,"HECR   2096  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861572,124.72133,"HECR   2097  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861541,124.72146,"HECR   2098  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861504,124.72142,"HECR   2099  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.861504,124.72142,"HECR   2100  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861507,124.72143,"????   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861473,124.72148,"HECR   NA  w/ 2   APPE","6/4/15","Magbangon","Albuera"
10.861537,124.72148,"HECR   2101  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861455,124.72151,"HECR   2103  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.86145,124.72151,"HECR   2102  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.861399,124.72148,"HECR   2104  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.861363,124.72155,"HECR   2105  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861298,124.72157,"HECR   1324  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861335,124.72162,"HECR   1341  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.86134,124.72162,"HECR   2106  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861254,124.72158,"HECR   2107  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.861181,124.72161,"HECR   2108  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.8611,124.72163,"HECR   2109  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861128,124.7216,"HECR   2110  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861055,124.72161,"HECR   1298  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861061,124.72173,"HECR   2111  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861065,124.72169,"HECR   1347  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860981,124.72165,"????   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860953,124.72169,"HECR   2112  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861607,124.72145,"HECR   2092  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861518,124.72145,"HECR   2093  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861528,124.7215,"HECR   2094  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861549,124.72149,"HECR   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860941,124.7217,"HECR   2113  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.860943,124.72172,"HECR   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860876,124.72173,"HECR   511  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860927,124.7218,"HECR   1372  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.860954,124.72178,"HECR   2114  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.860907,124.72179,"HECR   2115  w/ 2   APCL","6/4/15","Magbangon","Albuera"
10.860951,124.72183,"HECR   2116  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860891,124.7219,"HECR   2117  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860837,124.72193,"HECR   2118  w/ 3   APCL","6/4/15","Magbangon","Albuera"
10.8609,124.72191,"HECR   2120  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860921,124.72189,"HECR   2119  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860889,124.72187,"????   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860936,124.72189,"HECR   682  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860919,124.72187,"HECR   2121  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860935,124.72189,"HECR   2122  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860991,124.72189,"HECR   1350  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861043,124.72189,"HECR   2123  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.861043,124.72188,"HECR   NA  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.860999,124.72194,"HECR   1379  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.86095,124.72195,"HECR   1381  w/ 1   APCL","6/4/15","Magbangon","Albuera"
10.855478,124.72616,"ENQD   691  w/ 8   APCL","6/5/15","Cabatoan","Albuera"
10.855369,124.72621,"HECR   929  w/ 5   APCL","6/5/15","Cabatoan","Albuera"
10.85534,124.72624,"ENQD   692  w/ 2   APCL","6/5/15","Cabatoan","Albuera"
10.855319,124.72626,"ENQD   930  w/ 16   APCL","6/5/15","Cabatoan","Albuera"
10.855366,124.72663,"ENQD   2124  w/ 2   APCL","6/5/15","Cabatoan","Albuera"
10.855509,124.72681,"HECR   NA  w/ 1   APCL","6/5/15","Cabatoan","Albuera"
10.855409,124.72702,"HECR   688  w/ 1   APCL","6/5/15","Cabatoan","Albuera"
10.855421,124.72705,"HECR   2125  w/ 1   APCL","6/5/15","Cabatoan","Albuera"
10.855215,124.72726,"HECR   873  w/ 2   APCL","6/5/15","Cabatoan","Albuera"
