"lat","lon","notes","Date","Name","Municipality"
10.755643,124.785439,"HECR  w/ 1   APCL","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.755157,124.785235,"HECR  w/ 2   APCL","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.75509,124.785124,"HECR  w/ 1   APCL","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.75507,124.7851,"HECR  w/ 1   APPE","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.754999,124.785127,"HECR  w/ 4   APCL","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.754519,124.784947,"HECR  w/ 2   APPE","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.754371,124.784886,"HECR  w/ 1   APCL","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.754351,124.784866,"HECR  w/ 1   APPE","05/23/13","Poroc Rose, Marcos","Bay Bay"
10.768998,124.783646,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768961,124.783648,"HECR  w/ 3   APCL","05/24/13","San Agustin","Bay Bay"
10.768946,124.783729,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768948,124.783729,"HECR  w/ 2   APPE","05/24/13","San Agustin","Bay Bay"
10.769118,124.783668,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.769131,124.783652,"HECR  w/ 2   APPE","05/24/13","San Agustin","Bay Bay"
10.769151,124.783628,"HEMG  w/ 3   APPE","05/24/13","San Agustin","Bay Bay"
10.769329,124.783568,"HECR  w/ 2   APCL","05/24/13","San Agustin","Bay Bay"
10.769346,124.783528,"ENQD","05/24/13","San Agustin","Bay Bay"
10.769358,124.783504,"HECR  w/ 2   APPE","05/24/13","San Agustin","Bay Bay"
10.769357,124.783487,"ENQD  w/ 2   APCL","05/24/13","San Agustin","Bay Bay"
10.769453,124.783508,"HEMG  w/ 2   APOC","05/24/13","San Agustin","Bay Bay"
10.768407,124.784069,"HECR  w/ 3   APCL","05/24/13","San Agustin","Bay Bay"
10.768455,124.784039,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768469,124.784025,"HECR  w/ 4   APCL","05/24/13","San Agustin","Bay Bay"
10.768581,124.783945,"HECR  w/ 2   APCL","05/24/13","San Agustin","Bay Bay"
10.768598,124.783906,"HECR  w/ 3   APCL","05/24/13","San Agustin","Bay Bay"
10.768623,124.78389,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768628,124.783891,"HECR  w/ 2   APPE","05/24/13","San Agustin","Bay Bay"
10.768666,124.78387,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768544,124.783968,"HECR  w/ 1   APCL","05/24/13","San Agustin","Bay Bay"
10.768689,124.783845,"HECR","05/24/13","San Agustin","Bay Bay"
10.76887,124.783719,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768871,124.78372,"HECR  w/ 4   APCL","05/24/13","San Agustin","Bay Bay"
10.768884,124.783758,"HECR","05/24/13","San Agustin","Bay Bay"
10.76893,124.783775,"HECR  w/ 1   APCL","05/24/13","San Agustin","Bay Bay"
10.768983,124.783747,"HECR  w/ 1   APPE","05/24/13","San Agustin","Bay Bay"
10.768983,124.783747,"HECR  w/ 2   APPE","05/24/13","San Agustin","Bay Bay"
10.769012,124.783697,"HECR  w/ 2   APCL","05/24/13","San Agustin","Bay Bay"
10.772861,124.783159,"HECR  w/ 3   APCL","05/24/13","Sitio Lonas, Bunga","Bay Bay"
10.775344,124.782635,"MADO","05/24/13","Sitio Lonas, Bunga","Bay Bay"
10.744346,124.786579,"HECR  w/ 1   APCL","05/24/13","Visca","Bay Bay"
10.743478,124.786654,"MADO  w/ 2   APCL","05/24/13","Visca","Bay Bay"
10.744014,124.786298,"HECR  w/ 2   APCL","05/24/13","Visca","Bay Bay"
10.804468,124.766741,"HECR  w/ 3   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.806323,124.766063,"HECR  w/ 2   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.806378,124.766045,"HEAR  w/ 3   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.806471,124.76602,"HEAR  w/ 3   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.807521,124.7659,"STHD  w/ 5   APPO","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.809003,124.76546,"HECR","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.810726,124.764624,"HECR  w/ 3   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.810816,124.764717,"HECR  w/ 1   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.810859,124.764729,"HEAR  w/ 1   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.80914,124.765433,"HECR  w/ 1   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.806381,124.766116,"HECR  w/ 3   APCL","05/25/13","Sitio Tugas, Hilapnitan","Bay Bay"
10.799412,124.768485,"HECR  w/ 1   APPE","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799492,124.768389,"HECR  w/ 2   APPE","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.79974,124.768247,"HECR  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.79974,124.768247,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.801102,124.767635,"STHD  w/ 3   APPO","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.800389,124.767934,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799768,124.76827,"ENQD  w/ 1   APFR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799716,124.768284,"HECR  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799625,124.768376,"HECR  w/ 1   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.79939,124.768476,"STME  w/ 4   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799296,124.768496,"HEAR  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799201,124.768469,"STME  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799136,124.7685,"????  w/ 2   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799107,124.768511,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799107,124.768511,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799048,124.768542,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799044,124.768545,"HECR  w/ 1   APPE","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.79904,124.768552,"HECR  w/ 3   APPE","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.799032,124.768559,"HECR  w/ 2   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798979,124.768612,"HECR  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798609,124.768733,"HECR  w/ 2   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798564,124.768715,"HECR  w/ 3   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798477,124.768659,"HECR  w/ 1   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798462,124.768666,"HEMG  w/ 3   APOC","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798462,124.768666,"HECR  w/ 2   APPE","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798464,124.76871,"HECR  w/ 1   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798467,124.768724,"HECR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.797675,124.769057,"ENQD  w/ 2   APFR","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.798912,124.768684,"HECR  w/ 1   APCL","05/25/13","Elementary School, Hilapnitan","Bay Bay"
10.652066,124.783802,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652347,124.783648,"HECR  w/ 1   APPE","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652151,124.783484,"HECR  w/ 2   APPE","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.651985,124.783389,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652591,124.783262,"HECR  w/ 2   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652724,124.783303,"HECR  w/ 1   APPE","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652724,124.783303,"HECR  w/ 1   APPE","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652796,124.7835,"ENQD  w/ 1   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652782,124.783648,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652782,124.783648,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652782,124.783648,"HECR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652782,124.783648,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652843,124.783702,"HECR  w/ 2   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.65284,124.783714,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652347,124.783545,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652427,124.783547,"HECR  w/ 2   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652448,124.78359,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652458,124.783623,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652739,124.78336,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652799,124.783334,"HECR  w/ 2   APPE","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652799,124.783334,"ENQD  w/ 2   APR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652825,124.783421,"HECR  w/ 3   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652826,124.78346,"HECR  w/ 1   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.65285,124.783478,"HECR  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.653155,124.784085,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.653155,124.784085,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.653141,124.784091,"ENQD  w/ 1   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652515,124.784037,"HECR  w/ 2   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652158,124.784047,"ENQD  w/ 2   APFR","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.652103,124.784001,"HECR  w/ 2   APCL","05/26/13","Tamakin Dacot, Palhi","Bay Bay"
10.64089,124.785221,"HECR  w/ 1   APPE","05/26/13","Haina","Bay Bay"
10.640804,124.785091,"HECR  w/ 4   APCL","05/26/13","Haina","Bay Bay"
10.640746,124.784986,"HECR  w/ 2   APPE","05/26/13","Haina","Bay Bay"
10.64059,124.784554,"HECR  w/ 1   APPE","05/26/13","Haina","Bay Bay"
10.640836,124.782258,"HECR  w/ 1   APCL","05/26/13","Haina","Bay Bay"
10.64048,124.781905,"HECR  w/ 1   APPE","05/26/13","Haina","Bay Bay"
10.640391,124.781287,"ENQD  w/ 2   APPE","05/26/13","Haina","Bay Bay"
10.640521,124.780477,"HECR  w/ 5   APCL","05/26/13","Haina","Bay Bay"
10.640625,124.779911,"HECR  w/ 1   APCL","05/26/13","Haina","Bay Bay"
10.640617,124.779703,"HECR  w/ 1   APCL","05/26/13","Haina","Bay Bay"
10.640629,124.779675,"HECR  w/ 2   APCL","05/26/13","Haina","Bay Bay"
10.640641,124.779563,"HECR  w/ 1   APPE","05/26/13","Haina","Bay Bay"
10.640641,124.779563,"HECR","05/26/13","Haina","Bay Bay"
10.633361,124.776815,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633362,124.776817,"ENQD","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633362,124.776817,"ENQD  w/ 1   APFR","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633386,124.776824,"HECR  w/ 4   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633398,124.776843,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633397,124.77685,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633399,124.776856,"HECR  w/ 1   APPE","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.63341,124.776873,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633393,124.776904,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633396,124.776912,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633411,124.776923,"HECR  w/ 2   APPE","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.63341,124.776928,"ENQD  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.63341,124.776928,"HECR","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633419,124.776964,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633419,124.776964,"HECR","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633419,124.776964,"HECR  w/ 1   APPE","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633424,124.777005,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633416,124.777017,"HECR  w/ 2   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633431,124.77703,"HECR","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633428,124.777036,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633435,124.777043,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.633465,124.777046,"HECR  w/ 1   APCL","05/26/13","Sitio Baybayon, Punta","Bay Bay"
10.87405,124.711052,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874015,124.711047,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873827,124.711167,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873793,124.7112,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873778,124.711248,"HECR  w/ 4   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873793,124.711302,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873757,124.711338,"HEAR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873743,124.711378,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.873672,124.711505,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873557,124.711662,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873557,124.711662,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.873328,124.711907,"HECR  w/ 4   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873315,124.71197,"HECR  w/ 3   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873304,124.712004,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.87334,124.712056,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873354,124.712082,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873211,124.712084,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873186,124.712091,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873201,124.712093,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873216,124.7121,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873216,124.7121,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873263,124.712122,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873401,124.712148,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.873401,124.712148,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873442,124.712162,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.8735,124.712149,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873544,124.712087,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873496,124.712121,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873482,124.712153,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.873482,124.712153,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.87345,124.712212,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.87344,124.71225,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.87344,124.71225,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.873385,124.712281,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.873366,124.712275,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.873366,124.712275,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874446,124.710766,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.87445,124.710763,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874449,124.710755,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874449,124.710755,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.874446,124.710749,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874446,124.710749,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.874437,124.710736,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874435,124.710719,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874425,124.710664,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874425,124.710664,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874448,124.710622,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874448,124.710622,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874454,124.710615,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.874464,124.710614,"HECR  w/ 1   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874448,124.710605,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874434,124.710603,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874434,124.710603,"HECR","05/27/13","Palanas, Damulaan","Albuera"
10.874381,124.710605,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874336,124.710607,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.87432,124.710608,"HECR  w/ 1   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874275,124.710654,"HECR  w/ 3   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874275,124.710654,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874189,124.710685,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874147,124.710713,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.874117,124.710728,"HECR  w/ 2   APPE","05/27/13","Palanas, Damulaan","Albuera"
10.874096,124.710724,"HECR  w/ 2   APCL","05/27/13","Palanas, Damulaan","Albuera"
10.868847,124.71647,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868863,124.716444,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868909,124.71643,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868928,124.716436,"HECR  w/ 3   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868964,124.716448,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868964,124.716448,"HECR","05/28/13","Wangag South, Damulaan","Albuera"
10.867061,124.717699,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.867029,124.717623,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.86705,124.717573,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868842,124.716732,"HECR  w/ 1   APPE","05/28/13","Wangag South, Damulaan","Albuera"
10.868817,124.71669,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868786,124.716645,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868786,124.716645,"HECR","05/28/13","Wangag South, Damulaan","Albuera"
10.868779,124.71654,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868789,124.716486,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868794,124.716468,"HECR  w/ 3   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868842,124.716458,"HECR  w/ 1   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868842,124.716458,"HECR  w/ 2   APCL","05/28/13","Wangag South, Damulaan","Albuera"
10.868842,124.716458,"HECR","05/28/13","Wangag South, Damulaan","Albuera"
10.868842,124.716458,"HECR  w/ 1   APPE","05/28/13","Wangag South, Damulaan","Albuera"
10.871939,124.713598,"HECR","05/28/13","Wangag North, Damulaan","Albuera"
10.871939,124.713598,"HECR  w/ 2   APPE","05/28/13","Wangag North, Damulaan","Albuera"
