"lat","lon","notes","Date","Name","Municipality"
10.869209,124.716325,"HECR#1045 w/1 APCL","1/14/15","Wangag","Albuera"
10.869209,124.716325,"HECR","1/14/15","Wangag","Albuera"
10.8714960515,124.7142211162,"HECR","1/14/15","Wangag","Albuera"
10.869212,124.716321,"HECR","1/14/15","Wangag","Albuera"
10.8714594226,124.7142279055,"HECR","1/14/15","Wangag","Albuera"
10.8714594226,124.7142279055,"HECR","1/14/15","Wangag","Albuera"
10.869218,124.716317,"HECR#1046 w/3 APCL","1/14/15","Wangag","Albuera"
10.8714676369,124.7142172605,"HECR w/4 APPE","1/14/15","Wangag","Albuera"
10.8714676369,124.7142172605,"HECR","1/14/15","Wangag","Albuera"
10.8714669663,124.7142254747,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713963069,124.7142172605,"HECR#607/1129 w/2 APCL","1/14/15","Wangag","Albuera"
10.869241,124.716316,"HECR#1047 w/1 APCL","1/14/15","Wangag","Albuera"
10.8714473527,124.7142113093,"HECR","1/14/15","Wangag","Albuera"
10.8715277351,124.7142033465,"HECR#890 w/1 APCL","1/14/15","Wangag","Albuera"
10.8715277351,124.7142033465,"???? w/2 APCL","1/14/15","Wangag","Albuera"
10.8714718278,124.7142162547,"HECR","1/14/15","Wangag","Albuera"
10.8714667149,124.7141970601,"HECR","1/14/15","Wangag","Albuera"
10.86927,124.716331,"HECR#1048 w/2 APCL","1/14/15","Wangag","Albuera"
10.8714733366,124.7142060287,"HECR","1/14/15","Wangag","Albuera"
10.8713844046,124.7142078727,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8693261445,124.7163570765,"ENQD","1/14/15","Wangag","Albuera"
10.8713973127,124.7141902708,"HECR#1130 w/2 APCL","1/14/15","Wangag","Albuera"
10.869339,124.716371,"HECR","1/14/15","Wangag","Albuera"
10.8715156652,124.7142096329,"HECR#617 w/1 APPE","1/14/15","Wangag","Albuera"
10.8714488614,124.7141816374,"HECR#1078 w/2 APCL","1/14/15","Wangag","Albuera"
10.8693602588,124.7164260596,"HECR#1057 w/2 APCL","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8713836502,124.7142000776,"HECR","1/14/15","Wangag","Albuera"
10.8714641165,124.7141864151,"HECR","1/14/15","Wangag","Albuera"
10.869439,124.7164,"HECR","1/14/15","Wangag","Albuera"
10.8714818023,124.7142118122,"HECR","1/14/15","Wangag","Albuera"
10.8714727499,124.7142023407,"HECR","1/14/15","Wangag","Albuera"
10.8714781143,124.7141987365,"HECR#891 w/1 APCL","1/14/15","Wangag","Albuera"
10.869451,124.716348,"HECR#1049 w/1 APCL","1/14/15","Wangag","Albuera"
10.869451,124.716348,"HECR","1/14/15","Wangag","Albuera"
10.869451,124.716348,"HECR","1/14/15","Wangag","Albuera"
10.8713922836,124.7141757701,"HECR","1/14/15","Wangag","Albuera"
10.8713922836,124.7141757701,"HECR","1/14/15","Wangag","Albuera"
10.8713922836,124.7141757701,"HECR","1/14/15","Wangag","Albuera"
10.8714531362,124.7141334414,"HECR#634 w/1 APCL","1/14/15","Wangag","Albuera"
10.8715046011,124.7141955514,"HECR","1/14/15","Wangag","Albuera"
10.8715046011,124.7141955514,"HECR","1/14/15","Wangag","Albuera"
10.8715142403,124.7141852416,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.8713825606,124.714168394,"HECR","1/14/15","Wangag","Albuera"
10.869466,124.716326,"HECR#1050 w/1 APCL","1/14/15","Wangag","Albuera"
10.869466,124.716326,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871494459,124.7141688131,"HECR#892 w/1 APCL","1/14/15","Wangag","Albuera"
10.8714401443,124.7141457628,"HEMA","1/14/15","Wangag","Albuera"
10.8714413177,124.7141536418,"HECR","1/14/15","Wangag","Albuera"
10.8714403119,124.7141517978,"HECR","1/14/15","Wangag","Albuera"
10.8714414015,124.7141750157,"HECR","1/14/15","Wangag","Albuera"
10.8714377135,124.7141590063,"HECR","1/14/15","Wangag","Albuera"
10.8714906871,124.7141709086,"HECR","1/14/15","Wangag","Albuera"
10.8714906871,124.7141709086,"HECR","1/14/15","Wangag","Albuera"
10.8714735042,124.7141217906,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871395804,124.7141750157,"HECR","1/14/15","Wangag","Albuera"
10.86948,124.716324,"HECR#1101 w/1 APCL","1/14/15","Wangag","Albuera"
10.8714803774,124.7141482774,"HECR","1/14/15","Wangag","Albuera"
10.86948,124.716324,"HECR","1/14/15","Wangag","Albuera"
10.8713904396,124.714175351,"HECR","1/14/15","Wangag","Albuera"
10.8713993244,124.7141626943,"HECR","1/14/15","Wangag","Albuera"
10.8714899328,124.714074349,"HECR#893 w/3 APCL","1/14/15","Wangag","Albuera"
10.8714654576,124.7141215391,"HECR","1/14/15","Wangag","Albuera"
10.8713896852,124.7141818888,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713961393,124.7141839005,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714498673,124.7141158395,"HECR","1/14/15","Wangag","Albuera"
10.869823778,124.7160207946,"HECR#-9999/1058 w/2 APCL","1/14/15","Wangag","Albuera"
10.871449532,124.7141002491,"HECR","1/14/15","Wangag","Albuera"
10.8714388032,124.7141117323,"HECR","1/14/15","Wangag","Albuera"
10.8713875059,124.7141874209,"HECR#1131 w/2 APCL","1/14/15","Wangag","Albuera"
10.8713875059,124.7141874209,"HECR","1/14/15","Wangag","Albuera"
10.8713875059,124.7141874209,"HECR","1/14/15","Wangag","Albuera"
10.8713875059,124.7141874209,"HECR","1/14/15","Wangag","Albuera"
10.871490771,124.7140953876,"HECR","1/14/15","Wangag","Albuera"
10.869482,124.716236,"HECR","1/14/15","Wangag","Albuera"
10.869482,124.716236,"HECR","1/14/15","Wangag","Albuera"
10.8714971412,124.7141301725,"HECR","1/14/15","Wangag","Albuera"
10.8714941237,124.7141399793,"HECR","1/14/15","Wangag","Albuera"
10.871432852,124.7141161747,"HECR","1/14/15","Wangag","Albuera"
10.8714367077,124.7141162585,"HECR","1/14/15","Wangag","Albuera"
10.8714367077,124.7141162585,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.869465,124.716171,"HECR","1/14/15","Wangag","Albuera"
10.8714395575,124.714139225,"HECR#175/894 w/1 APCL","1/14/15","Wangag","Albuera"
10.8713828959,124.7141709086,"HECR","1/14/15","Wangag","Albuera"
10.8713828959,124.7141709086,"HECR","1/14/15","Wangag","Albuera"
10.8698081877,124.7160286736,"HECR","1/14/15","Wangag","Albuera"
10.869559,124.716182,"HECR#1102 w/1 APCL","1/14/15","Wangag","Albuera"
10.869559,124.716182,"HECR","1/14/15","Wangag","Albuera"
10.8714579139,124.7141219582,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713562414,124.7141890973,"HECR","1/14/15","Wangag","Albuera"
10.8713549003,124.7141952161,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714678045,124.7141377162,"HECR","1/14/15","Wangag","Albuera"
10.871356912,124.7141653765,"HECR","1/14/15","Wangag","Albuera"
10.869604,124.716147,"HECR","1/14/15","Wangag","Albuera"
10.8713400643,124.7141692322,"MADO","1/14/15","Wangag","Albuera"
10.8714607637,124.7141409852,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713839855,124.7141157556,"HECR","1/14/15","Wangag","Albuera"
10.8714478556,124.714138722,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713836502,124.7141334414,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713440876,124.7141932044,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714613505,124.7141435836,"HECR","1/14/15","Wangag","Albuera"
10.8713585883,124.7142035142,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8714283258,124.7141414043,"HECR","1/14/15","Wangag","Albuera"
10.8714283258,124.7141414043,"HECR","1/14/15","Wangag","Albuera"
10.8713533077,124.7142134048,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713723347,124.7141120676,"HECR","1/14/15","Wangag","Albuera"
10.8713604324,124.7141917795,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713646233,124.7141081281,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713432495,124.7141588386,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713342808,124.7141441703,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713635337,124.7141240537,"EMPT","1/14/15","Wangag","Albuera"
10.8713285811,124.7141454276,"HECR","1/14/15","Wangag","Albuera"
10.87132724,124.7141593415,"HECR#504 w/1 APPE","1/14/15","Wangag","Albuera"
10.8713440876,124.7140538134,"HECR","1/14/15","Wangag","Albuera"
10.8713440876,124.7140538134,"HECR","1/14/15","Wangag","Albuera"
10.8713440876,124.7140538134,"HECR","1/14/15","Wangag","Albuera"
10.8714478556,124.7142819688,"HECR","1/14/15","Wangag","Albuera"
10.8713919483,124.7143464256,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871338388,124.7140366305,"HECR#672/1132 w/3 APCL","1/14/15","Wangag","Albuera"
10.8713394776,124.7140514664,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713394776,124.7140514664,"HECR","1/14/15","Wangag","Albuera"
10.8713394776,124.7140514664,"HECR","1/14/15","Wangag","Albuera"
10.871337885,124.7140474431,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713471051,124.7140289191,"HECR","1/14/15","Wangag","Albuera"
10.8713471051,124.7140289191,"HECR","1/14/15","Wangag","Albuera"
10.8713435847,124.7144209407,"HECR","1/14/15","Wangag","Albuera"
10.8713330235,124.7144720703,"HECR","1/14/15","Wangag","Albuera"
10.871298071,124.714399986,"HECR","1/14/15","Wangag","Albuera"
10.8712921198,124.7144226171,"HECR","1/14/15","Wangag","Albuera"
10.8712878451,124.7144247964,"HECR","1/14/15","Wangag","Albuera"
10.8712736797,124.7144157439,"HECR","1/14/15","Wangag","Albuera"
10.8712882642,124.7144136485,"MADO","1/14/15","Wangag","Albuera"
10.8712645434,124.7143886704,"HECR","1/14/15","Wangag","Albuera"
10.8712612744,124.7143966332,"HECR","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR#526 w/2 APCL","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR#627/1133 w/3 APCL","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR","1/14/15","Wangag","Albuera"
10.8714120649,124.7140160948,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714041859,124.7140301764,"HECR","1/14/15","Wangag","Albuera"
10.8714095503,124.7140430007,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714095503,124.7140430007,"HECR","1/14/15","Wangag","Albuera"
10.8714077901,124.7140450962,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714077901,124.7140450962,"HECR","1/14/15","Wangag","Albuera"
10.8714077901,124.7140450962,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713884279,124.7140300088,"HECR","1/14/15","Wangag","Albuera"
10.8713884279,124.7140300088,"HECR","1/14/15","Wangag","Albuera"
10.871383734,124.7140393965,"HECR","1/14/15","Wangag","Albuera"
10.871383734,124.7140393965,"HECR","1/14/15","Wangag","Albuera"
10.871383734,124.7140393965,"HECR","1/14/15","Wangag","Albuera"
10.871383734,124.7140393965,"HECR","1/14/15","Wangag","Albuera"
10.8713834826,124.7140353732,"HECR#1134 w/1 APCL","1/14/15","Wangag","Albuera"
10.8713834826,124.7140353732,"HECR","1/14/15","Wangag","Albuera"
10.8713834826,124.7140353732,"HECR","1/14/15","Wangag","Albuera"
10.8713724185,124.7140445095,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713724185,124.7140445095,"HECR","1/14/15","Wangag","Albuera"
10.8713724185,124.7140445095,"HECR","1/14/15","Wangag","Albuera"
10.8713616058,124.7140563279,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.8713927027,124.714042414,"HECR","1/14/15","Wangag","Albuera"
10.868675,124.716622,"HECR#1034 w/1 APCL","1/14/15","Wangag","Albuera"
10.8688028622,124.7166526224,"HECR","1/14/15","Wangag","Albuera"
10.8687,124.716528,"HEMA","1/14/15","Wangag","Albuera"
10.8687,124.716528,"HECR","1/14/15","Wangag","Albuera"
10.868799258,124.7166282311,"HECR#1051 w/1 APCL","1/14/15","Wangag","Albuera"
10.86879,124.716514,"HECR","1/14/15","Wangag","Albuera"
10.868711,124.716452,"HECR#1035 w/4 APCL","1/14/15","Wangag","Albuera"
10.868727,124.716418,"HEMA","1/14/15","Wangag","Albuera"
10.868759,124.716398,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8688679896,124.7166282311,"HECR","1/14/15","Wangag","Albuera"
10.8709928859,124.7143440787,"HECR","1/14/15","Wangag","Albuera"
10.870965058,124.714416163,"HECR","1/14/15","Wangag","Albuera"
10.868766,124.716403,"HECR","1/14/15","Wangag","Albuera"
10.8709779661,124.7143993992,"HECR","1/14/15","Wangag","Albuera"
10.868778,124.716411,"HECR#1036 w/1 APCL","1/14/15","Wangag","Albuera"
10.868778,124.716411,"HECR#1037 w/1 APCL","1/14/15","Wangag","Albuera"
10.8710013516,124.7143896762,"HECR","1/14/15","Wangag","Albuera"
10.8709712606,124.7144215275,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8709975798,124.7143149097,"HECR","1/14/15","Wangag","Albuera"
10.8710100688,124.7144454159,"HECR","1/14/15","Wangag","Albuera"
10.8710349631,124.7144191805,"HECR","1/14/15","Wangag","Albuera"
10.868813,124.716443,"HECR","1/14/15","Wangag","Albuera"
10.8710202947,124.7142787836,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8690781239,124.7164716572,"HECR","1/14/15","Wangag","Albuera"
10.868818,124.716451,"HECR#1038 w/1 APCL","1/14/15","Wangag","Albuera"
10.8710038662,124.714269815,"HECR","1/14/15","Wangag","Albuera"
10.8710203785,124.7142652888,"HECR","1/14/15","Wangag","Albuera"
10.8690332808,124.7164575756,"HECR","1/14/15","Wangag","Albuera"
10.8710161038,124.7142697312,"HECR","1/14/15","Wangag","Albuera"
10.8710239828,124.7144380398,"HECR","1/14/15","Wangag","Albuera"
10.868828,124.716459,"HECR#579/1039 w/2 APCL","1/14/15","Wangag","Albuera"
10.868828,124.716459,"HECR#580 w/1 APPE","1/14/15","Wangag","Albuera"
10.8710273355,124.714261936,"HECR","1/14/15","Wangag","Albuera"
10.8712909464,124.7140462697,"HECR","1/14/15","Wangag","Albuera"
10.8715541381,124.7142072022,"HEMA","1/14/15","Wangag","Albuera"
10.8715526294,124.7142149974,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871376358,124.7140144184,"HECR","1/14/15","Wangag","Albuera"
10.8715635259,124.7142124828,"HECR","1/14/15","Wangag","Albuera"
10.8713886794,124.7140359599,"HECR","1/14/15","Wangag","Albuera"
10.8713886794,124.7140359599,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8715395536,124.7142047714,"HECR","1/14/15","Wangag","Albuera"
10.8715429064,124.7142009996,"HECR","1/14/15","Wangag","Albuera"
10.8715730812,124.7142234631,"HECR","1/14/15","Wangag","Albuera"
10.8715600055,124.7142243851,"HECR","1/14/15","Wangag","Albuera"
10.8715627715,124.7142196074,"HECR","1/14/15","Wangag","Albuera"
10.8715848997,124.7142041009,"HECR","1/14/15","Wangag","Albuera"
10.8714021742,124.7140331101,"HECR#1135 w/2 APCL","1/14/15","Wangag","Albuera"
10.8714021742,124.7140331101,"HECR","1/14/15","Wangag","Albuera"
10.8714021742,124.7140331101,"HECR","1/14/15","Wangag","Albuera"
10.8714021742,124.7140331101,"HECR","1/14/15","Wangag","Albuera"
10.8714021742,124.7140331101,"HECR","1/14/15","Wangag","Albuera"
10.8715591673,124.7142098006,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8715450857,124.7142184339,"HECR","1/14/15","Wangag","Albuera"
10.8714130707,124.7140227165,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871414328,124.7140290868,"HECR","1/14/15","Wangag","Albuera"
10.871572746,124.714234611,"HECR","1/14/15","Wangag","Albuera"
10.871571824,124.7142359521,"HECR","1/14/15","Wangag","Albuera"
10.8714232966,124.7140293382,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8715620171,124.7142474353,"HECR","1/14/15","Wangag","Albuera"
10.8714332711,124.714027578,"HECR","1/14/15","Wangag","Albuera"
10.8714332711,124.714027578,"HECR","1/14/15","Wangag","Albuera"
10.8714332711,124.714027578,"HECR","1/14/15","Wangag","Albuera"
10.8715595026,124.7142354492,"HECR","1/14/15","Wangag","Albuera"
10.8715696447,124.7142553981,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714451734,124.7140381392,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8715771046,124.714216087,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8714401443,124.7140282486,"HECR","1/14/15","Wangag","Albuera"
10.8714401443,124.7140282486,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8715640288,124.7142139915,"HECR","1/14/15","Wangag","Albuera"
10.8715784457,124.7142099682,"HECR","1/14/15","Wangag","Albuera"
10.871446766,124.7140322719,"HECR","1/14/15","Wangag","Albuera"
10.871446766,124.7140322719,"HECR","1/14/15","Wangag","Albuera"
10.8715576585,124.7142051905,"HECR#1079 w/1 APCL","1/14/15","Wangag","Albuera"
10.871420363,124.7140107304,"HECR","1/14/15","Wangag","Albuera"
10.871420363,124.7140107304,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.871420363,124.7140107304,"HECR","1/14/15","Wangag","Albuera"
10.871420363,124.7140107304,"HECR","1/14/15","Wangag","Albuera"
10.871420363,124.7140107304,"HECR","1/14/15","Wangag","Albuera"
10.8715703152,124.7142039333,"HECR","1/14/15","Wangag","Albuera"
10.8715678845,124.7142021731,"HECR","1/14/15","Wangag","Albuera"
10.8714098856,124.714013245,"HECR#636/1136 w/1 APCL","1/14/15","Wangag","Albuera"
10.8714098856,124.714013245,"HECR","1/14/15","Wangag","Albuera"
10.8715644479,124.7142312583,"HECR","1/14/15","Wangag","Albuera"
10.8715593349,124.7142358683,"HECR#615 w/1 APPE","1/14/15","Wangag","Albuera"
10.8714292478,124.7140049469,"HECR","1/14/15","Wangag","Albuera"
10.8714250568,124.7139872611,"HECR","1/14/15","Wangag","Albuera"
10.8714250568,124.7139872611,"HECR#1137 w/1 APCL","1/14/15","Wangag","Albuera"
10.8715434931,124.7142249718,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8715305012,124.7142122313,"HECR","1/14/15","Wangag","Albuera"
10.8715070318,124.7142199427,"HECR","1/14/15","Wangag","Albuera"
10.8713999949,124.7139792144,"HECR#1138 w/2 APCL","1/14/15","Wangag","Albuera"
10.8713999949,124.7139792144,"HECR","1/14/15","Wangag","Albuera"
10.8713999949,124.7139792144,"HECR","1/14/15","Wangag","Albuera"
10.8713999949,124.7139792144,"HECR","1/14/15","Wangag","Albuera"
10.8715522941,124.7142585833,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714025933,124.7139959782,"HECR#1139 w/4 APCL","1/14/15","Wangag","Albuera"
10.8714025933,124.7139959782,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8716042619,124.7142538056,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8716082852,124.7142506205,"HECR","1/14/15","Wangag","Albuera"
10.8716142364,124.7142437473,"HECR","1/14/15","Wangag","Albuera"
10.871614404,124.714217931,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.871385159,124.7140025161,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871385159,124.7140025161,"HECR","1/14/15","Wangag","Albuera"
10.8713784534,124.7140012588,"HECR","1/14/15","Wangag","Albuera"
10.8713784534,124.7140012588,"HECR","1/14/15","Wangag","Albuera"
10.8713784534,124.7140012588,"HECR","1/14/15","Wangag","Albuera"
10.8716215286,124.7142635286,"HEMA","1/14/15","Wangag","Albuera"
10.8713558223,124.7140042763,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713558223,124.7140042763,"HECR","1/14/15","Wangag","Albuera"
10.8713558223,124.7140042763,"HECR#1140 w/1 APCL","1/14/15","Wangag","Albuera"
10.8713558223,124.7140042763,"HECR#1141 w/3 APCL","1/14/15","Wangag","Albuera"
10.8715817146,124.7142564878,"HECR","1/14/15","Wangag","Albuera"
10.8715476841,124.7142331023,"HECR","1/14/15","Wangag","Albuera"
10.8713529725,124.7140006721,"HECR","1/14/15","Wangag","Albuera"
10.8713529725,124.7140006721,"HECR","1/14/15","Wangag","Albuera"
10.8715016674,124.7142671328,"HECR#1080 w/2 APCL","1/14/15","Wangag","Albuera"
10.8715065289,124.7142861597,"HECR","1/14/15","Wangag","Albuera"
10.8714897651,124.7142631933,"HECR","1/14/15","Wangag","Albuera"
10.8713636175,124.7139821481,"HECR#637 w/1 APPE","1/14/15","Wangag","Albuera"
10.871359678,124.7139708325,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.871359678,124.7139708325,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8713714965,124.71447316,"HECR#896 w/1 APCL","1/14/15","Wangag","Albuera"
10.8715799544,124.7142780293,"HECR","1/14/15","Wangag","Albuera"
10.8716053516,124.7142775264,"HECR","1/14/15","Wangag","Albuera"
10.8713584207,124.7139620315,"HECR w/1 APCL","1/14/15","Wangag","Albuera"
10.8713584207,124.7139620315,"HECR#1142 w/4 APCL","1/14/15","Wangag","Albuera"
10.871255,124.714474,"HECR","1/14/15","Wangag","Albuera"
10.871255,124.714474,"HECR","1/14/15","Wangag","Albuera"
10.871255,124.714474,"HECR","1/14/15","Wangag","Albuera"
10.8713637013,124.7139554098,"HECR","1/14/15","Wangag","Albuera"
10.8713637013,124.7139554098,"HECR","1/14/15","Wangag","Albuera"
10.8713637013,124.7139554098,"HECR","1/14/15","Wangag","Albuera"
10.8713637013,124.7139554098,"HECR","1/14/15","Wangag","Albuera"
10.8713881765,124.7139586788,"HECR","1/14/15","Wangag","Albuera"
10.8713911101,124.7139528114,"HECR","1/14/15","Wangag","Albuera"
10.8713931218,124.7139522247,"HECR","1/14/15","Wangag","Albuera"
10.8713931218,124.7139522247,"HECR","1/14/15","Wangag","Albuera"
10.8713931218,124.7139522247,"HECR w/2 APPE","1/14/15","Wangag","Albuera"
10.8713931218,124.7139522247,"HECR w/1 APPE","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8714649547,124.7144790273,"HECR","1/14/15","Wangag","Albuera"
10.8713937923,124.7139579244,"HECR","1/14/15","Wangag","Albuera"
10.8713937923,124.7139579244,"HECR","1/14/15","Wangag","Albuera"
10.8713937923,124.7139579244,"HEMA","1/14/15","Wangag","Albuera"
10.871535,124.71426,"HECR","1/14/15","Wangag","Albuera"
10.871535,124.71426,"HECR","1/14/15","Wangag","Albuera"
10.871535,124.71426,"HECR","1/14/15","Wangag","Albuera"
10.871535,124.71426,"HECR","1/14/15","Wangag","Albuera"
10.871535,124.71426,"HECR","1/14/15","Wangag","Albuera"
10.8714264818,124.7139425855,"HECR","1/14/15","Wangag","Albuera"
10.8714264818,124.7139425855,"HECR","1/14/15","Wangag","Albuera"
