"lat","lon","notes","Date","Name","Municipality"
10.633606,124.77697,"HECR  # 752  w/ 4   APCL",2016-05-12,"Sitio Baybayon","BayBay"
10.633674,124.77695,"HECR  # 832  w/ 0   APPE",2016-05-12,"Sitio Baybayon","BayBay"
10.874512,124.71055,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.87454,124.71058,"HECR  # 368  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.874535,124.71058,"HECR   966",2016-05-13,"Palanas","Albuera"
10.874531,124.71059,"HECR  # 2191  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874511,124.71057,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.874478,124.71055,"HECR   965",2016-05-13,"Palanas","Albuera"
10.874427,124.71057,"HECR  # 2002  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.874427,124.71057,"HECR   NA",2016-05-13,"Palanas","Albuera"
10.874439,124.71057,"????  # NA  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.874401,124.71057,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.874401,124.71057,"HECR   NA",2016-05-13,"Palanas","Albuera"
10.874401,124.71057,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.874365,124.71058,"HECR  # 1029  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874337,124.7106,"HECR  # NA  w/ 3   APPE",2016-05-13,"Palanas","Albuera"
10.874395,124.71063,"HECR  # 967  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.874333,124.71065,"HECR  # NA  w/ 1   APPE",2016-05-13,"Palanas","Albuera"
10.874307,124.71063,"HECR  # NA  w/ 1   APPE",2016-05-13,"Palanas","Albuera"
10.874291,124.71069,"HECR  # NA  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.874288,124.71072,"HECR  # 1027  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874162,124.7107,"HECR  # NA  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.874138,124.71072,"HECR  # 492  w/ 1   APPE",2016-05-13,"Palanas","Albuera"
10.874169,124.71077,"HECR  # 1033  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.874182,124.71073,"ENQD  # 2005  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.874165,124.71072,"HEMA   2004",2016-05-13,"Palanas","Albuera"
10.874178,124.71073,"ENQD  # 498  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.874106,124.71069,"HECR  # 2003  w/ 4   APCL",2016-05-13,"Palanas","Albuera"
10.874087,124.71068,"HECR  # 2192  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874062,124.71065,"HECR  # 2006  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874062,124.71065,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.874041,124.71062,"HECR  # 2193  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873935,124.71067,"HECR  # 2194  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873906,124.71062,"HECR  # 495  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.873917,124.71057,"HECR  # 2195  w/ 4   APCL",2016-05-13,"Palanas","Albuera"
10.873938,124.71044,"HECR  # 2197  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.873984,124.7105,"STME  # 2196  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.874004,124.71053,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.873887,124.71051,"MADO  # NA  w/ 1   APPE",2016-05-13,"Palanas","Albuera"
10.873878,124.71047,"MADO  # 964  w/ 1   APPE",2016-05-13,"Palanas","Albuera"
10.873908,124.71044,"HECR  # 946  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.873864,124.71051,"ENQD  # NA  w/ 2   APFR",2016-05-13,"Palanas","Albuera"
10.873887,124.71049,"HECR  # 487  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.87387,124.71046,"HECR  # 486  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.873839,124.71044,"HECR  # 2007  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873846,124.71055,"HECR  # 2195  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.873768,124.71073,"MADO  # 2198  w/ 1   APCL",2016-05-13,"Palanas","Albuera"
10.873768,124.71073,"HECR   NA",2016-05-13,"Palanas","Albuera"
10.87372,124.71071,"ENQD  # NA  w/ 2   APFR",2016-05-13,"Palanas","Albuera"
10.873764,124.71075,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.873777,124.71074,"ENQD  # NA  w/ 1   APFR",2016-05-13,"Palanas","Albuera"
10.873782,124.71073,"HECR  # 2200  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.873808,124.71076,"HECR  # 2199  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873825,124.71076,"HECR  # NA  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.87384,124.71072,"HECR  # 2014  w/ 5   APCL",2016-05-13,"Palanas","Albuera"
10.873727,124.71079,"HECR  # 945  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873899,124.71076,"HECR  # 2013  w/ 2   APCL",2016-05-13,"Palanas","Albuera"
10.873847,124.71079,"HECR  # 484  w/ 2   APPE",2016-05-13,"Palanas","Albuera"
10.873819,124.71082,"HECR  # 2201  w/ 5   APCL",2016-05-13,"Palanas","Albuera"
10.873819,124.71082,"HECR   NA",2016-05-13,"Palanas","Albuera"
10.873856,124.71088,"HECR  # 2202  w/ 3   APCL",2016-05-13,"Palanas","Albuera"
10.874639,124.71074,"HECR  # 2001  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.87446,124.71068,"HECR  # NA  w/ 2   APPE",2016-05-14,"Palanas","Albuera"
10.874481,124.71072,"MADO  # 2206  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.874447,124.71074,"HECR  # 949  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.874439,124.71075,"HECR  # NA  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.874416,124.71077,"HECR  # NA  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.87444,124.71068,"HECR  # 2204  w/ 4   APCL",2016-05-14,"Palanas","Albuera"
10.874405,124.71066,"HECR  # 2203  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.874407,124.71071,"HECR  # 2205  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874411,124.71078,"????  # NA  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.874371,124.71076,"HECR   950",2016-05-14,"Palanas","Albuera"
10.874364,124.71081,"HEMG  # NA  w/ 3   APOC",2016-05-14,"Palanas","Albuera"
10.874364,124.71077,"HECR  # 1026  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874366,124.7108,"HECR  # 2207  w/ 4   APCL",2016-05-14,"Palanas","Albuera"
10.874341,124.71082,"MADO  # 2208  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.874311,124.71085,"STME  # 2209  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874317,124.71087,"HECR  # 729  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874248,124.71097,"HECR  # NA  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.874247,124.71099,"HECR  # NA  w/ 3   APPE",2016-05-14,"Palanas","Albuera"
10.874277,124.71096,"MADO  # 971  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.874182,124.711,"HECR  # NA  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.874169,124.71095,"HECR  # NA  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874162,124.71093,"HECR  # 2210  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874167,124.71084,"HECR  # 1032  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.874161,124.71081,"HECR  # NA  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.873976,124.71085,"HECR  # NA  w/ 2   APPE",2016-05-14,"Palanas","Albuera"
10.873978,124.71084,"HECR   NA",2016-05-14,"Palanas","Albuera"
10.873978,124.71084,"STME  # NA  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.873987,124.71082,"????  # NA  w/ 4   APCL",2016-05-14,"Palanas","Albuera"
10.873928,124.7109,"HECR  # 2211  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.873835,124.71092,"MADO   943",2016-05-14,"Palanas","Albuera"
10.873816,124.71095,"HECR  # 944  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.873792,124.71089,"HECR  # 2008  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.873766,124.7109,"EMPT   181",2016-05-14,"Palanas","Albuera"
10.873765,124.71082,"HEAR  # 2212  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.873765,124.71082,"HEAR   NA",2016-05-14,"Palanas","Albuera"
10.873724,124.71082,"HECR  # 2213  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.873695,124.71086,"HECR  # 945  w/ 2   APCL",2016-05-14,"Palanas","Albuera"
10.873725,124.71073,"HECR  # NA  w/ 2   APPE",2016-05-14,"Palanas","Albuera"
10.873699,124.71069,"ENQD  # 2214  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.873729,124.71065,"EMPT   256",2016-05-14,"Palanas","Albuera"
10.873696,124.71066,"HECR  # NA  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.873721,124.71065,"ENQD  # NA  w/ 3   APFR",2016-05-14,"Palanas","Albuera"
10.873801,124.71057,"HECR  # NA  w/ 2   APPE",2016-05-14,"Palanas","Albuera"
10.873825,124.7107,"HECR  # 496  w/ 1   APPE",2016-05-14,"Palanas","Albuera"
10.873909,124.71079,"HECR  # 2215  w/ 3   APCL",2016-05-14,"Palanas","Albuera"
10.873964,124.71077,"HECR  # NA  w/ 1   APCL",2016-05-14,"Palanas","Albuera"
10.873957,124.71101,"HECR  # 959  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.873851,124.71108,"HECR  # 2015  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873789,124.71106,"HECR  # 498  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.873789,124.71106,"HECR   NA",2016-05-15,"Palanas","Albuera"
10.873795,124.71107,"HECR  # NA  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.873753,124.71112,"HECR  # 2216  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873752,124.71112,"HECR  # NA  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873754,124.71111,"HECR  # NA  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.873724,124.71113,"HECR  # NA  w/ 3   APPE",2016-05-15,"Palanas","Albuera"
10.873735,124.7112,"EMPT   941",2016-05-15,"Palanas","Albuera"
10.873685,124.71132,"HECR  # 938  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.87371,124.71128,"HECR   NA",2016-05-15,"Palanas","Albuera"
10.873771,124.71122,"HECR  # 2217  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.873768,124.71139,"HECR  # 2218  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.873726,124.7114,"EMPT   436",2016-05-15,"Palanas","Albuera"
10.873691,124.71129,"MADO   NA",2016-05-15,"Palanas","Albuera"
10.873719,124.71108,"HECR  # 2219  w/ 1   APCL",2016-05-15,"Palanas","Albuera"
10.873622,124.71107,"HECR  # NA  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.873577,124.71108,"HECR  # 2221  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.873573,124.71113,"HECR  # 2220  w/ 5   APCL",2016-05-15,"Palanas","Albuera"
10.873506,124.71104,"HECR  # 2222  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.87349,124.71102,"ENQD  # NA  w/ 3   APFR",2016-05-15,"Palanas","Albuera"
10.873535,124.71106,"HEAR  # 2223  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873641,124.71141,"HECR   NA",2016-05-15,"Palanas","Albuera"
10.873683,124.71147,"HECR  # 434  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873546,124.71164,"HECR  # 2224  w/ 2   APCL",2016-05-15,"Palanas","Albuera"
10.87354,124.71173,"HECR   NA",2016-05-15,"Palanas","Albuera"
10.873509,124.71181,"STME  # 881  w/ 3   APCL",2016-05-15,"Palanas","Albuera"
10.873157,124.71198,"HECR  # 431  w/ 2   APPE",2016-05-15,"Palanas","Albuera"
10.873156,124.71205,"HECR  # NA  w/ 2   APPE",2016-05-15,"Palanas","Albuera"
10.873173,124.71206,"HECR  # 917  w/ 2   APPE",2016-05-15,"Palanas","Albuera"
10.873178,124.71211,"HECR  # NA  w/ 2   APPE",2016-05-15,"Palanas","Albuera"
10.873138,124.7121,"HECR  # NA  w/ 3   APPE",2016-05-15,"Palanas","Albuera"
10.873113,124.71209,"ENQD  # NA  w/ 2   APFR",2016-05-15,"Palanas","Albuera"
10.873088,124.71211,"HECR  # NA  w/ 1   APPE",2016-05-15,"Palanas","Albuera"
10.873117,124.71206,"HECR  # NA  w/ 2   APPE",2016-05-15,"Palanas","Albuera"
10.873576,124.71215,"HECR  # 889  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.873545,124.71215,"HECR  # 2226  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.87357,124.71206,"HECR  # 2228  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873487,124.71204,"HECR  # NA  w/ 2   APPE",2016-05-16,"Palanas","Albuera"
10.873532,124.71201,"MADO  # 2227  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.87345,124.71207,"HECR  # 2229  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873427,124.71206,"HECR  # NA  w/ 2   APPE",2016-05-16,"Palanas","Albuera"
10.87339,124.71207,"HECR   NA",2016-05-16,"Palanas","Albuera"
10.873355,124.71215,"HECR   NA",2016-05-16,"Palanas","Albuera"
10.873355,124.71215,"HECR  # 883  w/ 3   APPE",2016-05-16,"Palanas","Albuera"
10.873358,124.71217,"HECR  # 2022  w/ 2   APPE",2016-05-16,"Palanas","Albuera"
10.873301,124.71218,"HECR  # 2230  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873281,124.71215,"HECR   NA",2016-05-16,"Palanas","Albuera"
10.873263,124.71214,"MADO  # NA  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873278,124.71219,"HECR  # 2231  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873356,124.71223,"HECR  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.873294,124.71222,"HECR  # 2021  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873311,124.71221,"HECR  # 2232  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.87336,124.71218,"EMPT   413",2016-05-16,"Palanas","Albuera"
10.873342,124.71217,"HECR  # NA  w/ 1   APPE",2016-05-16,"Palanas","Albuera"
10.873249,124.7122,"EMPT   280",2016-05-16,"Palanas","Albuera"
10.873258,124.71215,"MADO  # 2233  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873228,124.71206,"HECR  # 2234  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873255,124.7121,"HECR  # 917  w/ 1   APPE",2016-05-16,"Palanas","Albuera"
10.873074,124.71216,"HECR  # NA  w/ 1   APPE",2016-05-16,"Palanas","Albuera"
10.873076,124.71214,"STME  # 417  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873082,124.71214,"????  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.873087,124.71214,"HECR  # NA  w/ 1   APPE",2016-05-16,"Palanas","Albuera"
10.873094,124.71221,"HECR  # 2235  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873048,124.71211,"HECR  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.873012,124.71219,"HECR  # NA  w/ 2   APPE",2016-05-16,"Palanas","Albuera"
10.873045,124.71216,"HECR  # NA  w/ 4   APCL",2016-05-16,"Palanas","Albuera"
10.873068,124.71215,"HECR  # NA  w/ 2   APPE",2016-05-16,"Palanas","Albuera"
10.873017,124.71219,"HECR  # NA  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.873005,124.7122,"HECR  # NA  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873063,124.71219,"HECR  # 2236  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.873087,124.71217,"????  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.873082,124.71216,"????  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.872982,124.71214,"HECR  # 909  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.872905,124.71217,"HECR  # 910  w/ 1   APPE",2016-05-16,"Palanas","Albuera"
10.872905,124.71219,"HECR  # NA  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.872952,124.71214,"HECR  # NA  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.872951,124.71221,"HECR  # 2237  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.872902,124.71218,"HECR  # 2238  w/ 3   APCL",2016-05-16,"Palanas","Albuera"
10.872899,124.71218,"HECR   875",2016-05-16,"Palanas","Albuera"
10.872871,124.71225,"HECR  # 876  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.872978,124.71215,"????  # NA  w/ 1   APCL",2016-05-16,"Palanas","Albuera"
10.872964,124.71213,"HECR  # 2239  w/ 2   APCL",2016-05-16,"Palanas","Albuera"
10.855535,124.72698,"HECR  # NA  w/ 2   APPE",2016-05-17,"Cabatuon","Albuera"
10.855577,124.72695,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.855615,124.72691,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.855624,124.72687,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.855585,124.7269,"HECR  # 2240  w/ 2   APCL",2016-05-17,"Cabatuon","Albuera"
10.855549,124.72684,"ENQD  # NA  w/ 2   APFR",2016-05-17,"Cabatuon","Albuera"
10.855465,124.7268,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.855423,124.72678,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.855397,124.72685,"HECR  # 2241  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.855159,124.72742,"HECR  # 2242  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.855126,124.72738,"HECR   2127",2016-05-17,"Cabatuon","Albuera"
10.854998,124.72759,"HECR  # 2244  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.854973,124.72761,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.854973,124.72761,"HECR   NA",2016-05-17,"Cabatuon","Albuera"
10.854973,124.72761,"HECR   NA",2016-05-17,"Cabatuon","Albuera"
10.855054,124.72765,"HECR  # 2243  w/ 3   APCL",2016-05-17,"Cabatuon","Albuera"
10.854988,124.72752,"HECR  # 2245  w/ 4   APCL",2016-05-17,"Cabatuon","Albuera"
10.854865,124.72757,"HECR  # 2246  w/ 5   APCL",2016-05-17,"Cabatuon","Albuera"
10.854898,124.7276,"HECR  # NA  w/ 2   APPE",2016-05-17,"Cabatuon","Albuera"
10.85491,124.72766,"HECR  # 2252  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.854937,124.72768,"HECR  # 2248  w/ 2   APCL",2016-05-17,"Cabatuon","Albuera"
10.855,124.72766,"HECR  # 2247  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.854904,124.72772,"MADO  # 2251  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.85488,124.7277,"HECR  # 2249  w/ 1   APCL",2016-05-17,"Cabatuon","Albuera"
10.854834,124.72771,"HECR  # 2250  w/ 4   APCL",2016-05-17,"Cabatuon","Albuera"
10.854784,124.7277,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.854824,124.72768,"HECR  # NA  w/ 1   APPE",2016-05-17,"Cabatuon","Albuera"
10.854864,124.72783,"HECR  # NA  w/ 2   APPE",2016-05-17,"Cabatuon","Albuera"
10.855202,124.72727,"HECR   873",2016-05-17,"Cabatuon","Albuera"
10.861366,124.72146,"HECR  # NA  w/ 1   APCL",2016-05-17,"Magbangon","Albuera"
10.861366,124.72146,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.861366,124.72146,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86135,124.72148,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86135,124.72148,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86135,124.72148,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86135,124.72148,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86135,124.72148,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.861375,124.72145,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.861358,124.72147,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.861376,124.72147,"HECR  # 1282  w/ 1   APCL",2016-05-17,"Magbangon","Albuera"
10.861413,124.72146,"HECR  # 2257  w/ 3   APCL",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR  # 2253  w/ 2   APCL",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
10.86139,124.72144,"HECR   NA",2016-05-17,"Magbangon","Albuera"
