Name,Date/Time,Assay Conc.,Units,Stock Conc.,Units,Assay Type,Sample Vol (µL),Dilution Factor,Std 1 RFU,Std 2 RFU,Std 3 RFU,Excitation,Green RFU,Far Red RFU
11:57:51 AM,2015-12-03 11:57:51 AM,175,ng/ml,,,dsDNA HS,,,100.92,45678.86,,BLUE,16434.54,
11:57:30 AM,2015-12-03 11:57:30 AM,204,ng/ml,,,dsDNA HS,,,100.92,45678.86,,BLUE,19172.76,
11:57:21 AM,2015-12-03 11:57:21 AM,180,ng/ml,,,dsDNA HS,,,100.92,45678.86,,BLUE,16947.08,
11:57:02 AM,2015-12-03 11:57:02 AM,198,ng/ml,,,dsDNA HS,,,100.92,45678.86,,BLUE,18624.86,
11:55:55 AM,2015-12-03 11:55:55 AM,146,ng/ml,29.2,ng/µL,dsDNA HS,1,200.00,100.92,45678.86,,BLUE,13807.25,
