Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L1078,808,L0994,809,808,9,-4.57049215329211E+0001,-4.57049215329211E+0001,*,L1607,809,808,24,-1.24173125549913E+0002,-1.24173125549913E+0002,*,808,34,-1.79084449572902E+0002,-1.79084449572902E+0002,-,
L1078,808,L0886,809,808,33,-1.78622903821034E+0002, 0.00000000000000E+0000,,L0994,809,808,9,-4.57049215329211E+0001,-4.57049215329211E+0001,*,808,39,-2.08774370143542E+0002, 0.00000000000000E+0000,,
L1079,809,L0913,809,809,23,-1.22480674381972E+0002,-1.22480674381972E+0002,*,L0994,809,809,11,-5.65853170566913E+0001,-5.65853170566913E+0001,*,809,36,-1.88651270556178E+0002,-1.88651270556178E+0002,-,
L1079,809,L0816,809,809,28,-1.39631573334435E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-5.65853170566913E+0001,-5.65853170566913E+0001,*,809,39,-1.96697973746248E+0002, 0.00000000000000E+0000,,
L1258,807,L0994,809,807,12,-7.04511630848224E+0001,-7.04511630848224E+0001,*,L1607,809,807,25,-1.32788566679013E+0002,-1.32788566679013E+0002,*,807,35,-1.94375709802452E+0002,-1.94375709802452E+0002,-,
L1258,807,L0886,809,807,33,-1.90980457364742E+0002, 0.00000000000000E+0000,,L0994,809,807,12,-7.04511630848224E+0001,-7.04511630848224E+0001,*,807,44,-2.56747937924957E+0002, 0.00000000000000E+0000,,
L1083,809,L0994,809,809,13,-8.40272732193775E+0001,-8.40272732193775E+0001,*,L1607,809,809,24,-1.28163443551810E+0002,-1.28163443551810E+0002,*,809,39,-2.25363742373398E+0002,-2.25363742373398E+0002,-,
L1083,809,L0913,809,809,29,-1.65615636279500E+0002, 0.00000000000000E+0000,,L0994,809,809,13,-8.40272732193775E+0001,-8.40272732193775E+0001,*,809,43,-2.54738523180095E+0002, 0.00000000000000E+0000,,
L2440,809,L0886,809,809,21,-1.12763974025203E+0002,-1.12763974025203E+0002,*,L0994,809,809,10,-5.49543727710831E+0001,-5.49543727710831E+0001,*,809,33,-1.78455427123764E+0002,-1.78455427123764E+0002,-,
L2440,809,L0913,809,809,23,-1.26745657088970E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.49543727710831E+0001,-5.49543727710831E+0001,*,809,36,-1.98314893962525E+0002, 0.00000000000000E+0000,,
L1087,809,L0913,809,809,26,-1.37107503900211E+0002,-1.37107503900211E+0002,*,L0994,809,809,10,-5.83542750242184E+0001,-5.83542750242184E+0001,*,809,38,-2.07354457220233E+0002,-2.07354457220233E+0002,-,
L1087,809,L0994,809,809,10,-5.83542750242184E+0001,-5.83542750242184E+0001,*,L1607,809,809,28,-1.50319226318502E+0002, 0.00000000000000E+0000,,809,41,-2.23734863587404E+0002, 0.00000000000000E+0000,,
L1088,0
L1091,809,L0984,807,807,32,-1.67596161993640E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-6.45251806646319E+0001,-6.45251806646319E+0001,*,809,44,-2.37709511150364E+0002,-2.37709511150364E+0002,-,
L1091,809,L0994,809,809,11,-6.45251806646319E+0001,-6.45251806646319E+0001,*,L1607,809,809,29,-1.67290609174328E+0002,-1.67290609174328E+0002,-,809,43,-2.46576944406165E+0002, 0.00000000000000E+0000,,
L1094,809,L0886,809,809,22,-1.19672310325143E+0002,-1.19672310325143E+0002,*,L0994,809,809,7,-3.70035948750002E+0001,-3.70035948750002E+0001,*,809,31,-1.68413140109523E+0002,-1.68413140109523E+0002,-,
L1094,809,L0816,809,809,28,-1.52681581291832E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.70035948750002E+0001,-3.70035948750002E+0001,*,809,35,-1.89429017811229E+0002, 0.00000000000000E+0000,,
L2524,808,L0816,809,808,27,-1.37583723996575E+0002,-1.37583723996575E+0002,*,L0994,809,808,11,-5.84885198152108E+0001,-5.84885198152108E+0001,*,808,40,-2.09314698694242E+0002,-2.09314698694242E+0002,-,
L2524,808,L0994,809,808,11,-5.84885198152108E+0001,-5.84885198152108E+0001,*,L1607,809,808,37,-2.01357705215145E+0002, 0.00000000000000E+0000,,808,48,-2.60174367217029E+0002, 0.00000000000000E+0000,,
L1099,808,L0886,809,808,27,-1.42949126383927E+0002,-1.42949126383927E+0002,*,L0994,809,808,7,-2.43400202798438E+0001,-2.43400202798438E+0001,*,808,34,-1.68571472597539E+0002,-1.68571472597539E+0002,-,
L1099,808,L0816,809,808,28,-1.44294260581348E+0002, 0.00000000000000E+0000,,L0994,809,808,7,-2.43400202798438E+0001,-2.43400202798438E+0001,*,808,36,-1.75714638810306E+0002, 0.00000000000000E+0000,,
L1101,809,L0994,809,809,10,-5.74988459378520E+0001,-5.74988459378520E+0001,*,L1701,808,808,0, 2.90383621850233E+0002, 2.90383621850233E+0002,*,809,11, 2.20034378401587E+0002, 2.20034378401587E+0002,*,
L1101,809,L0913,809,809,26,-1.48143608393644E+0002, 0.00000000000000E+0000,,L1701,808,808,0, 2.90383621850233E+0002, 2.90383621850233E+0002,*,809,26, 1.33397481908925E+0002, 0.00000000000000E+0000,,
L1262,702,L0994,809,702,12,-7.00457546832045E+0001,-7.00457546832045E+0001,*,L1607,809,702,22,-1.14104404002647E+0002,-1.14104404002647E+0002,*,702,32,-1.71059205330465E+0002,-1.71059205330465E+0002,-,
L1262,702,L0913,809,702,26,-1.42643651397093E+0002, 0.00000000000000E+0000,,L0994,809,702,12,-7.00457546832045E+0001,-7.00457546832045E+0001,*,702,39,-2.20411515855567E+0002, 0.00000000000000E+0000,,
L1102,807,L0994,809,807,12,-6.48483820875565E+0001,-6.48483820875565E+0001,*,L2348,766,766,0, 2.84547301474154E+0002, 2.84547301474154E+0002,*,807,12, 2.13326474333709E+0002, 2.13326474333709E+0002,*,
L1102,807,L1607,809,807,33,-1.84231205308669E+0002, 0.00000000000000E+0000,,L2348,766,766,0, 2.84547301474154E+0002, 2.84547301474154E+0002,*,807,36, 7.52320442402615E+0001, 0.00000000000000E+0000,,
L2525,808,L0994,809,808,10,-6.21265711495208E+0001,-6.21265711495208E+0001,*,L1607,809,808,24,-1.33286413793990E+0002,-1.33286413793990E+0002,*,808,36,-2.08422402173563E+0002,-2.08422402173563E+0002,-,
L2525,808,L0816,809,808,32,-1.76095242843278E+0002, 0.00000000000000E+0000,,L0994,809,808,10,-6.21265711495208E+0001,-6.21265711495208E+0001,*,808,41,-2.32284717877814E+0002, 0.00000000000000E+0000,,
L0436,763,L0886,809,763,19,-9.10292152561095E+0001,-9.10292152561095E+0001,*,L0994,809,763,10,-5.97199989836250E+0001,-5.97199989836250E+0001,*,763,30,-1.55053661875928E+0002,-1.55053661875928E+0002,-,
L0436,763,L0816,809,763,28,-1.49989501061259E+0002, 0.00000000000000E+0000,,L0994,809,763,10,-5.97199989836250E+0001,-5.97199989836250E+0001,*,763,36,-2.00242178249888E+0002, 0.00000000000000E+0000,,
L1103,809,L0994,809,809,12,-7.41504950593932E+0001,-7.41504950593932E+0001,*,L1607,809,809,22,-1.16620670606491E+0002,-1.16620670606491E+0002,*,809,33,-1.86403527659250E+0002,-1.86403527659250E+0002,-,
L1103,809,L0913,809,809,28,-1.59977451278578E+0002, 0.00000000000000E+0000,,L0994,809,809,12,-7.41504950593932E+0001,-7.41504950593932E+0001,*,809,40,-2.35287914780656E+0002, 0.00000000000000E+0000,,
L1104,809,L0984,807,807,31,-1.61115109591026E+0002,-1.61115109591026E+0002,-,L0994,809,809,10,-5.79390703566733E+0001,-5.79390703566733E+0001,*,809,41,-2.18978766853376E+0002,-2.18978766853376E+0002,-,
L1104,809,L0913,809,809,29,-1.66166642790561E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.79390703566733E+0001,-5.79390703566733E+0001,*,809,41,-2.36744326233936E+0002, 0.00000000000000E+0000,,
L1110,809,L0886,809,809,33,-1.83831798074983E+0002,-1.83831798074983E+0002,-,L0994,809,809,10,-5.83928542060319E+0001,-5.83928542060319E+0001,*,809,45,-2.56105891119405E+0002,-2.56105891119405E+0002,-,
L1110,809,L0913,809,809,34,-2.01963802148429E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.83928542060319E+0001,-5.83928542060319E+0001,*,809,46,-2.71570137806219E+0002, 0.00000000000000E+0000,,
L1112,809,L0994,809,809,11,-6.51192810234886E+0001,-6.51192810234886E+0001,*,L1671,789,789,31,-1.64972965034114E+0002,-1.64972965034114E+0002,-,809,40,-2.18155199024895E+0002,-2.18155199024895E+0002,-,
L1112,809,L0816,809,809,31,-1.69358660873458E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-6.51192810234886E+0001,-6.51192810234886E+0001,*,809,41,-2.30231911626771E+0002, 0.00000000000000E+0000,,
L1113,808,L0994,809,808,8,-4.44433769545396E+0001,-4.44433769545396E+0001,*,L1607,809,808,27,-1.47077018589763E+0002,-1.47077018589763E+0002,*,808,37,-2.00718864758452E+0002,-2.00718864758452E+0002,-,
L1113,808,L0886,809,808,31,-1.70558057219233E+0002, 0.00000000000000E+0000,,L0994,809,808,8,-4.44433769545396E+0001,-4.44433769545396E+0001,*,808,39,-2.16948973635075E+0002, 0.00000000000000E+0000,,
L1116,801,L0913,809,801,31,-1.75765319442551E+0002, 0.00000000000000E+0000,,L0994,809,801,13,-7.71861821583845E+0001,-7.71861821583845E+0001,*,801,44,-2.53888193782271E+0002,-2.53888193782271E+0002,-,
L1116,801,L0994,809,801,13,-7.71861821583845E+0001,-7.71861821583845E+0001,*,L1607,809,801,30,-1.64815048896374E+0002,-1.64815048896374E+0002,-,801,45,-2.55945122217121E+0002, 0.00000000000000E+0000,,
L1117,809,L0816,809,809,27,-1.39943975116945E+0002,-1.39943975116945E+0002,*,L0994,809,809,7,-3.98243591227354E+0001,-3.98243591227354E+0001,*,809,31,-1.63329451641319E+0002,-1.63329451641319E+0002,-,
L1117,809,L0994,809,809,7,-3.98243591227354E+0001,-3.98243591227354E+0001,*,L1607,809,809,32,-1.82954102722648E+0002, 0.00000000000000E+0000,,809,39,-2.21917726973662E+0002, 0.00000000000000E+0000,,
L1118,806,L0913,809,806,22,-1.10450461850614E+0002,-1.10450461850614E+0002,*,L0994,809,806,14,-8.07332879041737E+0001,-8.07332879041737E+0001,*,806,34,-1.79150874391071E+0002,-1.79150874391071E+0002,-,
L1118,806,L0886,809,806,27,-1.39939466988474E+0002, 0.00000000000000E+0000,,L0994,809,806,14,-8.07332879041737E+0001,-8.07332879041737E+0001,*,806,44,-2.38411898333459E+0002, 0.00000000000000E+0000,,
L1260,732,L0913,809,732,29,-1.63189839312925E+0002, 0.00000000000000E+0000,,L0994,809,732,10,-6.16906459340299E+0001,-6.16906459340299E+0001,*,732,40,-2.29701178498809E+0002,-2.29701178498809E+0002,-,
L1260,732,L0994,809,732,10,-6.16906459340299E+0001,-6.16906459340299E+0001,*,L1607,809,732,30,-1.67818330730367E+0002, 0.00000000000000E+0000,,732,40,-2.30599912902457E+0002, 0.00000000000000E+0000,,
L1621,808,L0994,809,808,13,-7.47863655858433E+0001,-7.47863655858433E+0001,*,L1607,809,808,22,-1.12704115783362E+0002,-1.12704115783362E+0002,*,808,38,-2.05426753177134E+0002,-2.05426753177134E+0002,-,
L1621,808,L0886,809,808,28,-1.51831624936410E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.47863655858433E+0001,-7.47863655858433E+0001,*,808,44,-2.41877145830759E+0002, 0.00000000000000E+0000,,
L1661,623,L0994,809,623,8,-4.58427192909031E+0001,-4.58427192909031E+0001,*,L1671,789,605,23,-1.11673817088265E+0002,-1.11673817088265E+0002,*,623,33,-1.69023001787892E+0002,-1.69023001787892E+0002,-,
L1661,623,L0994,809,623,8,-4.58427192909031E+0001,-4.58427192909031E+0001,*,L1607,809,623,22,-1.21996623899392E+0002, 0.00000000000000E+0000,,623,31,-1.74105494370270E+0002, 0.00000000000000E+0000,,
L1080,809,L0994,809,809,9,-4.75730799657322E+0001,-4.75730799657322E+0001,*,L2654,805,805,24, 1.37448767305017E+0001, 1.37448767305017E+0001,*,809,39,-6.54913583632357E+0001,-6.54913583632357E+0001,*,
L1080,809,L1607,809,809,25,-1.36070016782019E+0002, 0.00000000000000E+0000,,L2654,805,805,24, 1.37448767305017E+0001, 1.37448767305017E+0001,*,809,55,-1.46437114943464E+0002, 0.00000000000000E+0000,,
L1662,809,L0816,809,809,23,-1.18140666369979E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-3.91646803844240E+0001,-3.91646803844240E+0001,*,809,31,-1.59189618845125E+0002,-1.59189618845125E+0002,-,
L1662,809,L0994,809,809,8,-3.91646803844240E+0001,-3.91646803844240E+0001,*,L2512,809,809,21,-9.67570798574640E+0001,-9.67570798574640E+0001,*,809,33,-1.62439438899033E+0002, 0.00000000000000E+0000,,
L1623,808,L0913,809,808,23,-1.11412623446237E+0002,-1.11412623446237E+0002,*,L0994,809,808,9,-4.51183108706814E+0001,-4.51183108706814E+0001,*,808,33,-1.61231226513682E+0002,-1.61231226513682E+0002,-,
L1623,808,L0994,809,808,9,-4.51183108706814E+0001,-4.51183108706814E+0001,*,L1607,809,808,27,-1.36289899227854E+0002, 0.00000000000000E+0000,,808,37,-1.84649316039352E+0002, 0.00000000000000E+0000,,
L1663,754,L0816,809,754,29,-1.58528982441422E+0002, 0.00000000000000E+0000,,L0994,809,754,14,-8.38342143139085E+0001,-8.38342143139085E+0001,*,754,42,-2.36856871408873E+0002,-2.36856871408873E+0002,-,
L1663,754,L0731,768,717,30,-1.53406308024119E+0002,-1.53406308024119E+0002,-,L0994,809,754,14,-8.38342143139085E+0001,-8.38342143139085E+0001,*,754,45,-2.44952683809063E+0002, 0.00000000000000E+0000,,
L1265,580,L0994,809,580,7,-3.37080643939705E+0001,-3.37080643939705E+0001,*,L1671,789,564,27,-1.43011816938411E+0002, 0.00000000000000E+0000,,580,31,-1.60523208596783E+0002,-1.60523208596783E+0002,-,
L1265,580,L0994,809,580,7,-3.37080643939705E+0001,-3.37080643939705E+0001,*,L2500,710,506,27,-1.41459977108538E+0002,-1.41459977108538E+0002,*,580,33,-1.69226859781722E+0002, 0.00000000000000E+0000,,
L1213,637,L0994,809,637,10,-5.36481704743071E+0001,-5.36481704743071E+0001,*,L1671,789,626,24,-1.23468398058890E+0002,-1.23468398058890E+0002,*,637,35,-1.83916345787917E+0002,-1.83916345787917E+0002,-,
L1213,637,L0886,809,637,29,-1.58367466773248E+0002, 0.00000000000000E+0000,,L0994,809,637,10,-5.36481704743071E+0001,-5.36481704743071E+0001,*,637,39,-2.13952341446907E+0002, 0.00000000000000E+0000,,
L1267,674,L0816,809,674,22,-1.12070689402466E+0002,-1.12070689402466E+0002,*,L0994,809,674,9,-4.76681117003948E+0001,-4.76681117003948E+0001,*,674,32,-1.66274745183556E+0002,-1.66274745183556E+0002,-,
L1267,674,L0886,809,674,28,-1.58802843119874E+0002, 0.00000000000000E+0000,,L0994,809,674,9,-4.76681117003948E+0001,-4.76681117003948E+0001,*,674,37,-2.05787589380295E+0002, 0.00000000000000E+0000,,
L0256,808,L0913,809,808,18,-9.48969238494286E+0001,-9.48969238494286E+0001,*,L0994,809,808,12,-7.41814671224309E+0001,-7.41814671224309E+0001,*,808,30,-1.70092887143598E+0002,-1.70092887143598E+0002,-,
L0256,808,L0886,809,808,25,-1.31068277686472E+0002, 0.00000000000000E+0000,,L0994,809,808,12,-7.41814671224309E+0001,-7.41814671224309E+0001,*,808,41,-2.28847044011529E+0002, 0.00000000000000E+0000,,
L0258,808,L0994,809,808,8,-4.49562421488372E+0001,-4.49562421488372E+0001,*,L1607,809,808,26,-1.38385422123753E+0002,-1.38385422123753E+0002,*,808,37,-2.00683842461383E+0002,-2.00683842461383E+0002,-,
L0258,808,L0816,809,808,28,-1.47988347878059E+0002, 0.00000000000000E+0000,,L0994,809,808,8,-4.49562421488372E+0001,-4.49562421488372E+0001,*,808,38,-2.04733727322310E+0002, 0.00000000000000E+0000,,
L0259,809,L0871,809,809,31,-3.50280369290441E+0001,-3.50280369290441E+0001,*,L0994,809,809,12,-6.67260363145599E+0001, 0.00000000000000E+0000,,809,45,-1.13162137314405E+0002,-1.13162137314405E+0002,+,
L0259,809,L0469,746,746,29,-4.33669386946590E+0001,-4.33669386946590E+0001,*,L0994,809,809,12,-6.67260363145599E+0001, 0.00000000000000E+0000,,809,45,-1.34587374565873E+0002, 0.00000000000000E+0000,,
L0262,809,L0994,809,809,15,-8.31846426043652E+0001,-8.31846426043652E+0001,*,L1760,809,809,18, 6.43409863417293E+0001, 6.43409863417293E+0001,*,809,34,-2.60571446491378E+0001,-2.60571446491378E+0001,*,
L0262,809,L1607,809,809,26,-1.41593259147959E+0002, 0.00000000000000E+0000,,L1760,809,809,18, 6.43409863417293E+0001, 6.43409863417293E+0001,*,809,58,-1.53103097041995E+0002, 0.00000000000000E+0000,,
L0264,809,L0886,809,809,23,-1.25341676548239E+0002,-1.25341676548239E+0002,*,L0994,809,809,4,-1.91438144100330E+0001,-1.91438144100330E+0001,*,809,29,-1.57037717608750E+0002,-1.57037717608750E+0002,-,
L0264,809,L0913,809,809,25,-1.47231729647021E+0002, 0.00000000000000E+0000,,L0994,809,809,4,-1.91438144100330E+0001,-1.91438144100330E+0001,*,809,29,-1.66630034919133E+0002, 0.00000000000000E+0000,,
L0265,791,L0994,809,791,12,-7.45924771835748E+0001,-7.45924771835748E+0001,*,L2720,794,776,5, 9.51421523954604E+0001, 9.51421523954604E+0001,*,791,25,-2.27208209633437E+0001,-2.27208209633437E+0001,*,
L0265,791,L1607,809,791,19,-9.68468156629917E+0001, 0.00000000000000E+0000,,L2720,794,776,5, 9.51421523954604E+0001, 9.51421523954604E+0001,*,791,37,-7.04632000449083E+0001, 0.00000000000000E+0000,,
L0268,807,L0886,809,807,22,-1.14292959527079E+0002,-1.14292959527079E+0002,*,L0994,809,807,11,-6.14801725530438E+0001,-6.14801725530438E+0001,*,807,29,-1.53002790144549E+0002,-1.53002790144549E+0002,-,
L0268,807,L0913,809,807,30,-1.68570080960047E+0002, 0.00000000000000E+0000,,L0994,809,807,11,-6.14801725530438E+0001,-6.14801725530438E+0001,*,807,43,-2.44093877340161E+0002, 0.00000000000000E+0000,,
L0270,801,L0913,809,801,26,-1.41708003527979E+0002,-1.41708003527979E+0002,*,L0994,809,801,12,-7.11620909001795E+0001,-7.11620909001795E+0001,*,801,41,-2.29998503820682E+0002,-2.29998503820682E+0002,-,
L0270,801,L0984,807,799,31,-1.66732248422437E+0002, 0.00000000000000E+0000,,L0994,809,801,12,-7.11620909001795E+0001,-7.11620909001795E+0001,*,801,44,-2.41389666511812E+0002, 0.00000000000000E+0000,,
L0271,808,L0886,809,808,33,-1.80375688004869E+0002,-1.80375688004869E+0002,-,L0994,809,808,13,-7.93453300183352E+0001,-7.93453300183352E+0001,*,808,48,-2.70943871326114E+0002,-2.70943871326114E+0002,-,
L0271,808,L0731,768,767,42,-2.26907045114875E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.93453300183352E+0001,-7.93453300183352E+0001,*,808,54,-2.99886713091921E+0002, 0.00000000000000E+0000,,
L0273,809,L0984,807,807,33,-1.78595212077848E+0002,-1.78595212077848E+0002,-,L0994,809,809,13,-7.86459669208633E+0001,-7.86459669208633E+0001,*,809,47,-2.63168575244469E+0002,-2.63168575244469E+0002,-,
L0273,809,L0913,809,809,33,-1.94335444253014E+0002, 0.00000000000000E+0000,,L0994,809,809,13,-7.86459669208633E+0001,-7.86459669208633E+0001,*,809,49,-2.89919643933542E+0002, 0.00000000000000E+0000,,
L0278,809,L2345,801,801,3, 1.27696989922548E+0002, 1.27696989922548E+0002,*,L2553,809,809,1, 1.30252967458367E+0002, 1.30252967458367E+0002,*,809,6, 3.14383157326680E+0002, 3.14383157326680E+0002,*,
L0278,809,L0994,809,809,17,-1.05773441544487E+0002, 0.00000000000000E+0000,,L2345,801,801,3, 1.27696989922548E+0002, 1.27696989922548E+0002,*,809,23, 7.88905782060654E+0000, 0.00000000000000E+0000,,
L0280,809,L0913,809,809,27,-1.45466092278877E+0002,-1.45466092278877E+0002,*,L0994,809,809,10,-5.82757875478508E+0001,-5.82757875478508E+0001,*,809,36,-1.99437416270156E+0002,-1.99437416270156E+0002,-,
L0280,809,L0994,809,809,10,-5.82757875478508E+0001,-5.82757875478508E+0001,*,L2500,710,710,28,-1.47480711134450E+0002, 0.00000000000000E+0000,,809,40,-2.17803534152126E+0002, 0.00000000000000E+0000,,
L0282,809,L0816,809,809,26,-1.38375714886091E+0002,-1.38375714886091E+0002,*,L0994,809,809,8,-4.35417941558633E+0001,-4.35417941558633E+0001,*,809,36,-1.92593484726415E+0002,-1.92593484726415E+0002,-,
L0282,809,L0886,809,809,30,-1.72897660564780E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-4.35417941558633E+0001,-4.35417941558633E+0001,*,809,40,-2.24718107300149E+0002, 0.00000000000000E+0000,,
L0283,809,L0994,809,809,10,-6.13258828695622E+0001,-6.13258828695622E+0001,*,L1607,809,809,29,-1.59672815006510E+0002, 0.00000000000000E+0000,,809,39,-2.21660934727859E+0002,-2.21660934727859E+0002,-,
L0283,809,L0994,809,809,10,-6.13258828695622E+0001,-6.13258828695622E+0001,*,L1671,789,789,28,-1.49175093086252E+0002, 0.00000000000000E+0000,,809,41,-2.25048250257205E+0002, 0.00000000000000E+0000,,
L0286,809,L0913,809,809,28,-1.60511100861940E+0002,-1.60511100861940E+0002,-,L0994,809,809,14,-8.64246706090112E+0001,-8.64246706090112E+0001,*,809,43,-2.50076885900020E+0002,-2.50076885900020E+0002,-,
L0286,809,L0994,809,809,14,-8.64246706090112E+0001,-8.64246706090112E+0001,*,L1607,809,809,32,-1.81968628906672E+0002, 0.00000000000000E+0000,,809,47,-2.74400740340898E+0002, 0.00000000000000E+0000,,
L0288,0
L0293,804,L0816,809,804,25,-1.33398314186805E+0002,-1.33398314186805E+0002,*,L0994,809,804,11,-6.66215243880240E+0001,-6.66215243880240E+0001,*,804,37,-2.07116543766582E+0002,-2.07116543766582E+0002,-,
L0293,804,L0886,809,804,27,-1.47288058485337E+0002, 0.00000000000000E+0000,,L0994,809,804,11,-6.66215243880240E+0001,-6.66215243880240E+0001,*,804,40,-2.26266198655427E+0002, 0.00000000000000E+0000,,
L0294,801,L0913,809,801,26,-1.44570941684290E+0002,-1.44570941684290E+0002,*,L0994,809,801,13,-7.83019472597610E+0001,-7.83019472597610E+0001,*,801,42,-2.39168069054541E+0002,-2.39168069054541E+0002,-,
L0294,801,L0886,809,801,30,-1.70092420042570E+0002, 0.00000000000000E+0000,,L0994,809,801,13,-7.83019472597610E+0001,-7.83019472597610E+0001,*,801,43,-2.47893449554107E+0002, 0.00000000000000E+0000,,
L0296,808,L0913,809,808,23,-1.15455805024918E+0002,-1.15455805024918E+0002,*,L0994,809,808,10,-5.03451420919615E+0001,-5.03451420919615E+0001,*,808,35,-1.78436607539742E+0002,-1.78436607539742E+0002,-,
L0296,808,L0886,809,808,28,-1.32195334159379E+0002, 0.00000000000000E+0000,,L0994,809,808,10,-5.03451420919615E+0001,-5.03451420919615E+0001,*,808,38,-1.84832768498126E+0002, 0.00000000000000E+0000,,
L0298,808,L0994,809,808,7,-3.41326773839321E+0001, 0.00000000000000E+0000,,L2927,809,808,8, 1.36999146711482E+0002, 1.36999146711482E+0002,*,808,20, 6.93197475317396E+0001, 6.93197475317396E+0001,*,
L0298,808,L0739,809,808,8, 1.35712977530495E+0002, 1.35712977530495E+0002,*,L0994,809,808,7,-3.41326773839321E+0001, 0.00000000000000E+0000,,808,20, 6.79360787538027E+0001, 0.00000000000000E+0000,,
L0299,578,L0994,809,578,8,-4.32396332687598E+0001,-4.32396332687598E+0001,*,L1283,806,578,1, 2.07389518256838E+0002, 2.07389518256838E+0002,*,578,8, 1.64870184664189E+0002, 1.64870184664189E+0002,*,
L0299,578,L0281,809,578,34,-8.22805399397775E+0001, 0.00000000000000E+0000,,L1283,806,578,1, 2.07389518256838E+0002, 2.07389518256838E+0002,*,578,37, 1.06236841370451E+0002, 0.00000000000000E+0000,,
L0301,806,L0816,809,806,33,-1.77963153106429E+0002, 0.00000000000000E+0000,,L0994,809,806,9,-4.81652016392049E+0001,-4.81652016392049E+0001,*,806,42,-2.26972541230786E+0002,-2.26972541230786E+0002,-,
L0301,806,L0994,809,806,9,-4.81652016392049E+0001,-4.81652016392049E+0001,*,L1607,809,806,29,-1.55000489170576E+0002,-1.55000489170576E+0002,-,806,42,-2.28599003976540E+0002, 0.00000000000000E+0000,,
L0307,808,L0994,809,808,7,-3.59088546810257E+0001, 0.00000000000000E+0000,,L2359,666,666,10, 8.78228425967033E+0001, 8.78228425967033E+0001,*,808,20, 3.70378562134479E+0001, 3.70378562134479E+0001,*,
L0307,808,L0994,809,808,7,-3.59088546810257E+0001, 0.00000000000000E+0000,,L2798,809,808,20, 3.32945639599036E+0001, 3.32945639599036E+0001,*,808,32,-2.60836746741308E+0001, 0.00000000000000E+0000,,
L1631,801,L0886,809,801,10,-5.36367477989597E+0001,-5.36367477989597E+0001,*,L0994,809,801,8,-4.96965511541598E+0001,-4.96965511541598E+0001,*,801,21,-1.18785539720257E+0002,-1.18785539720257E+0002,+,
L1631,801,L0994,809,801,8,-4.96965511541598E+0001,-4.96965511541598E+0001,*,L1671,789,781,12,-5.93363928531921E+0001, 0.00000000000000E+0000,,801,23,-1.23000492614036E+0002, 0.00000000000000E+0000,,
L0318,805,L0994,809,805,9,-4.51755508234694E+0001,-4.51755508234694E+0001,*,L1336,732,729,23,-6.44192077401661E+0000,-6.44192077401661E+0000,*,805,38,-8.60510491620759E+0001,-8.60510491620759E+0001,*,
L0318,805,L0994,809,805,9,-4.51755508234694E+0001,-4.51755508234694E+0001,*,L1607,809,805,25,-1.36153760311722E+0002, 0.00000000000000E+0000,,805,36,-1.92876245761639E+0002, 0.00000000000000E+0000,,
L0319,807,L0477,734,732,8, 7.30984167666190E+0001, 7.30984167666190E+0001,*,L2442,809,807,1, 1.33020126250388E+0002, 1.33020126250388E+0002,*,807,13, 2.55847053966663E+0002, 2.55847053966663E+0002,*,
L0319,807,L0994,809,807,15,-8.72500791149119E+0001, 0.00000000000000E+0000,,L2442,809,807,1, 1.33020126250388E+0002, 1.33020126250388E+0002,*,807,26,-1.65263304783683E+0001, 0.00000000000000E+0000,,
L0321,809,L0886,809,809,26,-1.46191536420673E+0002,-1.46191536420673E+0002,*,L0994,809,809,7,-3.59420359605128E+0001,-3.59420359605128E+0001,*,809,32,-1.74785535839702E+0002,-1.74785535839702E+0002,-,
L0321,809,L0984,807,807,31,-1.62585653088667E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.59420359605128E+0001,-3.59420359605128E+0001,*,809,39,-2.03795171834680E+0002, 0.00000000000000E+0000,,
L0323,808,L0886,809,808,30,-1.73380462610058E+0002, 0.00000000000000E+0000,,L0994,809,808,15,-9.86165538358156E+0001,-9.86165538358156E+0001,*,808,47,-2.82042776777575E+0002,-2.82042776777575E+0002,-,
L0323,808,L0994,809,808,15,-9.86165538358156E+0001,-9.86165538358156E+0001,*,L2512,809,808,29,-1.52738985849919E+0002,-1.52738985849919E+0002,-,808,50,-2.89152412846515E+0002, 0.00000000000000E+0000,,
L0324,803,L0994,809,803,9,-5.27229631431492E+0001,-5.27229631431492E+0001,*,L1607,809,803,26,-1.43861564387299E+0002,-1.43861564387299E+0002,*,803,35,-1.96714795205151E+0002,-1.96714795205151E+0002,-,
