Name,Date/Time,Assay Conc.,Units,Stock Conc.,Units,Assay Type,Sample Vol (킠),Dilution Factor,Std 1 RFU,Std 2 RFU,Std 3 RFU,Excitation,Green RFU,Far Red RFU
1:52:19 PM,2014-02-21 1:52:19 PM,326,ng/ml,32.6,ng/킠,dsDNA HS,2,100.00,90.28,48332.46,,BLUE,32043.48,
1:52:08 PM,2014-02-21 1:52:08 PM,239,ng/ml,23.9,ng/킠,dsDNA HS,2,100.00,90.28,48332.46,,BLUE,23688.77,
1:51:54 PM,2014-02-21 1:51:54 PM,49.3,ng/ml,4.93,ng/킠,dsDNA HS,2,100.00,90.28,48332.46,,BLUE,4943.88,
