Name,Date/Time,Assay Conc.,Units,Stock Conc.,Units,Assay Type,Sample Vol (킠),Dilution Factor,Std 1 RFU,Std 2 RFU,Std 3 RFU,Excitation,Green RFU,Far Red RFU
2:29:35 PM,2014-03-25 2:29:35 PM,61.4,ng/ml,6.14,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,6112.88,
2:29:25 PM,2014-03-25 2:29:25 PM,47.9,ng/ml,4.79,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,4770.85,
2:29:16 PM,2014-03-25 2:29:16 PM,210,ng/ml,21.0,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,20801.36,
2:29:06 PM,2014-03-25 2:29:06 PM,162,ng/ml,16.2,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,16065.75,
2:28:55 PM,2014-03-25 2:28:55 PM,246,ng/ml,24.6,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,24240.38,
2:28:40 PM,2014-03-25 2:28:40 PM,233,ng/ml,23.3,ng/킠,dsDNA HS,2,100.00,75.50,48170.73,,BLUE,23049.75,
