Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
APCL_13247L0280,1012,APCL_14158L0909_APCL14_156,1012,1012,7,-8.85426370326576E+0001,-8.85426370326576E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,10,-1.03771477963401E+0002, 0.00000000000000E+0000,,1012,20,-2.18930756056137E+0002,-2.18930756056137E+0002,-,
APCL_13247L0280,1012,APCL_14156L0908_APCL14_154,1012,1012,10,-8.17261414208272E+0001,-8.17261414208272E+0001,*,APCL_14169L0716_APCL14_167,1007,1007,15,-1.07353950679075E+0002, 0.00000000000000E+0000,,1012,35,-2.39242414969376E+0002, 0.00000000000000E+0000,,
APCL_13248L0281,1012,APCL_14163L1292_APCL14_161,1012,1012,9,-7.60273141711375E+0001, 0.00000000000000E+0000,,APCL_14433L1283,1012,1012,29, 1.49472319235416E+0001, 1.49472319235416E+0001,*,1012,52,-1.33524007218056E+0002,-1.33524007218056E+0002,*,
APCL_13248L0281,1012,APCL_14158L0909_APCL14_156,1012,1012,7,-9.03177084237544E+0001, 0.00000000000000E+0000,,APCL_14433L1283,1012,1012,29, 1.49472319235416E+0001, 1.49472319235416E+0001,*,1012,48,-1.38907465449999E+0002, 0.00000000000000E+0000,,
APCL_13249L0282,1012,APCL_14163L1292_APCL14_161,1012,1012,9,-8.50304228765582E+0001, 0.00000000000000E+0000,,APCL_14204L0994_APCL14_202,1012,1012,9,-7.26996255527349E+0001,-7.26996255527349E+0001,*,1012,27,-2.09180684136942E+0002,-2.09180684136942E+0002,-,
APCL_13249L0282,1012,APCL_14168L0912_APCL14_166,1012,1012,7,-8.39247802073563E+0001,-8.39247802073563E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,9,-7.26996255527349E+0001,-7.26996255527349E+0001,*,1012,28,-2.26551188405577E+0002, 0.00000000000000E+0000,,
APCL_13250L0283,1012,APCL_14158L0909_APCL14_156,1012,1012,5,-6.87122152264175E+0001,-6.87122152264175E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,12,-9.88005428718308E+0001, 0.00000000000000E+0000,,1012,24,-2.20103635128452E+0002,-2.20103635128452E+0002,-,
APCL_13250L0283,1012,APCL_14163L1292_APCL14_161,1012,1012,12,-9.88005428718308E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1012,13,-9.86770329129766E+0001, 0.00000000000000E+0000,,1012,29,-2.32268483660850E+0002, 0.00000000000000E+0000,,
APCL_13251L0284,1012,APCL_14157L0715_APCL14_155,1012,1012,4,-5.33920215760760E+0001,-5.33920215760760E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,6,-9.26785050306508E+0001,-9.26785050306508E+0001,*,1012,16,-1.92862086594399E+0002,-1.92862086594399E+0002,-,
APCL_13251L0284,1012,APCL_14157L0715_APCL14_155,1012,1012,4,-5.33920215760760E+0001,-5.33920215760760E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,11,-1.01374932939168E+0002, 0.00000000000000E+0000,,1012,20,-1.93748524439975E+0002, 0.00000000000000E+0000,,
APCL_13252L0285,1012,APCL_14163L1292_APCL14_161,1012,1012,10,-8.34495559740188E+0001, 0.00000000000000E+0000,,APCL_14213L1295_APCL14_211,1012,1012,30,-5.49701138511253E+0001,-5.49701138511253E+0001,*,1012,46,-1.54364348103468E+0002,-1.54364348103468E+0002,-,
APCL_13252L0285,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-6.08313758690188E+0001, 0.00000000000000E+0000,,APCL_14213L1295_APCL14_211,1012,1012,30,-5.49701138511253E+0001,-5.49701138511253E+0001,*,1012,45,-1.66780923009988E+0002, 0.00000000000000E+0000,,
APCL_13253L0286,1012,APCL_14157L0715_APCL14_155,1012,1012,7,-8.86406285146371E+0001,-8.86406285146371E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,4,-4.68518017025829E+0001,-4.68518017025829E+0001,*,1012,23,-2.05554247012179E+0002,-2.05554247012179E+0002,-,
APCL_13253L0286,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-4.68518017025829E+0001,-4.68518017025829E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,10,-1.00007318349306E+0002, 0.00000000000000E+0000,,1012,25,-2.13061225623616E+0002, 0.00000000000000E+0000,,
APCL_13254L0287,1010,APCL_14158L0909_APCL14_156,1012,1010,2,-5.74101842369994E+0001,-5.74101842369994E+0001,*,APCL_14198L0718_APCL14_196,1010,1008,9,-9.35588149609879E+0001, 0.00000000000000E+0000,,1010,20,-2.13980316983212E+0002,-2.13980316983212E+0002,-,
APCL_13254L0287,1010,APCL_14158L0909_APCL14_156,1012,1010,2,-5.74101842369994E+0001,-5.74101842369994E+0001,*,APCL_14163L1292_APCL14_161,1012,1010,7,-7.88383876893924E+0001,-7.88383876893924E+0001,*,1010,21,-2.19252027529941E+0002, 0.00000000000000E+0000,,
APCL_13256L0289,1012,APCL_14158L0909_APCL14_156,1012,1012,3,-4.82729313557429E+0001,-4.82729313557429E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,6,-4.11991926421659E+0001,-4.11991926421659E+0001,*,1012,18,-1.58759424861845E+0002,-1.58759424861845E+0002,-,
APCL_13256L0289,1012,APCL_14158L0909_APCL14_156,1012,1012,3,-4.82729313557429E+0001,-4.82729313557429E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,8,-5.95659508635230E+0001, 0.00000000000000E+0000,,1012,21,-1.81955014866487E+0002, 0.00000000000000E+0000,,
APCL_13257L0290,1012,APCL_14157L0715_APCL14_155,1012,1012,9,-7.98147490235768E+0001,-7.98147490235768E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,10,-9.79010083177837E+0001, 0.00000000000000E+0000,,1012,29,-2.35450529418354E+0002,-2.35450529418354E+0002,-,
APCL_13257L0290,1012,APCL_14157L0715_APCL14_155,1012,1012,9,-7.98147490235768E+0001,-7.98147490235768E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,11,-9.98025681223005E+0001, 0.00000000000000E+0000,,1012,29,-2.36479682775507E+0002, 0.00000000000000E+0000,,
APCL_13258L0291,984,APCL_14168L0912_APCL14_166,1012,984,9,-7.50510132399455E+0001,-7.50510132399455E+0001,*,APCL_14198L0718_APCL14_196,1010,982,11,-8.83615364332296E+0001, 0.00000000000000E+0000,,984,24,-1.98772085657540E+0002,-1.98772085657540E+0002,-,
APCL_13258L0291,984,APCL_14163L1292_APCL14_161,1012,984,10,-8.16798873708629E+0001, 0.00000000000000E+0000,,APCL_14198L0718_APCL14_196,1010,982,11,-8.83615364332296E+0001, 0.00000000000000E+0000,,984,25,-2.00759145563366E+0002, 0.00000000000000E+0000,,
APCL_13259L0292,1012,APCL_14163L1292_APCL14_161,1012,1012,5,-4.41121005671628E+0001,-4.41121005671628E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,11,-1.03666159796287E+0002, 0.00000000000000E+0000,,1012,23,-1.95510088780608E+0002,-1.95510088780608E+0002,-,
APCL_13259L0292,1012,APCL_14163L1292_APCL14_161,1012,1012,5,-4.41121005671628E+0001,-4.41121005671628E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,5,-6.56206665451824E+0001,-6.56206665451824E+0001,*,1012,25,-1.98127925551692E+0002, 0.00000000000000E+0000,,
APCL_13260L0293,1010,APCL_14158L0909_APCL14_156,1012,1010,4,-4.85050197416006E+0001,-4.85050197416006E+0001,*,APCL_14198L0718_APCL14_196,1010,1008,13,-8.87015528389467E+0001, 0.00000000000000E+0000,,1010,22,-1.84134517280115E+0002,-1.84134517280115E+0002,-,
APCL_13260L0293,1010,APCL_14158L0909_APCL14_156,1012,1010,4,-4.85050197416006E+0001,-4.85050197416006E+0001,*,APCL_14204L0994_APCL14_202,1012,1010,13,-1.01721133222701E+0002, 0.00000000000000E+0000,,1010,22,-1.87805303444275E+0002, 0.00000000000000E+0000,,
APCL_13261L0294,1009,APCL_14157L0715_APCL14_155,1012,1009,8,-7.60686686710762E+0001,-7.60686686710762E+0001,*,APCL_14163L1292_APCL14_161,1012,1009,4,-4.51731679966810E+0001,-4.51731679966810E+0001,*,1009,27,-2.11532023640044E+0002,-2.11532023640044E+0002,-,
APCL_13261L0294,1009,APCL_14163L1292_APCL14_161,1012,1009,4,-4.51731679966810E+0001,-4.51731679966810E+0001,*,APCL_14168L0912_APCL14_166,1012,1009,10,-8.45809264557741E+0001, 0.00000000000000E+0000,,1009,27,-2.12914312034016E+0002, 0.00000000000000E+0000,,
APCL_13262L0295,1009,APCL_14157L0715_APCL14_155,1012,1009,7,-6.80537140497566E+0001,-6.80537140497566E+0001,*,APCL_14163L1292_APCL14_161,1012,1009,9,-9.27144274024077E+0001, 0.00000000000000E+0000,,1009,24,-2.14040425235432E+0002,-2.14040425235432E+0002,-,
APCL_13262L0295,1009,APCL_14157L0715_APCL14_155,1012,1009,7,-6.80537140497566E+0001,-6.80537140497566E+0001,*,APCL_14197L1276_APCL14_195,1012,1009,9,-8.94497853729340E+0001,-8.94497853729340E+0001,*,1009,26,-2.24127038901572E+0002, 0.00000000000000E+0000,,
APCL_13263L0296,1012,APCL_14163L1292_APCL14_161,1012,1012,10,-8.27361859946759E+0001,-8.27361859946759E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,11,-8.48345623030609E+0001, 0.00000000000000E+0000,,1012,30,-2.17962212911799E+0002,-2.17962212911799E+0002,-,
APCL_13263L0296,1012,APCL_14157L0715_APCL14_155,1012,1012,10,-9.72552611849157E+0001, 0.00000000000000E+0000,,APCL_14197L1276_APCL14_195,1012,1012,14,-9.30946590318205E+0001, 0.00000000000000E+0000,,1012,30,-2.18817298524854E+0002, 0.00000000000000E+0000,,
APCL_13264L0297,1012,APCL_14157L0715_APCL14_155,1012,1012,9,-6.41914346506939E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,4,-4.94554232036381E+0001,-4.94554232036381E+0001,*,1012,18,-1.65622945888630E+0002,-1.65622945888630E+0002,-,
APCL_13264L0297,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-4.94554232036381E+0001,-4.94554232036381E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,9,-7.86475550702994E+0001, 0.00000000000000E+0000,,1012,18,-1.69366476846894E+0002, 0.00000000000000E+0000,,
APCL_13265L0298,1010,APCL_14168L0912_APCL14_166,1012,1010,4,-5.26766187591832E+0001,-5.26766187591832E+0001,*,APCL_14398L0739,1012,1010,13, 1.15292973610748E+0002, 1.15292973610748E+0002,*,1010,33,-3.27669331853567E+0001,-3.27669331853567E+0001,*,
APCL_13265L0298,1010,APCL_14158L0909_APCL14_156,1012,1010,4,-6.71830249330603E+0001, 0.00000000000000E+0000,,APCL_14398L0739,1012,1010,13, 1.15292973610748E+0002, 1.15292973610748E+0002,*,1010,30,-3.61380567548391E+0001, 0.00000000000000E+0000,,
APCL_13266L0299,859,APCL_14157L0715_APCL14_155,1012,859,4,-3.55228814573848E+0001,-3.55228814573848E+0001,*,APCL_14433L1283,1012,859,0, 2.78481657696977E+0002, 2.78481657696977E+0002,*,859,5, 2.16617313342423E+0002, 2.16617313342423E+0002,*,
APCL_13266L0299,859,APCL_14198L0718_APCL14_196,1010,858,8,-8.18262246351047E+0001, 0.00000000000000E+0000,,APCL_14433L1283,1012,859,0, 2.78481657696977E+0002, 2.78481657696977E+0002,*,859,10, 1.70340110421894E+0002, 0.00000000000000E+0000,,
APCL_13267L0300,1009,APCL_14156L0908_APCL14_154,1012,1009,8,-7.52878924663219E+0001,-7.52878924663219E+0001,*,APCL_14198L0718_APCL14_196,1010,1007,7,-7.65534232344082E+0001,-7.65534232344082E+0001,*,1009,27,-2.19839806380257E+0002,-2.19839806380257E+0002,-,
APCL_13267L0300,1009,APCL_14156L0908_APCL14_154,1012,1009,8,-7.52878924663219E+0001,-7.52878924663219E+0001,*,APCL_14168L0912_APCL14_166,1012,1009,11,-1.00188793258771E+0002, 0.00000000000000E+0000,,1009,29,-2.32610813080024E+0002, 0.00000000000000E+0000,,
APCL_13268L0301,1012,APCL_14163L1292_APCL14_161,1012,1012,9,-7.56569187692928E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1012,7,-7.06524111431550E+0001,-7.06524111431550E+0001,*,1012,22,-1.79139673422629E+0002,-1.79139673422629E+0002,-,
APCL_13268L0301,1012,APCL_14168L0912_APCL14_166,1012,1012,7,-7.06524111431550E+0001,-7.06524111431550E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,9,-6.60867812330236E+0001,-6.60867812330236E+0001,*,1012,26,-1.95485613171194E+0002, 0.00000000000000E+0000,,
APCL_13269L0302,1012,APCL_14163L1292_APCL14_161,1012,1012,9,-8.25325626336927E+0001,-8.25325626336927E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,9,-8.74415647553529E+0001, 0.00000000000000E+0000,,1012,25,-2.06853547524529E+0002,-2.06853547524529E+0002,-,
APCL_13269L0302,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-7.01532271671279E+0001,-7.01532271671279E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,9,-8.25325626336927E+0001,-8.25325626336927E+0001,*,1012,21,-2.09197908600172E+0002, 0.00000000000000E+0000,,
APCL_13270L0303,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-9.47944435948340E+0001,-9.47944435948340E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,11,-1.19226394439100E+0002, 0.00000000000000E+0000,,1012,26,-2.54609833877060E+0002,-2.54609833877060E+0002,-,
APCL_13270L0303,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-9.47944435948340E+0001,-9.47944435948340E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,15,-1.38364849279113E+0002, 0.00000000000000E+0000,,1012,28,-2.64857720029569E+0002, 0.00000000000000E+0000,,
APCL_13274L0307,1010,APCL_14158L0909_APCL14_156,1012,1010,4,-7.52976066275316E+0001, 0.00000000000000E+0000,,APCL_14447L1238,1010,1010,20, 5.15766129967996E+0001, 5.15766129967996E+0001,*,1010,28,-5.60595733334518E+0001,-5.60595733334518E+0001,*,
APCL_13274L0307,1010,APCL_14198L0718_APCL14_196,1010,1008,6,-8.28901676843888E+0001, 0.00000000000000E+0000,,APCL_14447L1238,1010,1010,20, 5.15766129967996E+0001, 5.15766129967996E+0001,*,1010,32,-5.62849048762184E+0001, 0.00000000000000E+0000,,
APCL_13277L0310,662,APCL_12116L1773,1010,662,2, 1.77411473860658E+0002, 1.77411473860658E+0002,*,APCL_13517L0663,1012,662,12, 1.51436421609684E+0001, 1.51436421609684E+0001,*,662,18, 1.69152877008739E+0002, 1.69152877008739E+0002,*,
APCL_13277L0310,662,APCL_12116L1773,1010,662,2, 1.77411473860658E+0002, 1.77411473860658E+0002,*,APCL_14210L0916_APCL14_208,1012,662,5,-3.70264630847229E+0001, 0.00000000000000E+0000,,662,11, 1.01060548259788E+0002, 0.00000000000000E+0000,,
APCL_13277L1629_APCL13_236,1000,APCL_14156L0908_APCL14_154,1012,1000,9,-4.77169660135480E+0001,-4.77169660135480E+0001,*,APCL_14168L0912_APCL14_166,1012,1000,7,-6.30821729078904E+0001,-6.30821729078904E+0001,*,1000,25,-1.76257267869120E+0002,-1.76257267869120E+0002,-,
APCL_13277L1629_APCL13_236,1000,APCL_14156L0908_APCL14_154,1012,1000,9,-4.77169660135480E+0001,-4.77169660135480E+0001,*,APCL_14204L0994_APCL14_202,1012,1000,12,-9.84443467973144E+0001, 0.00000000000000E+0000,,1000,25,-1.77755449477539E+0002, 0.00000000000000E+0000,,
APCL_13278L0311,1012,APCL_14157L0715_APCL14_155,1012,1012,4,-4.57826872082832E+0001,-4.57826872082832E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,3,-5.05694236202151E+0001,-5.05694236202151E+0001,*,1012,16,-1.51773625326767E+0002,-1.51773625326767E+0002,-,
APCL_13278L0311,1012,APCL_14157L0715_APCL14_155,1012,1012,4,-4.57826872082832E+0001,-4.57826872082832E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,3,-6.67072910486732E+0001, 0.00000000000000E+0000,,1012,14,-1.67620252279863E+0002, 0.00000000000000E+0000,,
APCL_13279L0312,1012,APCL_14157L0715_APCL14_155,1012,1012,1,-3.61561471354497E+0001,-3.61561471354497E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,2,-6.20779402621538E+0001,-6.20779402621538E+0001,*,1012,11,-1.58030663882751E+0002,-1.58030663882751E+0002,-,
APCL_13279L0312,1012,APCL_14157L0715_APCL14_155,1012,1012,1,-3.61561471354497E+0001,-3.61561471354497E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,7,-8.94206866115863E+0001, 0.00000000000000E+0000,,1012,20,-2.02776267861684E+0002, 0.00000000000000E+0000,,
APCL_13281L0639,765,APCL_14156L0908_APCL14_154,1012,765,9,-6.51525844006134E+0001,-6.51525844006134E+0001,*,APCL_14168L0912_APCL14_166,1012,765,8,-7.41777969796470E+0001,-7.41777969796470E+0001,*,765,19,-1.56152752995350E+0002,-1.56152752995350E+0002,-,
APCL_13281L0639,765,APCL_14163L1292_APCL14_161,1012,765,11,-1.01086179658185E+0002, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,765,8,-7.41777969796470E+0001,-7.41777969796470E+0001,*,765,21,-1.94778781631148E+0002, 0.00000000000000E+0000,,
APCL_13282L0314,1011,APCL_14157L0715_APCL14_155,1012,1011,10,-8.71986443868044E+0001, 0.00000000000000E+0000,,APCL_14198L0718_APCL14_196,1010,1009,6,-6.66290092940130E+0001,-6.66290092940130E+0001,*,1011,25,-2.09129825195612E+0002,-2.09129825195612E+0002,-,
APCL_13282L0314,1011,APCL_14156L0908_APCL14_154,1012,1011,11,-7.18529286548264E+0001,-7.18529286548264E+0001,*,APCL_14204L0994_APCL14_202,1012,1011,13,-1.17694753928953E+0002, 0.00000000000000E+0000,,1011,28,-2.12794790930265E+0002, 0.00000000000000E+0000,,
APCL_13283L0315,1012,APCL_14157L0715_APCL14_155,1012,1012,5,-6.80649128031117E+0001,-6.80649128031117E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,4,-5.76933099674917E+0001,-5.76933099674917E+0001,*,1012,16,-1.76103309007432E+0002,-1.76103309007432E+0002,-,
APCL_13283L0315,1012,APCL_14163L1292_APCL14_161,1012,1012,8,-8.87924185331690E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1012,4,-5.76933099674917E+0001,-5.76933099674917E+0001,*,1012,19,-1.98079245408040E+0002, 0.00000000000000E+0000,,
APCL_13284L0316,1008,APCL_14158L0909_APCL14_156,1012,1008,4,-6.82706074301241E+0001,-6.82706074301241E+0001,*,APCL_14168L0912_APCL14_166,1012,1008,8,-8.98804879368200E+0001,-8.98804879368200E+0001,*,1008,19,-2.13742829062295E+0002,-2.13742829062295E+0002,-,
APCL_13284L0316,1008,APCL_14157L0715_APCL14_155,1012,1008,10,-9.26032868663962E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1008,4,-6.82706074301241E+0001,-6.82706074301241E+0001,*,1008,22,-2.25485756224348E+0002, 0.00000000000000E+0000,,
APCL_13285L0317,1011,APCL_14157L0715_APCL14_155,1012,1011,11,-1.00979490085584E+0002, 0.00000000000000E+0000,,APCL_14163L1292_APCL14_161,1012,1011,6,-5.64186026378059E+0001,-5.64186026378059E+0001,*,1011,22,-1.92956336575274E+0002,-1.92956336575274E+0002,-,
APCL_13285L0317,1011,APCL_14163L1292_APCL14_161,1012,1011,6,-5.64186026378059E+0001,-5.64186026378059E+0001,*,APCL_14204L0994_APCL14_202,1012,1011,10,-1.09068418344399E+0002, 0.00000000000000E+0000,,1011,22,-1.96197063897368E+0002, 0.00000000000000E+0000,,
APCL_13286L0318,1012,APCL_13633L0693,1011,1011,23,-2.81893605910679E+0001,-2.81893605910679E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,9,-8.31286032698305E+0001, 0.00000000000000E+0000,,1012,44,-1.59945630061260E+0002,-1.59945630061260E+0002,-,
APCL_13286L0318,1012,APCL_13650L1336,1005,1005,29,-4.09344276167915E+0001,-4.09344276167915E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,9,-8.31286032698305E+0001, 0.00000000000000E+0000,,1012,50,-1.78071335378879E+0002, 0.00000000000000E+0000,,
APCL_13287L0319,1012,APCL_13497L0477,977,977,15, 4.11261808263053E+0001, 4.11261808263053E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,5,-7.62823896966122E+0001,-7.62823896966122E+0001,*,1012,33,-9.95175999396795E+0001,-9.95175999396795E+0001,*,
APCL_13287L0319,1012,APCL_13497L0477,977,977,15, 4.11261808263053E+0001, 4.11261808263053E+0001,*,APCL_14157L0715_APCL14_155,1012,1012,10,-7.79040628043904E+0001, 0.00000000000000E+0000,,1012,42,-1.27085765586858E+0002, 0.00000000000000E+0000,,
APCL_13288L0320,1011,APCL_14163L1292_APCL14_161,1012,1011,9,-8.66882058836219E+0001,-8.66882058836219E+0001,*,APCL_14168L0912_APCL14_166,1012,1011,15,-1.16719989762374E+0002, 0.00000000000000E+0000,,1011,25,-2.16526370814193E+0002,-2.16526370814193E+0002,-,
APCL_13288L0320,1011,APCL_14157L0715_APCL14_155,1012,1011,13,-1.06641733254268E+0002,-1.06641733254268E+0002,*,APCL_14168L0912_APCL14_166,1012,1011,15,-1.16719989762374E+0002, 0.00000000000000E+0000,,1011,30,-2.50288345646871E+0002, 0.00000000000000E+0000,,
APCL_13289L0321,1012,APCL_14158L0909_APCL14_156,1012,1012,8,-8.16116414150384E+0001,-8.16116414150384E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,5,-6.69393513153087E+0001,-6.69393513153087E+0001,*,1012,25,-2.21732176888354E+0002,-2.21732176888354E+0002,-,
APCL_13289L0321,1012,APCL_14157L0715_APCL14_155,1012,1012,10,-9.56777173386936E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,8,-8.16116414150384E+0001,-8.16116414150384E+0001,*,1012,26,-2.27980222958245E+0002, 0.00000000000000E+0000,,
APCL_13290L0322,1012,APCL_14157L0715_APCL14_155,1012,1012,6,-6.72898268525848E+0001,-6.72898268525848E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,8,-1.02152798268455E+0002,-1.02152798268455E+0002,*,1012,24,-2.36617506008192E+0002,-2.36617506008192E+0002,-,
APCL_13290L0322,1012,APCL_14157L0715_APCL14_155,1012,1012,6,-6.72898268525848E+0001,-6.72898268525848E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,16,-1.29250653258196E+0002, 0.00000000000000E+0000,,1012,30,-2.46341687966242E+0002, 0.00000000000000E+0000,,
APCL_13291L0323,1012,APCL_13064L1642,1011,1011,17, 6.11734028414622E+0001, 6.11734028414622E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,6,-3.61077187427180E+0001,-3.61077187427180E+0001,*,1012,41,-8.50773396383897E+0001,-8.50773396383897E+0001,*,
APCL_13291L0323,1012,APCL_13064L1642,1011,1011,17, 6.11734028414622E+0001, 6.11734028414622E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,11,-8.24223719276829E+0001, 0.00000000000000E+0000,,1012,41,-9.32649918781680E+0001, 0.00000000000000E+0000,,
APCL_13292L0324,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-8.13823644602637E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,1,-5.43222227495405E+0001,-5.43222227495405E+0001,*,1012,19,-2.06917493187778E+0002,-2.06917493187778E+0002,-,
APCL_13292L0324,1012,APCL_14156L0908_APCL14_154,1012,1012,9,-6.95574944262534E+0001,-6.95574944262534E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,1,-5.43222227495405E+0001,-5.43222227495405E+0001,*,1012,24,-2.12022284561005E+0002, 0.00000000000000E+0000,,
APCL_13293L0325,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-1.01111083078643E+0002, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,6,-8.19190295309664E+0001,-8.19190295309664E+0001,*,1012,23,-2.34934117933594E+0002,-2.34934117933594E+0002,-,
APCL_13293L0325,1012,APCL_14163L1292_APCL14_161,1012,1012,10,-7.97224816465825E+0001,-7.97224816465825E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,14,-1.12952003352659E+0002, 0.00000000000000E+0000,,1012,33,-2.49860355737864E+0002, 0.00000000000000E+0000,,
APCL_13294L0326,1006,APCL_14157L0715_APCL14_155,1012,1006,6,-4.78180438675241E+0001,-4.78180438675241E+0001,*,APCL_14198L0718_APCL14_196,1010,1004,13,-1.02011483089203E+0002, 0.00000000000000E+0000,,1006,25,-1.91669266414490E+0002,-1.91669266414490E+0002,-,
APCL_13294L0326,1006,APCL_14157L0715_APCL14_155,1012,1006,6,-4.78180438675241E+0001,-4.78180438675241E+0001,*,APCL_14197L1276_APCL14_195,1012,1006,10,-7.59237018348693E+0001,-7.59237018348693E+0001,*,1006,27,-1.93359877486349E+0002, 0.00000000000000E+0000,,
APCL_13295L0327,1012,APCL_13341L0362,1012,1012,27, 1.98942070391555E+0001, 1.98942070391555E+0001,*,APCL_14157L0715_APCL14_155,1012,1012,5,-4.87577547804832E+0001, 0.00000000000000E+0000,,1012,43,-8.62059119659205E+0001,-8.62059119659205E+0001,*,
APCL_13295L0327,1012,APCL_12093L1762,1011,1011,24, 4.15801608506316E+0001, 4.15801608506316E+0001,*,APCL_14157L0715_APCL14_155,1012,1012,5,-4.87577547804832E+0001, 0.00000000000000E+0000,,1012,47,-1.08513700648079E+0002, 0.00000000000000E+0000,,
APCL_13296L0328,1008,APCL_14158L0909_APCL14_156,1012,1008,6,-4.97448027091368E+0001,-4.97448027091368E+0001,*,APCL_14163L1292_APCL14_161,1012,1008,5,-4.03981402787335E+0001,-4.03981402787335E+0001,*,1008,19,-1.54083620692870E+0002,-1.54083620692870E+0002,-,
APCL_13296L0328,1008,APCL_14163L1292_APCL14_161,1012,1008,5,-4.03981402787335E+0001,-4.03981402787335E+0001,*,APCL_14204L0994_APCL14_202,1012,1008,16,-1.00919912734962E+0002, 0.00000000000000E+0000,,1008,26,-1.78978008116063E+0002, 0.00000000000000E+0000,,
APCL_13297L0329,1012,APCL_14157L0715_APCL14_155,1012,1012,4,-6.04543471235236E+0001, 0.00000000000000E+0000,,APCL_14198L0718_APCL14_196,1010,1010,6,-5.84169323056204E+0001,-5.84169323056204E+0001,*,1012,24,-1.94417457926794E+0002,-1.94417457926794E+0002,-,
APCL_13297L0329,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-5.99647103765924E+0001,-5.99647103765924E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,6,-5.84169323056204E+0001,-5.84169323056204E+0001,*,1012,22,-1.96943968115111E+0002, 0.00000000000000E+0000,,
APCL_13298L0330,1012,APCL_14185L0914_APCL14_183,1012,1012,5,-4.97409412806747E+0001,-4.97409412806747E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,9,-7.70320875899908E+0001,-7.70320875899908E+0001,*,1012,25,-1.94878738062437E+0002,-1.94878738062437E+0002,-,
APCL_13298L0330,1012,APCL_14168L0912_APCL14_166,1012,1012,7,-8.50137477512400E+0001, 0.00000000000000E+0000,,APCL_14185L0914_APCL14_183,1012,1012,5,-4.97409412806747E+0001,-4.97409412806747E+0001,*,1012,27,-2.22442932257874E+0002, 0.00000000000000E+0000,,
