Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L1262,702,L0816,809,702,30,-1.63647098688597E+0002, 0.00000000000000E+0000,,L1607,809,702,22,-1.14073018636997E+0002,-1.14073018636997E+0002,*,702,53,-2.80733103199826E+0002,-2.80733103199826E+0002,-,
L1262,702,L0886,809,702,27,-1.50461605510988E+0002, 0.00000000000000E+0000,,L1607,809,702,22,-1.14073018636997E+0002,-1.14073018636997E+0002,*,702,53,-2.85552912493043E+0002, 0.00000000000000E+0000,,
L1102,807,L0913,809,807,33,-1.85218086324694E+0002,-1.85218086324694E+0002,-,L1607,809,807,33,-1.84192237002150E+0002,-1.84192237002150E+0002,-,807,73,-4.08019813358448E+0002,-4.08019813358448E+0002,-,
L1102,807,L0816,809,807,35,-1.93917954164201E+0002, 0.00000000000000E+0000,,L0886,809,807,36,-2.01320260571945E+0002, 0.00000000000000E+0000,,807,75,-4.13986953615122E+0002, 0.00000000000000E+0000,,
L2525,808,L0886,809,808,33,-1.84396340028843E+0002, 0.00000000000000E+0000,,L1607,809,808,24,-1.33403647955129E+0002,-1.33403647955129E+0002,*,808,57,-3.19217906206075E+0002,-3.19217906206075E+0002,-,
L2525,808,L1607,809,808,24,-1.33403647955129E+0002,-1.33403647955129E+0002,*,L2500,710,709,32,-1.75694141255002E+0002, 0.00000000000000E+0000,,808,60,-3.28229477622683E+0002, 0.00000000000000E+0000,,
L0436,763,L0816,809,763,28,-1.49753466547266E+0002,-1.49753466547266E+0002,-,L0886,809,763,19,-9.08899559937972E+0001,-9.08899559937972E+0001,*,763,49,-2.46093944495820E+0002,-2.46093944495820E+0002,-,
L0436,763,L0886,809,763,19,-9.08899559937972E+0001,-9.08899559937972E+0001,*,L1607,809,763,28,-1.51055439692674E+0002, 0.00000000000000E+0000,,763,50,-2.53143667304646E+0002, 0.00000000000000E+0000,,
L1103,809,L0913,809,809,28,-1.59766353696171E+0002,-1.59766353696171E+0002,-,L1607,809,809,22,-1.16419323547858E+0002,-1.16419323547858E+0002,*,809,56,-3.11838803216019E+0002,-3.11838803216019E+0002,-,
L1103,809,L0731,768,768,37,-1.97455839801159E+0002, 0.00000000000000E+0000,,L1607,809,809,22,-1.16419323547858E+0002,-1.16419323547858E+0002,*,809,61,-3.24355918442309E+0002, 0.00000000000000E+0000,,
L1104,809,L0913,809,809,29,-1.66000412287807E+0002,-1.66000412287807E+0002,-,L0984,807,807,31,-1.60930628387310E+0002,-1.60930628387310E+0002,-,809,62,-3.36109325877906E+0002,-3.36109325877906E+0002,-,
L1104,809,L0984,807,807,31,-1.60930628387310E+0002,-1.60930628387310E+0002,-,L1607,809,809,30,-1.67740181125957E+0002, 0.00000000000000E+0000,,809,64,-3.41828755042688E+0002, 0.00000000000000E+0000,,
L1110,809,L0886,809,809,33,-1.83929412239192E+0002,-1.83929412239192E+0002,-,L0913,809,809,34,-2.02066565684058E+0002,-2.02066565684058E+0002,-,809,67,-3.83890009149068E+0002,-3.83890009149068E+0002,-,
L1110,809,L0886,809,809,33,-1.83929412239192E+0002,-1.83929412239192E+0002,-,L1607,809,809,36,-2.09294454566427E+0002, 0.00000000000000E+0000,,809,73,-4.12844355588415E+0002, 0.00000000000000E+0000,,
L1112,809,L0816,809,809,31,-1.69429164200660E+0002,-1.69429164200660E+0002,-,L1671,789,789,31,-1.65166497825826E+0002,-1.65166497825826E+0002,-,809,64,-3.41657493969056E+0002,-3.41657493969056E+0002,-,
L1112,809,L0816,809,809,31,-1.69429164200660E+0002,-1.69429164200660E+0002,-,L0913,809,809,37,-2.14847239597649E+0002, 0.00000000000000E+0000,,809,63,-3.52613640476460E+0002, 0.00000000000000E+0000,,
L1113,808,L0886,809,808,31,-1.70527455447975E+0002,-1.70527455447975E+0002,-,L1607,809,808,27,-1.47070461416010E+0002,-1.47070461416010E+0002,*,808,63,-3.43313899495218E+0002,-3.43313899495218E+0002,-,
L1113,808,L1607,809,808,27,-1.47070461416010E+0002,-1.47070461416010E+0002,*,L2500,710,709,34,-1.88094626043562E+0002, 0.00000000000000E+0000,,808,64,-3.48016080314995E+0002, 0.00000000000000E+0000,,
L1116,801,L0913,809,801,31,-1.75924341809910E+0002,-1.75924341809910E+0002,-,L1607,809,801,30,-1.64974221023194E+0002,-1.64974221023194E+0002,-,801,61,-3.43197477608120E+0002,-3.43197477608120E+0002,-,
L1116,801,L0984,807,799,36,-1.98686292441095E+0002, 0.00000000000000E+0000,,L1607,809,801,30,-1.64974221023194E+0002,-1.64974221023194E+0002,-,801,71,-3.87143150885680E+0002, 0.00000000000000E+0000,,
L1117,809,L0816,809,809,27,-1.39888255534592E+0002,-1.39888255534592E+0002,*,L0913,809,809,31,-1.78480627406215E+0002,-1.78480627406215E+0002,-,809,61,-3.28876994835924E+0002,-3.28876994835924E+0002,-,
L1117,809,L0816,809,809,27,-1.39888255534592E+0002,-1.39888255534592E+0002,*,L1671,789,789,34,-1.88001385448770E+0002, 0.00000000000000E+0000,,809,65,-3.43160356832477E+0002, 0.00000000000000E+0000,,
L1118,806,L0886,809,806,27,-1.40168671907634E+0002,-1.40168671907634E+0002,*,L0913,809,806,22,-1.10785169685934E+0002,-1.10785169685934E+0002,*,806,50,-2.51470894697591E+0002,-2.51470894697591E+0002,-,
L1118,806,L0913,809,806,22,-1.10785169685934E+0002,-1.10785169685934E+0002,*,L1607,809,806,28,-1.51225082307967E+0002, 0.00000000000000E+0000,,806,55,-2.89435584273776E+0002, 0.00000000000000E+0000,,
L1260,732,L0886,809,732,31,-1.78410620519333E+0002, 0.00000000000000E+0000,,L1607,809,732,30,-1.67847871595014E+0002, 0.00000000000000E+0000,,732,56,-3.18844197338885E+0002,-3.18844197338885E+0002,-,
L1260,732,L0913,809,732,29,-1.63212976727888E+0002,-1.63212976727888E+0002,-,L2500,710,643,28,-1.47952414072256E+0002,-1.47952414072256E+0002,*,732,62,-3.39429942816153E+0002, 0.00000000000000E+0000,,
L1621,808,L0886,809,808,28,-1.51754667468230E+0002,-1.51754667468230E+0002,-,L1607,809,808,22,-1.12616271900421E+0002,-1.12616271900421E+0002,*,808,57,-3.01290720108594E+0002,-3.01290720108594E+0002,-,
L1621,808,L0731,768,767,40,-2.05494272306660E+0002, 0.00000000000000E+0000,,L1607,809,808,22,-1.12616271900421E+0002,-1.12616271900421E+0002,*,808,63,-3.21121259973654E+0002, 0.00000000000000E+0000,,
L1661,623,L1607,809,623,22,-1.22086789688206E+0002,-1.22086789688206E+0002,*,L1671,789,605,23,-1.11671712905152E+0002,-1.11671712905152E+0002,*,623,48,-2.46854070422428E+0002,-2.46854070422428E+0002,-,
L1661,623,L0886,809,623,26,-1.48648499665454E+0002, 0.00000000000000E+0000,,L1671,789,605,23,-1.11671712905152E+0002,-1.11671712905152E+0002,*,623,50,-2.63511828507598E+0002, 0.00000000000000E+0000,,
L1080,809,L1607,809,809,25,-1.35940758381690E+0002,-1.35940758381690E+0002,*,L2654,805,805,24, 1.38520515164654E+0001, 1.38520515164654E+0001,*,809,55,-1.46144660206520E+0002,-1.46144660206520E+0002,+,
L1080,809,L0886,809,809,32,-1.88437174843357E+0002, 0.00000000000000E+0000,,L2654,805,805,24, 1.38520515164654E+0001, 1.38520515164654E+0001,*,809,64,-2.13877507660532E+0002, 0.00000000000000E+0000,,
L1662,809,L0816,809,809,23,-1.18148794726759E+0002,-1.18148794726759E+0002,*,L2512,809,809,21,-9.68079030159320E+0001,-9.68079030159320E+0001,*,809,51,-2.49074969060412E+0002,-2.49074969060412E+0002,-,
L1662,809,L0816,809,809,23,-1.18148794726759E+0002,-1.18148794726759E+0002,*,L0886,809,809,30,-1.67283322879765E+0002, 0.00000000000000E+0000,,809,53,-2.82470339433592E+0002, 0.00000000000000E+0000,,
L1623,808,L0913,809,808,23,-1.11332507126516E+0002,-1.11332507126516E+0002,*,L1607,809,808,27,-1.36185239852121E+0002,-1.36185239852121E+0002,*,808,52,-2.55395925494131E+0002,-2.55395925494131E+0002,-,
L1623,808,L0816,809,808,34,-1.73788942458441E+0002, 0.00000000000000E+0000,,L0913,809,808,23,-1.11332507126516E+0002,-1.11332507126516E+0002,*,808,61,-3.05504157846866E+0002, 0.00000000000000E+0000,,
L1663,754,L0731,768,717,30,-1.53345498757666E+0002,-1.53345498757666E+0002,-,L0816,809,754,29,-1.58377948048063E+0002,-1.58377948048063E+0002,-,754,59,-3.08881323553032E+0002,-3.08881323553032E+0002,-,
L1663,754,L0816,809,754,29,-1.58377948048063E+0002,-1.58377948048063E+0002,-,L0913,809,754,29,-1.66152985536155E+0002, 0.00000000000000E+0000,,754,61,-3.40812193423043E+0002, 0.00000000000000E+0000,,
L1265,580,L0731,768,547,31,-1.70215378655042E+0002, 0.00000000000000E+0000,,L2500,710,506,27,-1.41523348623492E+0002,-1.41523348623492E+0002,*,578,57,-3.03828651445190E+0002,-3.03828651445190E+0002,-,
L1265,580,L0984,807,578,30,-1.58734327568437E+0002, 0.00000000000000E+0000,,L1671,789,564,27,-1.42915347679113E+0002,-1.42915347679113E+0002,*,580,60,-3.16073922618121E+0002, 0.00000000000000E+0000,,
L1213,637,L0913,809,637,30,-1.75523079076272E+0002, 0.00000000000000E+0000,,L1671,789,626,24,-1.23485946084732E+0002,-1.23485946084732E+0002,*,637,56,-3.10534113149409E+0002,-3.10534113149409E+0002,-,
L1213,637,L1671,789,626,24,-1.23485946084732E+0002,-1.23485946084732E+0002,*,L2512,809,637,38,-2.03155315963065E+0002, 0.00000000000000E+0000,,637,60,-3.10586969379831E+0002, 0.00000000000000E+0000,,
L1267,674,L0816,809,674,22,-1.11942973780466E+0002,-1.11942973780466E+0002,*,L1671,789,660,34,-1.87015183721851E+0002, 0.00000000000000E+0000,,674,55,-2.89980700790463E+0002,-2.89980700790463E+0002,-,
L1267,674,L0816,809,674,22,-1.11942973780466E+0002,-1.11942973780466E+0002,*,L0913,809,674,28,-1.62199234434922E+0002, 0.00000000000000E+0000,,674,54,-2.92230847672499E+0002, 0.00000000000000E+0000,,
L0256,808,L0886,809,808,25,-1.31024275140141E+0002,-1.31024275140141E+0002,*,L0913,809,808,18,-9.49112183214654E+0001,-9.49112183214654E+0001,*,808,48,-2.54403692240552E+0002,-2.54403692240552E+0002,-,
L0256,808,L0816,809,808,28,-1.46743874627159E+0002, 0.00000000000000E+0000,,L0913,809,808,18,-9.49112183214654E+0001,-9.49112183214654E+0001,*,808,51,-2.68892482690800E+0002, 0.00000000000000E+0000,,
L0258,808,L0816,809,808,28,-1.48133842698929E+0002,-1.48133842698929E+0002,*,L1607,809,808,26,-1.38690934875062E+0002,-1.38690934875062E+0002,*,808,59,-3.10028996472231E+0002,-3.10028996472231E+0002,-,
L0258,808,L0984,807,806,36,-1.99820933969212E+0002, 0.00000000000000E+0000,,L1607,809,808,26,-1.38690934875062E+0002,-1.38690934875062E+0002,*,808,67,-3.57215304736918E+0002, 0.00000000000000E+0000,,
L0259,809,L0469,746,746,29,-4.33853915909042E+0001,-4.33853915909042E+0001,*,L0913,809,809,27,-1.45733160153576E+0002, 0.00000000000000E+0000,,809,61,-2.14099470171978E+0002,-2.14099470171978E+0002,-,
L0259,809,L0871,809,809,31,-3.50033743158103E+0001,-3.50033743158103E+0001,*,L0913,809,809,27,-1.45733160153576E+0002, 0.00000000000000E+0000,,809,65,-2.25208122960499E+0002, 0.00000000000000E+0000,,
L0262,809,L1607,809,809,26,-1.41665286782756E+0002,-1.41665286782756E+0002,*,L1760,809,809,18, 6.43529498021474E+0001, 6.43529498021474E+0001,*,809,58,-1.53176558530573E+0002,-1.53176558530573E+0002,-,
L0262,809,L0984,807,807,31,-1.63661052348059E+0002, 0.00000000000000E+0000,,L1760,809,809,18, 6.43529498021474E+0001, 6.43529498021474E+0001,*,809,61,-1.59728083982071E+0002, 0.00000000000000E+0000,,
L0264,809,L0816,809,809,30,-1.56862728379690E+0002, 0.00000000000000E+0000,,L0886,809,809,23,-1.25160655573593E+0002,-1.25160655573593E+0002,*,809,60,-3.19763020324045E+0002,-3.19763020324045E+0002,-,
L0264,809,L0886,809,809,23,-1.25160655573593E+0002,-1.25160655573593E+0002,*,L0913,809,809,25,-1.47069543599942E+0002,-1.47069543599942E+0002,*,809,57,-3.21331048857520E+0002, 0.00000000000000E+0000,,
L0265,791,L1607,809,791,19,-9.69349048916116E+0001,-9.69349048916116E+0001,*,L2720,794,776,5, 9.50283881713180E+0001, 9.50283881713180E+0001,*,791,37,-7.06245240652629E+0001,-7.06245240652629E+0001,*,
L0265,791,L0913,809,791,28,-1.54409203413495E+0002, 0.00000000000000E+0000,,L2720,794,776,5, 9.50283881713180E+0001, 9.50283881713180E+0001,*,791,52,-1.60232024824124E+0002, 0.00000000000000E+0000,,
L0268,807,L0886,809,807,22,-1.14213209130754E+0002,-1.14213209130754E+0002,*,L0913,809,807,30,-1.68485525560876E+0002,-1.68485525560876E+0002,-,807,59,-3.23453698845887E+0002,-3.23453698845887E+0002,-,
L0268,807,L0886,809,807,22,-1.14213209130754E+0002,-1.14213209130754E+0002,*,L2500,710,708,35,-1.98030438084077E+0002, 0.00000000000000E+0000,,807,63,-3.39009654623891E+0002, 0.00000000000000E+0000,,
L0270,801,L0913,809,801,26,-1.41779757967991E+0002,-1.41779757967991E+0002,*,L1671,789,781,30,-1.56786887240970E+0002, 0.00000000000000E+0000,,801,57,-3.01700799335178E+0002,-3.01700799335178E+0002,-,
L0270,801,L0886,809,801,28,-1.55915877094699E+0002, 0.00000000000000E+0000,,L0913,809,801,26,-1.41779757967991E+0002,-1.41779757967991E+0002,*,801,57,-3.12332600221878E+0002, 0.00000000000000E+0000,,
L0271,808,L0886,809,808,33,-1.80478159279230E+0002,-1.80478159279230E+0002,-,L0913,809,808,40,-2.35108320047147E+0002, 0.00000000000000E+0000,,808,74,-4.19591251543853E+0002,-4.19591251543853E+0002,-,
L0271,808,L0731,768,767,42,-2.26932176888841E+0002, 0.00000000000000E+0000,,L0886,809,808,33,-1.80478159279230E+0002,-1.80478159279230E+0002,-,808,79,-4.26895507683008E+0002, 0.00000000000000E+0000,,
L0273,809,L0913,809,809,33,-1.94269719838842E+0002,-1.94269719838842E+0002,-,L0984,807,807,33,-1.78513795762506E+0002,-1.78513795762506E+0002,-,809,72,-4.02855941445066E+0002,-4.02855941445066E+0002,-,
L0273,809,L0913,809,809,33,-1.94269719838842E+0002,-1.94269719838842E+0002,-,L1607,809,809,37,-2.22536301221436E+0002, 0.00000000000000E+0000,,809,69,-4.06768005151374E+0002, 0.00000000000000E+0000,,
L0278,809,L2345,801,801,3, 1.27729053823178E+0002, 1.27729053823178E+0002,*,L2553,809,809,1, 1.30121205304962E+0002, 1.30121205304962E+0002,*,809,6, 3.14222060879557E+0002, 3.14222060879557E+0002,*,
L0278,809,L1607,809,809,23,-1.16012411496881E+0002, 0.00000000000000E+0000,,L2553,809,809,1, 1.30121205304962E+0002, 1.30121205304962E+0002,*,809,37,-4.94415726838664E+0001, 0.00000000000000E+0000,,
L0280,809,L0913,809,809,27,-1.45525230819907E+0002,-1.45525230819907E+0002,*,L1607,809,809,32,-1.82149737143334E+0002, 0.00000000000000E+0000,,809,57,-3.17021904682995E+0002,-3.17021904682995E+0002,-,
L0280,809,L0913,809,809,27,-1.45525230819907E+0002,-1.45525230819907E+0002,*,L2500,710,710,28,-1.47603115072033E+0002,-1.47603115072033E+0002,*,809,59,-3.18376619709414E+0002, 0.00000000000000E+0000,,
L0282,809,L0816,809,809,26,-1.38488090982469E+0002,-1.38488090982469E+0002,*,L0913,809,809,35,-2.00059761774228E+0002, 0.00000000000000E+0000,,809,66,-3.63007061693234E+0002,-3.63007061693234E+0002,-,
L0282,809,L1607,809,809,33,-1.86959693494227E+0002, 0.00000000000000E+0000,,L2500,710,710,34,-1.84283650136826E+0002, 0.00000000000000E+0000,,809,68,-3.70435422652677E+0002, 0.00000000000000E+0000,,
L0283,809,L0886,809,809,27,-1.47571190595998E+0002,-1.47571190595998E+0002,*,L1671,789,789,28,-1.49210905580650E+0002,-1.49210905580650E+0002,-,809,60,-3.19978666962884E+0002,-3.19978666962884E+0002,-,
L0283,809,L1607,809,809,29,-1.59782319893540E+0002, 0.00000000000000E+0000,,L1671,789,789,28,-1.49210905580650E+0002,-1.49210905580650E+0002,-,809,61,-3.30584695421249E+0002, 0.00000000000000E+0000,,
L0286,809,L0913,809,809,28,-1.60461776903767E+0002,-1.60461776903767E+0002,-,L1607,809,809,32,-1.81882795846067E+0002,-1.81882795846067E+0002,-,809,68,-3.87063678867610E+0002,-3.87063678867610E+0002,-,
L0286,809,L0731,768,768,40,-2.16174990189637E+0002, 0.00000000000000E+0000,,L0913,809,809,28,-1.60461776903767E+0002,-1.60461776903767E+0002,-,809,73,-3.99128020506701E+0002, 0.00000000000000E+0000,,
L0288,0
L0293,804,L0816,809,804,25,-1.33329285058526E+0002,-1.33329285058526E+0002,*,L1671,789,784,32,-1.62452027297183E+0002, 0.00000000000000E+0000,,804,59,-3.04715149129102E+0002,-3.04715149129102E+0002,-,
L0293,804,L0816,809,804,25,-1.33329285058526E+0002,-1.33329285058526E+0002,*,L0886,809,804,27,-1.47332533489042E+0002,-1.47332533489042E+0002,*,804,57,-3.07272185580512E+0002, 0.00000000000000E+0000,,
L0294,801,L0913,809,801,26,-1.44482557746101E+0002,-1.44482557746101E+0002,*,L1671,789,781,36,-1.94841528317601E+0002, 0.00000000000000E+0000,,801,65,-3.50732341426052E+0002,-3.50732341426052E+0002,-,
L0294,801,L0886,809,801,30,-1.70015643123096E+0002,-1.70015643123096E+0002,-,L0913,809,801,26,-1.44482557746101E+0002,-1.44482557746101E+0002,*,801,63,-3.51780669939832E+0002, 0.00000000000000E+0000,,
L0296,808,L0886,809,808,28,-1.32328215254402E+0002,-1.32328215254402E+0002,*,L0913,809,808,23,-1.15664393567983E+0002,-1.15664393567983E+0002,*,808,58,-2.88536651840705E+0002,-2.88536651840705E+0002,-,
L0296,808,L0886,809,808,28,-1.32328215254402E+0002,-1.32328215254402E+0002,*,L1607,809,808,28,-1.51955464260215E+0002, 0.00000000000000E+0000,,808,59,-3.01594556125462E+0002, 0.00000000000000E+0000,,
L0298,808,L0816,809,808,27,-1.34600496371190E+0002, 0.00000000000000E+0000,,L2927,809,808,8, 1.37232845469989E+0002, 1.37232845469989E+0002,*,808,38,-1.64507710186313E+0001,-1.64507710186313E+0001,*,
L0298,808,L2500,710,709,31,-1.63022115360080E+0002, 0.00000000000000E+0000,,L2927,809,808,8, 1.37232845469989E+0002, 1.37232845469989E+0002,*,808,46,-6.69948234406429E+0001, 0.00000000000000E+0000,,
L0299,578,L0281,809,578,34,-8.23924888301014E+0001,-8.23924888301014E+0001,*,L1283,806,578,1, 2.07296779888649E+0002, 2.07296779888649E+0002,*,578,37, 1.06043713549171E+0002, 1.06043713549171E+0002,*,
L0299,578,L1283,806,578,1, 2.07296779888649E+0002, 2.07296779888649E+0002,*,L2500,710,510,21,-1.12842236629260E+0002, 0.00000000000000E+0000,,578,21, 9.39883846913395E+0001, 0.00000000000000E+0000,,
L0301,806,L0816,809,806,33,-1.77899031472500E+0002,-1.77899031472500E+0002,-,L1607,809,806,29,-1.54974890454762E+0002,-1.54974890454762E+0002,-,806,61,-3.26914539262470E+0002,-3.26914539262470E+0002,-,
L0301,806,L0886,809,806,33,-1.84540616475535E+0002, 0.00000000000000E+0000,,L1607,809,806,29,-1.54974890454762E+0002,-1.54974890454762E+0002,-,806,64,-3.49755963887691E+0002, 0.00000000000000E+0000,,
L0307,808,L2359,666,666,10, 8.76607928554361E+0001, 8.76607928554361E+0001,*,L2798,809,808,20, 3.30539613892576E+0001, 3.30539613892576E+0001,*,808,60,-3.41219642694239E+0001,-3.41219642694239E+0001,*,
L0307,808,L2359,666,666,10, 8.76607928554361E+0001, 8.76607928554361E+0001,*,L2500,710,710,31,-1.71968507314989E+0002, 0.00000000000000E+0000,,791,50,-1.30204669401520E+0002, 0.00000000000000E+0000,,
L1631,801,L0886,809,801,10,-5.37475134275174E+0001,-5.37475134275174E+0001,*,L1671,789,781,12,-5.93624737842104E+0001,-5.93624737842104E+0001,*,801,30,-1.49349834611416E+0002,-1.49349834611416E+0002,-,
L1631,801,L0913,809,801,12,-6.50414795902760E+0001, 0.00000000000000E+0000,,L1671,789,781,12,-5.93624737842104E+0001,-5.93624737842104E+0001,*,801,32,-1.63403029778488E+0002, 0.00000000000000E+0000,,
L0318,805,L1336,732,729,23,-6.35375372147804E+0000,-6.35375372147804E+0000,*,L1607,809,805,25,-1.36305066900010E+0002,-1.36305066900010E+0002,*,805,63,-2.18239145609155E+0002,-2.18239145609155E+0002,-,
L0318,805,L0816,809,805,28,-1.50542478849403E+0002, 0.00000000000000E+0000,,L1336,732,729,23,-6.35375372147804E+0000,-6.35375372147804E+0000,*,805,66,-2.33615940690869E+0002, 0.00000000000000E+0000,,
L0319,807,L0477,734,732,8, 7.32385629388764E+0001, 7.32385629388764E+0001,*,L2442,809,807,1, 1.32821608359079E+0002, 1.32821608359079E+0002,*,807,13, 2.55932326895476E+0002, 2.55932326895476E+0002,*,
L0319,807,L0913,809,807,25,-1.38408758767086E+0002, 0.00000000000000E+0000,,L2442,809,807,1, 1.32821608359079E+0002, 1.32821608359079E+0002,*,807,42,-9.14926880177200E+0001, 0.00000000000000E+0000,,
L0321,809,L0886,809,809,26,-1.46284021642052E+0002,-1.46284021642052E+0002,*,L0984,807,807,31,-1.62702275318512E+0002,-1.62702275318512E+0002,-,809,66,-3.54958693046474E+0002,-3.54958693046474E+0002,-,
L0321,809,L0886,809,809,26,-1.46284021642052E+0002,-1.46284021642052E+0002,*,L1671,789,789,38,-2.13612933977202E+0002, 0.00000000000000E+0000,,809,65,-3.58834263503986E+0002, 0.00000000000000E+0000,,
L0323,808,L1671,789,788,36,-1.99968607583433E+0002, 0.00000000000000E+0000,,L2512,809,808,29,-1.52594690212810E+0002,-1.52594690212810E+0002,-,808,68,-3.58368890742667E+0002,-3.58368890742667E+0002,-,
L0323,808,L0886,809,808,30,-1.73357924553381E+0002,-1.73357924553381E+0002,-,L1607,809,808,32,-1.82982661923738E+0002, 0.00000000000000E+0000,,808,66,-3.74510446391801E+0002, 0.00000000000000E+0000,,
L0324,803,L0913,809,803,31,-1.67013672256471E+0002,-1.67013672256471E+0002,-,L1607,809,803,26,-1.43762221667373E+0002,-1.43762221667373E+0002,*,803,59,-3.22141656279623E+0002,-3.22141656279623E+0002,-,
L0324,803,L1607,809,803,26,-1.43762221667373E+0002,-1.43762221667373E+0002,*,L1671,789,783,37,-2.02246680269960E+0002, 0.00000000000000E+0000,,803,62,-3.36073214752873E+0002, 0.00000000000000E+0000,,
L0326,782,L0913,809,782,24,-1.28263479642009E+0002,-1.28263479642009E+0002,*,L2512,809,782,22,-1.03288864495529E+0002,-1.03288864495529E+0002,*,782,50,-2.50548198678696E+0002,-2.50548198678696E+0002,-,
L0326,782,L1607,809,782,28,-1.54852327424457E+0002, 0.00000000000000E+0000,,L2512,809,782,22,-1.03288864495529E+0002,-1.03288864495529E+0002,*,782,56,-2.90117369192392E+0002, 0.00000000000000E+0000,,
L0330,809,L0984,807,807,34,-1.78724710260600E+0002, 0.00000000000000E+0000,,L1607,809,809,26,-1.37901708047480E+0002,-1.37901708047480E+0002,*,809,61,-3.18548319694047E+0002,-3.18548319694047E+0002,-,
L0330,809,L0913,809,809,35,-1.95223180991141E+0002, 0.00000000000000E+0000,,L1607,809,809,26,-1.37901708047480E+0002,-1.37901708047480E+0002,*,809,63,-3.42940871107101E+0002, 0.00000000000000E+0000,,
L0331,809,L0886,809,809,29,-1.57586837360854E+0002,-1.57586837360854E+0002,-,L1607,809,809,28,-1.51226142648732E+0002,-1.51226142648732E+0002,-,809,65,-3.51356693593167E+0002,-3.51356693593167E+0002,-,
L0331,809,L0816,809,809,33,-1.81810695317164E+0002, 0.00000000000000E+0000,,L1607,809,809,28,-1.51226142648732E+0002,-1.51226142648732E+0002,-,809,65,-3.54190410345824E+0002, 0.00000000000000E+0000,,
L0337,809,L0913,809,809,28,-1.44427312915644E+0002,-1.44427312915644E+0002,*,L1607,809,809,26,-1.35880544390047E+0002,-1.35880544390047E+0002,*,809,54,-2.77438214618290E+0002,-2.77438214618290E+0002,-,
L0337,809,L1607,809,809,26,-1.35880544390047E+0002,-1.35880544390047E+0002,*,L2500,710,710,34,-1.79777422617624E+0002, 0.00000000000000E+0000,,809,65,-3.38986439539379E+0002, 0.00000000000000E+0000,,
L0340,0
L0641,809,L0913,809,809,26,-1.34698818613410E+0002, 0.00000000000000E+0000,,L1107,809,809,34,-8.09837282044850E+0001,-8.09837282044850E+0001,*,809,73,-2.87178430879621E+0002,-2.87178430879621E+0002,-,
L0641,809,L0913,809,809,26,-1.34698818613410E+0002, 0.00000000000000E+0000,,L2512,809,809,28,-1.27666588510679E+0002,-1.27666588510679E+0002,*,809,59,-2.88276836478472E+0002, 0.00000000000000E+0000,,
L0348,805,L0380,809,805,37,-9.36424277408737E+0001,-9.36424277408737E+0001,*,L0731,768,764,44,-2.40221241623229E+0002, 0.00000000000000E+0000,,805,89,-3.68596977958083E+0002,-3.68596977958083E+0002,-,
L0348,805,L0380,809,805,37,-9.36424277408737E+0001,-9.36424277408737E+0001,*,L0913,809,805,32,-1.79519635545325E+0002, 0.00000000000000E+0000,,805,88,-3.78128025622740E+0002, 0.00000000000000E+0000,,
L2488,749,L1607,809,749,20,-1.06910444435222E+0002,-1.06910444435222E+0002,*,L1671,789,730,21,-1.04021234877035E+0002,-1.04021234877035E+0002,*,749,49,-2.55412605947314E+0002,-2.55412605947314E+0002,-,
L2488,749,L0886,809,749,30,-1.65667914787801E+0002, 0.00000000000000E+0000,,L1607,809,749,20,-1.06910444435222E+0002,-1.06910444435222E+0002,*,749,50,-2.70772028970496E+0002, 0.00000000000000E+0000,,
L0352,807,L0913,809,807,28,-1.54169546433780E+0002,-1.54169546433780E+0002,-,L1671,789,788,35,-1.91001820459467E+0002,-1.91001820459467E+0002,-,807,63,-3.43757901215309E+0002,-3.43757901215309E+0002,-,
L0352,807,L0816,809,807,35,-1.93181779760556E+0002, 0.00000000000000E+0000,,L0913,809,807,28,-1.54169546433780E+0002,-1.54169546433780E+0002,-,807,67,-3.68987697207533E+0002, 0.00000000000000E+0000,,
L0643,707,L0816,809,707,33,-1.83418456181938E+0002,-1.83418456181938E+0002,-,L2500,710,614,36,-1.90380618375800E+0002, 0.00000000000000E+0000,,707,64,-3.45203024406869E+0002,-3.45203024406869E+0002,-,
L0643,707,L0984,807,707,36,-1.84250380817418E+0002, 0.00000000000000E+0000,,L2500,710,614,36,-1.90380618375800E+0002, 0.00000000000000E+0000,,707,70,-3.63717316908541E+0002, 0.00000000000000E+0000,,
L0362,806,L0886,809,806,30,-1.64588317174668E+0002, 0.00000000000000E+0000,,L1762,807,804,21, 3.22363876129148E+0001, 3.22363876129148E+0001,*,806,58,-1.68408819800386E+0002,-1.68408819800386E+0002,-,
L0362,806,L0731,768,765,31,-1.60311350444786E+0002, 0.00000000000000E+0000,,L1762,807,804,21, 3.22363876129148E+0001, 3.22363876129148E+0001,*,806,66,-2.03670370337753E+0002, 0.00000000000000E+0000,,
L0363,809,L0984,807,807,22,-1.13551302422123E+0002,-1.13551302422123E+0002,*,L1607,809,809,21,-1.06960260683227E+0002,-1.06960260683227E+0002,*,809,50,-2.49684321414972E+0002,-2.49684321414972E+0002,-,
