First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
APCL_12026L2463,1038,APCL_14005L0721,1038,943,95, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12029L2554,1033,APCL_13510L2238,1021,957,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12029L2554,1033,APCL_14003L0719,1033,935,95, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12078L2364,1023,APCL_13188L1622,1027,915,98, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12080L2420,1038,APCL_12128L2421,1001,947,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12183L2569,1038,APCL_13044L0416,1038,939,99, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12184L2570,1038,APCL_13045L0417,1038,940,98, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12202L2283,993,APCL_12203L2385,1036,907,86, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12203L2385,1036,APCL_L3116,1021,965,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12249L2434,1038,APCL_13284L0316,1033,931,102, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13027L0485,999,APCL_14017L0893,1038,935,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13042L0415,1036,APCL_L3133,1037,932,103, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13057L1040,994,APCL_13057L1718,1036,890,102, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13087L0423,1027,APCL_13087L1719,1026,919,97, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,1037,APCL_14006L0722,1036,988,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13090L0425,1038,APCL_13101L0427,1038,1038,0, 2.42462773806329E-0393, 3.88774757072713E-0204,Exact match
