First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
APCL_13565L0670,1036,APCL_14049L0726,1036,997,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L1735,1029,APCL_14049L1740,1031,974,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13572L0874,1011,APCL_14060L0921,1038,954,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,1037,APCL_14155L0730,1038,967,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,1033,APCL_14155L1741,1038,957,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,1038,APCL_14255L0737,1033,954,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,1038,APCL_14509L1705,969,891,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,1025,APCL_14255L1742,1023,944,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13601L0683,1036,APCL_14270L1013,1037,990,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13609L2529,1038,APCL_L3165,1037,973,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13615L0884,1038,APCL_14XXXL1282,1038,971,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,1038,APCL_13651L0980,1038,1004,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,1038,APCL_13651L1725,1035,985,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13651L0980,1038,APCL_13651L1725,1035,975,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13653L0696,1038,APCL_14246L0712,1037,990,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13654L0697,1036,APCL_14088L0922,1037,990,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,1036,APCL_14006L1738,1022,950,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,1036,APCL_L3169,1036,956,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14032L0947,1018,APCL_14032L1739,1019,930,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14034L1290,1037,APCL_15127L2631,1038,960,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14051L2506,1038,APCL_15045L2587,1038,996,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14254L2441,1034,APCL_15245L2955,1007,950,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14309L1728,1036,APCL_14317L0806,1029,967,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14310L0597,966,APCL_14310L1748,1023,883,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14310L1748,1023,APCL_14318L1300,1038,956,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14331L2445,1038,APCL_15313L2786,1038,988,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14334L2399,1034,APCL_L3070,998,926,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14386L2250,944,APCL_L3154,1038,869,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14391L2452,1038,APCL_15164L2777,1038,996,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14392L2253,994,APCL_15954L2756,1031,929,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14393L2254,985,APCL_15551L2790,1038,930,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14399L0798,1038,APCL_14423L1746,1012,952,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14400L0799,1038,APCL_14424L1747,1030,970,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14401L1005,1038,APCL_14425L1729,1037,990,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14405L2453,1038,APCL_15614L2776,1038,986,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14452L0744,1038,APCL_14452L1754,970,905,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14547L2392,1037,APCL_15215L2772,1019,956,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14547L2392,1037,APCL_L3132,1038,972,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15039L2716,1038,APCL_L3169,1036,997,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15143L2872,1038,APCL_L3123,1038,993,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15180L2882,1031,APCL_L3058,1010,932,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15215L2772,1019,APCL_L3132,1038,948,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15375L2834,1026,APCL_L3157,1038,951,75, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15404L2935,1034,APCL_L3133,1037,975,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15477L2815,1035,APCL_L3113,1033,951,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15548L2608,1038,APCL_L3160,1036,978,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15558L2731,1020,APCL_L3137,1038,956,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15588L2829,1038,APCL_L3164,1037,972,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15598L2909,1035,APCL_L3145,1035,1000,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15708L2601,1033,APCL_L3147,1033,991,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15724L2754,1027,APCL_L3138,1038,961,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15727L2837,1038,APCL_L3151,1035,984,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15744L2818,1020,APCL_L3127,1038,961,59, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15744L2818,1020,APCL_L3140,1034,957,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15940L2904,1029,APCL_L3154,1038,949,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_15943L2850,1012,APCL_L3139,1038,933,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L2988,928,APCL_L3159,1038,854,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L3000,999,APCL_L3113,1033,942,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L3111,1038,APCL_L3154,1038,986,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L3112,1036,APCL_L3156,1036,979,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L3122,1032,APCL_L3138,1038,980,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_L3127,1038,APCL_L3140,1034,998,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
