First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
APCL_12189L2571,712,APCL_13060L0420,712,693,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12202L2283,708,APCL_12203L2385,712,677,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12203L2385,712,APCL_L3116,712,671,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12213L2431,711,APCL_13031L0410,712,699,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12218L2292,710,APCL_14017L0893,712,655,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12249L2434,712,APCL_13284L0316,712,700,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12256L2436,712,APCL_13295L0327,712,699,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12274L2318,712,APCL_13622L0690,712,690,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12275L2437,712,APCL_13309L0340,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_12276L2319,712,APCL_13310L0341,712,708,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13027L0485,711,APCL_14017L0893,712,681,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13040L0413,712,APCL_15766L2695,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13042L0415,711,APCL_15404L2935,712,696,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13042L0415,711,APCL_L3033,707,648,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13042L0415,711,APCL_L3133,712,697,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13057L1040,703,APCL_13057L1718,712,658,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13087L0423,711,APCL_13087L1719,712,675,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,711,APCL_14006L0722,712,708,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,711,APCL_14006L1738,712,685,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,711,APCL_15039L2716,712,709,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,711,APCL_L3169,712,701,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13090L0425,712,APCL_13101L0427,712,712,0, 2.06101839999846E-0313, 9.30345990294307E-0159,Exact match
APCL_13103L1072,712,APCL_15558L2731,712,692,20, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13103L1072,712,APCL_L3137,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13120L1084,712,APCL_13131L1092,712,708,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13125L1088,712,APCL_15180L2882,712,702,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13125L1088,712,APCL_L3058,708,685,23, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13130L0432,712,APCL_13130L1720,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13145L1098,712,APCL_14036L0723,712,697,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13147L0434,712,APCL_14032L0947,712,692,20, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13147L0434,712,APCL_14032L1739,712,694,18, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13147L0434,712,APCL_15357L2676,712,687,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13150L1101,712,APCL_14126L1701,712,711,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13152L1102,710,APCL_14125L2348,704,678,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13187L1621,711,APCL_14141L0728,711,709,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13205L0443,712,APCL_14007L0945,712,688,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13205L0443,712,APCL_15477L2815,712,683,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13205L0443,712,APCL_L3000,707,665,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13205L0443,712,APCL_L3113,712,692,20, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13207L0444,712,APCL_13209L1626,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13255L0288,712,APCL_14332L0606,708,667,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13255L0288,712,APCL_L3144,712,700,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13313L0344,712,APCL_13626L0691,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13333L0357,711,APCL_13333L1721,712,699,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13351L0370,712,APCL_14445L0742,712,701,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13351L0370,712,APCL_L3163,712,700,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13362L0377,712,APCL_14553L0974,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13362L0377,712,APCL_L3120,710,694,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13390L0400,709,APCL_14374L2410,710,667,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13425L0653,711,APCL_15892L2752,711,693,18, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13447L0846,712,APCL_14447L1238,712,704,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13447L0846,712,APCL_L3159,712,703,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13453L2490,710,APCL_14450L0936,710,659,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13453L2490,710,APCL_15598L2909,710,665,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13453L2490,710,APCL_L3145,710,662,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13485L0658,712,APCL_14095L0923,712,702,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13510L2238,711,APCL_14003L0719,712,678,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13557L1218,712,APCL_14291L1206,711,663,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,712,APCL_13565L1735,712,708,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,712,APCL_14049L0726,712,707,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,712,APCL_14049L1740,712,708,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L1735,712,APCL_14049L0726,712,707,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L1735,712,APCL_14049L1740,712,706,6, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13572L0874,710,APCL_14060L0921,712,681,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,712,APCL_13584L1736,712,708,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,712,APCL_14155L0730,712,664,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,712,APCL_14155L1741,712,663,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,712,APCL_15336L2607,711,678,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,712,APCL_14155L0730,712,662,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,712,APCL_14155L1741,712,661,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,712,APCL_15336L2607,711,678,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,712,APCL_13587L1737,712,706,6, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,712,APCL_14255L0737,711,684,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,712,APCL_14255L1742,712,700,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,712,APCL_14509L1705,708,665,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,712,APCL_14255L0737,711,682,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,712,APCL_14255L1742,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,712,APCL_14509L1705,708,663,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13599L1224,712,APCL_15908L2867,709,680,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13601L0683,712,APCL_14270L1013,712,699,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13609L2529,712,APCL_14544L0747,712,680,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13609L2529,712,APCL_L3165,712,681,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13615L0884,712,APCL_14392L2253,712,671,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13615L0884,712,APCL_14XXXL1282,712,687,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13615L0884,712,APCL_15954L2756,712,670,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,712,APCL_13651L0980,712,711,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,712,APCL_13651L1725,712,711,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13651L0980,712,APCL_13651L1725,712,710,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13653L0696,712,APCL_14246L0712,712,687,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13654L0697,710,APCL_14088L0922,710,708,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13654L0697,710,APCL_L3021,692,652,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13654L0697,710,APCL_L3128,710,698,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14001L0983,712,APCL_15542L2942,712,701,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14004L0720,712,APCL_15001L2823,712,704,8, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,712,APCL_14006L1738,712,685,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,712,APCL_15039L2716,712,707,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,712,APCL_L3169,712,701,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L1738,712,APCL_15039L2716,712,684,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L1738,712,APCL_L3169,712,678,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14007L0945,712,APCL_15477L2815,712,684,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14007L0945,712,APCL_L3000,707,657,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14007L0945,712,APCL_L3113,712,694,18, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14022L0700,712,APCL_15398L2745,712,659,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14024L1228,712,APCL_15339L2748,712,686,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14032L0947,712,APCL_14032L1739,712,685,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14032L0947,712,APCL_15357L2676,712,677,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14032L1739,712,APCL_15357L2676,712,685,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14034L1290,712,APCL_15127L2631,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14035L1242,712,APCL_15126L2683,712,701,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14042L0724,712,APCL_15882L2589,707,664,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14044L0771,712,APCL_15853L2615,712,701,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14047L0750,712,APCL_15143L2599,712,693,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14049L0726,712,APCL_14049L1740,712,705,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14050L0727,712,APCL_15733L2612,712,707,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14051L2506,712,APCL_15045L2587,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14057L0951,712,APCL_15533L2620,712,702,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14063L0953,712,APCL_15670L2856,712,697,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14065L0895,712,APCL_15230L2792,712,702,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14066L0702,712,APCL_15854L2779,712,705,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14071L0897,712,APCL_15037L2824,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14074L0705,711,APCL_15741L2919,712,687,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14075L0898,712,APCL_15523L2899,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14086L0708,712,APCL_15082L2828,712,695,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14088L0922,710,APCL_L3021,692,654,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14088L0922,710,APCL_L3128,710,698,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14105L0751,712,APCL_L3043,709,693,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14107L0989,712,APCL_15062L2912,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14129L0906,712,APCL_15555L2687,712,679,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14133L0713,712,APCL_15672L2634,708,671,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14134L0752,712,APCL_15841L2606,712,709,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14135L0954,712,APCL_15549L2597,712,699,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14142L0927,711,APCL_15572L2600,711,702,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14146L0780,712,APCL_L3080,712,697,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14147L1335,712,APCL_15548L2608,712,698,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14147L1335,712,APCL_L3160,711,696,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14149L1284,712,APCL_15403L2576,712,711,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14156L0908,712,APCL_14157L0715,712,654,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14156L0908,712,APCL_14158L0909,712,667,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14156L0908,712,APCL_14160L0910,712,650,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14156L0908,712,APCL_14168L0912,712,651,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14156L0908,712,APCL_L3115,712,648,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14158L0909,712,691,21, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14159L0781,712,672,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14160L0910,712,673,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14163L1292,712,666,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14168L0912,712,675,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14197L1276,712,657,55, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14198L0718,712,656,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14204L0994,712,654,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_14210L0916,712,654,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_L3115,712,665,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_L3117,712,648,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14157L0715,712,APCL_L3118,712,651,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14159L0781,712,683,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14160L0910,712,690,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14161L0911,712,656,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14163L1292,712,682,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14168L0912,712,686,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14185L0914,712,658,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14197L1276,712,672,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14198L0718,712,670,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14204L0994,712,670,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_14210L0916,712,668,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_L3115,712,680,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_L3117,712,665,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14158L0909,712,APCL_L3118,712,666,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14160L0910,712,669,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14163L1292,712,659,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14168L0912,712,665,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14197L1276,712,651,61, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14198L0718,712,647,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14204L0994,712,648,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_14210L0916,712,647,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14159L0781,712,APCL_L3115,712,659,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14161L0911,712,650,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14163L1292,712,666,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14168L0912,712,680,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14197L1276,712,654,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14198L0718,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14204L0994,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_14210L0916,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_L3115,712,672,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_L3117,712,649,63, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14160L0910,712,APCL_L3118,712,648,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14163L1292,712,APCL_14168L0912,712,661,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14163L1292,712,APCL_14197L1276,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14163L1292,712,APCL_14204L0994,712,648,64, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14163L1292,712,APCL_L3115,712,660,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14163L1292,712,APCL_L3118,712,650,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14168L0912,712,APCL_14197L1276,712,655,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14168L0912,712,APCL_14198L0718,712,652,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14168L0912,712,APCL_14204L0994,712,650,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14168L0912,712,APCL_L3115,712,666,46, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14168L0912,712,APCL_L3117,712,647,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14184L0783,712,APCL_15935L2780,712,647,65, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14222L0931,712,APCL_15981L2775,710,671,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14228L0788,712,APCL_L3085,711,681,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14254L2441,712,APCL_15245L2955,712,688,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14255L0737,711,APCL_14255L1742,712,678,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14255L0737,711,APCL_14509L1705,708,651,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
