First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
APCL_13079L1058,2014,APCL_13357L1651,2618,1918,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13080L1059,2137,APCL_13083L1614,2610,1977,150, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13082L1060,2206,APCL_13082L1688,2261,1741,149, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13083L1061,2018,APCL_13089L1615,2597,1824,171, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13084L1062,1752,APCL_13085L1653,2617,1612,137, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13085L1063,2109,APCL_13086L1654,2618,1973,134, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13087L0423,2595,APCL_13087L1719,2613,2506,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,2620,APCL_14006L0722,2620,2586,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13089L0424,2620,APCL_14006L1738,2611,2503,108, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13090L0425,2614,APCL_13101L0427,2614,2614,0, 6.39782014330058E-0794, 5.56947378488628E-0353,Exact match
APCL_13091L1065,2119,APCL_14097L1233,2620,2022,97, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13092L1066,1782,APCL_13097L1657,2601,1668,100, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13095L1067,1922,APCL_13100L1617,2599,1781,127, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13100L1070,1927,APCL_13176L1618,2620,1798,129, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13120L1084,2618,APCL_13131L1092,2620,2595,23, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13130L0432,2616,APCL_13130L1720,2618,2585,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13145L1098,2620,APCL_14036L0723,2618,2573,45, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13147L0434,2620,APCL_14032L0947,2592,2521,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13147L0434,2620,APCL_14032L1739,2618,2521,97, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13150L1101,2620,APCL_14126L1321,2344,2250,94, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13150L1101,2620,APCL_14126L1701,2620,2585,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13183L1305,1864,APCL_13185L1661,2208,1431,133, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13186L1164,1455,APCL_14046L0749,2620,1327,128, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13187L1023,1821,APCL_13188L1622,2608,1693,121, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13187L1621,2610,APCL_14141L0728,2617,2560,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13196L1169,1103,APCL_13199L1624,2587,1020,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13205L0443,2612,APCL_14007L0945,2608,2527,78, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13207L0444,2620,APCL_13207L1024,1713,1622,91, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13207L0444,2620,APCL_13209L1626,2620,2549,71, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13207L1024,1713,APCL_13209L1626,2620,1574,139, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13208L1175,1430,APCL_13209L1048,1927,887,119, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13208L1175,1430,APCL_13210L1627,2620,1316,114, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13209L1048,1927,APCL_13210L1627,2620,1823,104, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13226L0261,2604,APCL_13640L1231,2609,2408,196, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13255L0288,2612,APCL_14332L0606,2509,2354,150, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13266L0299,2222,APCL_14433L1283,2620,2120,102, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13313L0344,2620,APCL_13626L0691,2618,2526,92, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13333L0357,2620,APCL_13333L1721,2615,2563,52, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13333L0357,2620,APCL_13334L0358,2068,1984,84, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13333L1721,2615,APCL_13334L0358,2068,1959,104, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13351L0370,2618,APCL_14445L0742,2618,2560,58, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13362L0377,2620,APCL_14553L0974,2610,2554,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13363L0645,2016,APCL_13367L0381,1664,1210,108, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13393L1667,2467,APCL_14XXXL0822,2549,2266,140, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13429L0452,1568,APCL_13430L1637,1977,1537,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13429L0452,1568,APCL_14303L1638,1887,1477,48, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13430L1637,1977,APCL_13432L0843,1276,891,153, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13430L1637,1977,APCL_14303L1638,1887,1824,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13432L0843,1276,APCL_14303L1638,1887,872,155, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13447L0846,2617,APCL_14447L1238,2618,2566,51, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13461L0466,2047,APCL_14489L1677,2620,1898,149, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13485L0658,2615,APCL_14095L0923,2620,2577,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13557L1218,2613,APCL_14291L1206,2528,2389,135, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,2620,APCL_13565L1735,2615,2545,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,2620,APCL_14049L0726,2620,2591,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L0670,2620,APCL_14049L1740,2620,2563,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L1735,2615,APCL_14049L0726,2620,2533,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13565L1735,2615,APCL_14049L1740,2620,2574,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13572L0874,2560,APCL_14060L0921,2620,2498,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,2619,APCL_13584L1736,2609,2542,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,2619,APCL_14155L0730,2620,2537,82, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L0677,2619,APCL_14155L1741,2619,2477,141, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,2609,APCL_14155L0730,2620,2477,132, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13584L1736,2609,APCL_14155L1741,2619,2490,118, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,2620,APCL_13587L1737,2615,2543,72, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,2620,APCL_14255L0737,2606,2552,54, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,2620,APCL_14255L1742,2591,2508,83, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L0678,2620,APCL_14509L1705,2493,2404,89, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,2615,APCL_14255L0737,2606,2513,88, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,2615,APCL_14255L1742,2591,2518,68, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13587L1737,2615,APCL_14509L1705,2493,2385,108, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13601L0683,2620,APCL_14270L1013,2620,2577,43, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13615L0884,2620,APCL_14XXXL1282,2620,2563,57, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,2620,APCL_13651L0980,2620,2591,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13639L0979,2620,APCL_13651L1725,2620,2589,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13651L0980,2620,APCL_13651L1725,2620,2579,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13653L0696,2620,APCL_14246L0712,2620,2550,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_13654L0697,2617,APCL_14088L0922,2618,2594,23, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14006L0722,2620,APCL_14006L1738,2611,2510,101, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14032L0947,2592,APCL_14032L1739,2618,2486,104, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14049L0726,2620,APCL_14049L1740,2620,2558,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14126L1321,2344,APCL_14126L1701,2620,2247,97, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14155L0730,2620,APCL_14155L1741,2619,2425,194, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14255L0737,2606,APCL_14255L1742,2591,2485,92, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14255L0737,2606,APCL_14509L1705,2493,2372,107, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14255L1742,2591,APCL_14509L1705,2493,2347,121, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14309L1728,2620,APCL_14317L0806,2615,2573,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14310L0597,2586,APCL_14310L1748,2617,2520,66, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14310L0597,2586,APCL_14318L1300,2620,2475,111, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14310L1748,2617,APCL_14318L1300,2620,2541,76, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14317L1743,2619,APCL_14518L1708,1432,1340,92, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14399L0798,2619,APCL_14423L1341,2619,2562,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14399L0798,2619,APCL_14423L1746,2597,2500,96, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14400L0799,2620,APCL_14424L1342,2619,2572,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14400L0799,2620,APCL_14424L1747,2613,2546,67, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14401L1005,2620,APCL_14425L1343,2346,2259,87, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14401L1005,2620,APCL_14425L1729,2615,2581,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14423L1341,2619,APCL_14423L1746,2597,2491,105, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14424L1342,2619,APCL_14424L1747,2613,2523,89, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14425L1343,2346,APCL_14425L1729,2615,2267,74, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14442L1732,2620,APCL_14498L0969,2268,2173,95, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14452L0744,2609,APCL_14452L1754,2498,2396,102, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
APCL_14557L1350,1394,APCL_14557L1717,2607,1273,121, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
