"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"1","D6206","16_a","P9","A1","P11","A1","P8","P10",13.816,"C7","D6156-D6251",14.5,7.7,200,"P5","P115"
"2","D6208","16_a","P9","B1","P11","A1","P8","P10",13.592,"E7","D6156-D6251",14.7,7.5,200,"P5","P115"
"3","D6209","16_a","P9","C1","P11","A1","P8","P10",16.189,"F7","D6156-D6251",12.4,9.8,200,"P5","P115"
"4","D6210","16_a","P9","D1","P11","A1","P8","P10",22.57,"G7","D6156-D6251",8.9,13.3,200,"P5","P115"
"5","D6211","16_a","P9","E1","P11","A1","P8","P10",31.287,"H7","D6156-D6251",6.4,15.8,200,"P5","P115"
"6","D6212","16_a","P9","F1","P11","A1","P8","P10",10.788,"A8","D6156-D6251",18.5,3.7,200,"P5","P115"
"7","D6217","16_a","P9","G1","P11","A1","P8","P10",10.628,"F8","D6156-D6251",18.8,3.4,200,"P5","P115"
"8","D6218","16_a","P9","H1","P11","A1","P8","P10",12.25,"G8","D6156-D6251",16.3,5.9,200,"P5","P115"
"9","D6219","16_a","P9","A2","P11","A1","P8","P10",14.171,"H8","D6156-D6251",14.1,8.1,200,"P5","P115"
"10","D6220","16_a","P9","B2","P11","A1","P8","P10",22.632,"A9","D6156-D6251",8.8,13.4,200,"P5","P115"
"11","D6221","16_a","P9","C2","P11","A1","P8","P10",23.787,"B9","D6156-D6251",8.4,13.8,200,"P5","P115"
"12","D6222","16_a","P9","D2","P11","A1","P8","P10",15.92,"C9","D6156-D6251",12.6,9.6,200,"P5","P115"
"13","D6223","16_a","P9","E2","P11","A1","P8","P10",18.392,"D9","D6156-D6251",10.9,11.3,200,"P5","P115"
"14","D6224","16_a","P9","F2","P11","A1","P8","P10",16.174,"E9","D6156-D6251",12.4,9.8,200,"P5","P115"
"15","D6225","16_a","P9","G2","P11","A1","P8","P10",13.612,"F9","D6156-D6251",14.7,7.5,200,"P5","P115"
"16","D6226","16_a","P9","H2","P11","A1","P8","P10",12.291,"G9","D6156-D6251",16.3,5.9,200,"P5","P115"
"17","D6228","16_a","P9","A3","P11","A1","P8","P10",16.573,"A10","D6156-D6251",12.1,10.1,200,"P5","P115"
"18","D6229","16_a","P9","B3","P11","A1","P8","P10",21.877,"B10","D6156-D6251",9.1,13.1,200,"P5","P115"
"19","D6230","16_a","P9","C3","P11","A1","P8","P10",16.92,"C10","D6156-D6251",11.8,10.4,200,"P5","P115"
"20","D6231","16_a","P9","D3","P11","A1","P8","P10",17.651,"D10","D6156-D6251",11.3,10.9,200,"P5","P115"
"21","D6232","16_a","P9","E3","P11","A1","P8","P10",12.745,"E10","D6156-D6251",15.7,6.5,200,"P5","P115"
"22","D6233","16_a","P9","F3","P11","A1","P8","P10",17.221,"F10","D6156-D6251",11.6,10.6,200,"P5","P115"
"23","D6234","16_a","P9","G3","P11","A1","P8","P10",9.759,"G10","D6156-D6251",20.5,1.7,200,"P5","P115"
"24","D6235","16_a","P9","H3","P11","A1","P8","P10",13.207,"H10","D6156-D6251",15.1,7.1,200,"P5","P115"
"25","D6236","16_a","P9","A4","P11","A1","P8","P10",26.17,"A11","D6156-D6251",7.6,14.6,200,"P5","P115"
"26","D6237","16_a","P9","B4","P11","A1","P8","P10",30.824,"B11","D6156-D6251",6.5,15.7,200,"P5","P115"
"27","D6238","16_a","P9","C4","P11","A1","P8","P10",37.582,"C11","D6156-D6251",5.3,16.9,200,"P5","P115"
"28","D6239","16_a","P9","D4","P11","A1","P8","P10",17.515,"D11","D6156-D6251",11.4,10.8,200,"P5","P115"
"29","D6240","16_a","P9","E4","P11","A1","P8","P10",25.128,"E11","D6156-D6251",8,14.2,200,"P5","P115"
"30","D6241","16_a","P9","F4","P11","A1","P8","P10",32.958,"F11","D6156-D6251",6.1,16.1,200,"P5","P115"
"31","D6242","16_a","P9","G4","P11","A1","P8","P10",36.994,"G11","D6156-D6251",5.4,16.8,200,"P5","P115"
"32","D6243","16_a","P9","H4","P11","A1","P8","P10",28.05,"H11","D6156-D6251",7.1,15.1,200,"P5","P115"
"33","D6245","16_a","P9","A5","P11","A1","P8","P10",10.042,"B12","D6156-D6251",19.9,2.3,200,"P5","P115"
"34","D6246","16_a","P9","B5","P11","A1","P8","P10",18.726,"C12","D6156-D6251",10.7,11.5,200,"P5","P115"
"35","D6247","16_a","P9","C5","P11","A1","P8","P10",28.639,"D12","D6156-D6251",7,15.2,200,"P5","P115"
"36","D6248","16_a","P9","D5","P11","A1","P8","P10",31.539,"E12","D6156-D6251",6.3,15.9,200,"P5","P115"
"37","D6249","16_a","P9","E5","P11","A1","P8","P10",26.508,"F12","D6156-D6251",7.5,14.7,200,"P5","P115"
"38","D6250","16_a","P9","F5","P11","A1","P8","P10",34.14,"G12","D6156-D6251",5.9,16.3,200,"P5","P115"
"39","D6252","16_a","P9","G5","P11","A1","P8","P10",29.01,"A1","D6252-D6347",6.9,15.3,200,"P6","P115"
"40","D6253","16_a","P9","H5","P11","A1","P8","P10",53.116,"B1","D6252-D6347",3.8,18.4,200,"P6","P115"
"41","D6254","16_a","P9","A6","P11","A1","P8","P10",73.893,"C1","D6252-D6347",2.7,19.5,200,"P6","P115"
"42","D6255","16_a","P9","B6","P11","A1","P8","P10",28.503,"D1","D6252-D6347",7,15.2,200,"P6","P115"
