"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"41","D5990","14_a","P9","A6","P11","A1","P8","P10",27.797,"C4","D5964-D6059",7.2,15,200,"P7","P111"
"42","D5991","14_a","P9","B6","P11","A1","P8","P10",16.33,"D4","D5964-D6059",12.2,10,200,"P7","P111"
"43","D5992","14_a","P9","C6","P11","A1","P8","P10",9.487,"E4","D5964-D6059",21.1,1.1,200,"P7","P111"
"44","D5993","14_a","P9","D6","P11","A1","P8","P10",19.855,"F4","D5964-D6059",10.1,12.1,200,"P7","P111"
"45","D5994","14_a","P9","E6","P11","A1","P8","P10",18.842,"G4","D5964-D6059",10.6,11.6,200,"P7","P111"
"46","D5995","14_a","P9","F6","P11","A1","P8","P10",39.851,"H4","D5964-D6059",5,17.2,200,"P7","P111"
"47","D5997","14_a","P9","G6","P11","A1","P8","P10",17.907,"B5","D5964-D6059",11.2,11,200,"P7","P111"
"48","D5998","14_a","P9","H6","P11","A1","P8","P10",17.489,"C5","D5964-D6059",11.4,10.8,200,"P7","P111"
"49","D6000","14_a","P9","A7","P11","A1","P8","P10",18.773,"E5","D5964-D6059",10.7,11.5,200,"P7","P112"
"50","D6001","14_a","P9","B7","P11","A1","P8","P10",13.379,"F5","D5964-D6059",14.9,7.3,200,"P7","P112"
"51","D6002","14_a","P9","C7","P11","A1","P8","P10",15.529,"G5","D5964-D6059",12.9,9.3,200,"P7","P112"
"52","D6003","14_a","P9","D7","P11","A1","P8","P10",20.557,"H5","D5964-D6059",9.7,12.5,200,"P7","P112"
"53","D6004","14_a","P9","E7","P11","A1","P8","P10",28.007,"A6","D5964-D6059",7.1,15.1,200,"P7","P112"
"54","D6005","14_a","P9","F7","P11","A1","P8","P10",24.101,"B6","D5964-D6059",8.3,13.9,200,"P7","P112"
"55","D6006","14_a","P9","G7","P11","A1","P8","P10",22.689,"C6","D5964-D6059",8.8,13.4,200,"P7","P112"
"56","D6008","14_a","P9","H7","P11","A1","P8","P10",22.395,"E6","D5964-D6059",8.9,13.3,200,"P7","P112"
"57","D6009","14_a","P9","A8","P11","A1","P8","P10",31.073,"F6","D5964-D6059",6.4,15.8,200,"P7","P112"
"58","D6010","14_a","P9","B8","P11","A1","P8","P10",31.416,"G6","D5964-D6059",6.4,15.8,200,"P7","P112"
"59","D6011","14_a","P9","C8","P11","A1","P8","P10",29.96,"H6","D5964-D6059",6.7,15.5,200,"P7","P112"
"60","D6012","14_a","P9","D8","P11","A1","P8","P10",25.656,"A7","D5964-D6059",7.8,14.4,200,"P7","P112"
"61","D6015","14_a","P9","E8","P11","A1","P8","P10",15.545,"D7","D5964-D6059",12.9,9.3,200,"P7","P112"
"62","D6016","14_a","P9","F8","P11","A1","P8","P10",29.697,"E7","D5964-D6059",6.7,15.5,200,"P7","P112"
"63","D6017","14_a","P9","G8","P11","A1","P8","P10",25.482,"F7","D5964-D6059",7.8,14.4,200,"P7","P112"
"64","D6018","14_a","P9","H8","P11","A1","P8","P10",22.978,"G7","D5964-D6059",8.7,13.5,200,"P7","P112"
"65","D6019","14_a","P9","A9","P11","A1","P8","P10",20.1,"H7","D5964-D6059",10,12.2,200,"P7","P112"
"66","D6020","14_a","P9","B9","P11","A1","P8","P10",36.304,"A8","D5964-D6059",5.5,16.7,200,"P7","P112"
"67","D6021","14_a","P9","C9","P11","A1","P8","P10",20.015,"B8","D5964-D6059",10,12.2,200,"P7","P112"
"68","D6022","14_a","P9","D9","P11","A1","P8","P10",21.691,"C8","D5964-D6059",9.2,13,200,"P7","P112"
"69","D6023","14_a","P9","E9","P11","A1","P8","P10",33.835,"D8","D5964-D6059",5.9,16.3,200,"P7","P112"
"70","D6025","14_a","P9","F9","P11","A1","P8","P10",27.417,"F8","D5964-D6059",7.3,14.9,200,"P7","P112"
"71","D6026","14_a","P9","G9","P11","A1","P8","P10",20.843,"G8","D5964-D6059",9.6,12.6,200,"P7","P112"
"72","D6027","14_a","P9","H9","P11","A1","P8","P10",32.526,"H8","D5964-D6059",6.1,16.1,200,"P7","P112"
"73","D6028","14_a","P9","A10","P11","A1","P8","P10",14.539,"A9","D5964-D6059",13.8,8.4,200,"P7","P112"
"74","D6029","14_a","P9","B10","P11","A1","P8","P10",31.04,"B9","D5964-D6059",6.4,15.8,200,"P7","P112"
"75","D6030","14_a","P9","C10","P11","A1","P8","P10",25.899,"C9","D5964-D6059",7.7,14.5,200,"P7","P112"
"76","D6031","14_a","P9","D10","P11","A1","P8","P10",24.798,"D9","D5964-D6059",8.1,14.1,200,"P7","P112"
"77","D6033","14_a","P9","E10","P11","A1","P8","P10",17.765,"F9","D5964-D6059",11.3,10.9,200,"P7","P112"
"78","D6034","14_a","P9","F10","P11","A1","P8","P10",42.653,"G9","D5964-D6059",4.7,17.5,200,"P7","P112"
"79","D6035","14_a","P9","G10","P11","A1","P8","P10",31.636,"H9","D5964-D6059",6.3,15.9,200,"P7","P112"
"80","D6036","14_a","P9","H10","P11","A1","P8","P10",19.724,"A10","D5964-D6059",10.1,12.1,200,"P7","P112"
"81","D6037","14_a","P9","A11","P11","A1","P8","P10",28.863,"B10","D5964-D6059",6.9,15.3,200,"P7","P112"
"82","D6038","14_a","P9","B11","P11","A1","P8","P10",40.556,"C10","D5964-D6059",4.9,17.3,200,"P7","P112"
"83","D6039","14_a","P9","C11","P11","A1","P8","P10",31.926,"D10","D5964-D6059",6.3,15.9,200,"P7","P112"
"84","D6040","14_a","P9","D11","P11","A1","P8","P10",31.706,"E10","D5964-D6059",6.3,15.9,200,"P7","P112"
"85","D6041","14_a","P9","E11","P11","A1","P8","P10",24.348,"F10","D5964-D6059",8.2,14,200,"P7","P112"
"86","D6042","14_a","P9","F11","P11","A1","P8","P10",28.589,"G10","D5964-D6059",7,15.2,200,"P7","P112"
"87","D6043","14_a","P9","G11","P11","A1","P8","P10",10.734,"H10","D5964-D6059",18.6,3.6,200,"P7","P112"
"88","D6044","14_a","P9","H11","P11","A1","P8","P10",10.766,"A11","D5964-D6059",18.6,3.6,200,"P7","P112"
"89","D6047","14_a","P9","A12","P11","A1","P8","P10",11.833,"D11","D5964-D6059",16.9,5.3,200,"P7","P112"
"90","D6050","14_a","P9","B12","P11","A1","P8","P10",12.999,"G11","D5964-D6059",15.4,6.8,200,"P7","P112"
"91","D6051","14_a","P9","C12","P11","A1","P8","P10",9.847,"H11","D5964-D6059",20.3,1.9,200,"P7","P112"
"92","D6053","14_a","P9","D12","P11","A1","P8","P10",18.444,"B12","D5964-D6059",10.8,11.4,200,"P7","P112"
"93","D6054","14_a","P9","E12","P11","A1","P8","P10",11.783,"C12","D5964-D6059",17,5.2,200,"P7","P112"
"94","D6055","14_a","P9","F12","P11","A1","P8","P10",12.254,"D12","D5964-D6059",16.3,5.9,200,"P7","P112"
"95","D6056","14_a","P9","G12","P11","A1","P8","P10",18.214,"E12","D5964-D6059",11,11.2,200,"P7","P112"
"96","D6057","14_a","P9","H12","P11","A1","P8","P10",17.911,"F12","D5964-D6059",11.2,11,200,"P7","P112"
