"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"66","D6172","15_a","P9","B9","P11","A1","P8","P10",10.508,"A3","D6156-D6251",19,3.2,200,"P7","P114"
"67","D6173","15_a","P9","C9","P11","A1","P8","P10",34.91,"B3","D6156-D6251",5.7,16.5,200,"P7","P114"
"68","D6174","15_a","P9","D9","P11","A1","P8","P10",25.54,"C3","D6156-D6251",7.8,14.4,200,"P7","P114"
"69","D6175","15_a","P9","E9","P11","A1","P8","P10",9.728,"D3","D6156-D6251",20.6,1.6,200,"P7","P114"
"70","D6176","15_a","P9","F9","P11","A1","P8","P10",15.041,"E3","D6156-D6251",13.3,8.9,200,"P7","P114"
"71","D6177","15_a","P9","G9","P11","A1","P8","P10",28.003,"F3","D6156-D6251",7.1,15.1,200,"P7","P114"
"72","D6178","15_a","P9","H9","P11","A1","P8","P10",21.64,"G3","D6156-D6251",9.2,13,200,"P7","P114"
"73","D6179","15_a","P9","A10","P11","A1","P8","P10",28.735,"H3","D6156-D6251",7,15.2,200,"P7","P114"
"74","D6180","15_a","P9","B10","P11","A1","P8","P10",16.171,"A4","D6156-D6251",12.4,9.8,200,"P7","P114"
"75","D6181","15_a","P9","C10","P11","A1","P8","P10",13.357,"B4","D6156-D6251",15,7.2,200,"P7","P114"
"76","D6183","15_a","P9","D10","P11","A1","P8","P10",12.246,"D4","D6156-D6251",16.3,5.9,200,"P7","P114"
"77","D6185","15_a","P9","E10","P11","A1","P8","P10",12.597,"F4","D6156-D6251",15.9,6.3,200,"P7","P114"
"78","D6187","15_a","P9","F10","P11","A1","P8","P10",25.096,"H4","D6156-D6251",8,14.2,200,"P7","P114"
"79","D6188","15_a","P9","G10","P11","A1","P8","P10",17.077,"A5","D6156-D6251",11.7,10.5,200,"P7","P114"
"80","D6189","15_a","P9","H10","P11","A1","P8","P10",25.754,"B5","D6156-D6251",7.8,14.4,200,"P7","P114"
"81","D6190","15_a","P9","A11","P11","A1","P8","P10",16.644,"C5","D6156-D6251",12,10.2,200,"P7","P114"
"82","D6191","15_a","P9","B11","P11","A1","P8","P10",17.074,"D5","D6156-D6251",11.7,10.5,200,"P7","P114"
"83","D6192","15_a","P9","C11","P11","A1","P8","P10",18.589,"E5","D6156-D6251",10.8,11.4,200,"P7","P114"
"84","D6193","15_a","P9","D11","P11","A1","P8","P10",9.362,"F5","D6156-D6251",21.4,0.8,200,"P7","P114"
"85","D6194","15_a","P9","E11","P11","A1","P8","P10",10.782,"G5","D6156-D6251",18.5,3.7,200,"P7","P114"
"86","D6195","15_a","P9","F11","P11","A1","P8","P10",15.092,"H5","D6156-D6251",13.3,8.9,200,"P7","P114"
"87","D6196","15_a","P9","G11","P11","A1","P8","P10",25.958,"A6","D6156-D6251",7.7,14.5,200,"P7","P114"
"88","D6197","15_a","P9","H11","P11","A1","P8","P10",23.749,"B6","D6156-D6251",8.4,13.8,200,"P7","P114"
"89","D6198","15_a","P9","A12","P11","A1","P8","P10",24.935,"C6","D6156-D6251",8,14.2,200,"P7","P114"
"90","D6199","15_a","P9","B12","P11","A1","P8","P10",23.692,"D6","D6156-D6251",8.4,13.8,200,"P7","P114"
"91","D6200","15_a","P9","C12","P11","A1","P8","P10",28.023,"E6","D6156-D6251",7.1,15.1,200,"P7","P114"
"92","D6201","15_a","P9","D12","P11","A1","P8","P10",31.468,"F6","D6156-D6251",6.4,15.8,200,"P7","P114"
"93","D6202","15_a","P9","E12","P11","A1","P8","P10",24.094,"G6","D6156-D6251",8.3,13.9,200,"P7","P114"
"94","D6203","15_a","P9","F12","P11","A1","P8","P10",26.308,"H6","D6156-D6251",7.6,14.6,200,"P7","P114"
"95","D6204","15_a","P9","G12","P11","A1","P8","P10",13.676,"A7","D6156-D6251",14.6,7.6,200,"P7","P114"
"96","D6205","15_a","P9","H12","P11","A1","P8","P10",12.786,"B7","D6156-D6251",15.6,6.6,200,"P7","P114"
