"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"66","D3680","3_a","P9","B9","P11","A1","P8","P10",13.032,"E7","D3628-D3723",15.3,6.9,200,"P7","P90"
"67","D3681","3_a","P9","C9","P11","A1","P8","P10",18.822,"F7","D3628-D3723",10.6,11.6,200,"P7","P90"
"68","D3682","3_a","P9","D9","P11","A1","P8","P10",12.103,"G7","D3628-D3723",16.5,5.7,200,"P7","P90"
"69","D3683","3_a","P9","E9","P11","A1","P8","P10",34.763,"H7","D3628-D3723",5.8,16.4,200,"P7","P90"
"70","D3684","3_a","P9","F9","P11","A1","P8","P10",57.174,"A8","D3628-D3723",3.5,18.7,200,"P7","P90"
"71","D3686","3_a","P9","G9","P11","A1","P8","P10",23.607,"C8","D3628-D3723",8.5,13.7,200,"P7","P90"
"72","D3691","3_a","P9","H9","P11","A1","P8","P10",40.022,"H8","D3628-D3723",5,17.2,200,"P7","P90"
"73","D3692","3_a","P9","A10","P11","A1","P8","P10",32.504,"A9","D3628-D3723",6.2,16,200,"P7","P90"
"74","D3694","3_a","P9","B10","P11","A1","P8","P10",22.986,"C9","D3628-D3723",8.7,13.5,200,"P7","P90"
"75","D3695","3_a","P9","C10","P11","A1","P8","P10",24.596,"D9","D3628-D3723",8.1,14.1,200,"P7","P90"
"76","D3696","3_a","P9","D10","P11","A1","P8","P10",12.665,"E9","D3628-D3723",15.8,6.4,200,"P7","P90"
"77","D3699","3_a","P9","E10","P11","A1","P8","P10",20.55,"H9","D3628-D3723",9.7,12.5,200,"P7","P90"
"78","D3700","3_a","P9","F10","P11","A1","P8","P10",38.058,"A10","D3628-D3723",5.3,16.9,200,"P7","P90"
"79","D3701","3_a","P9","G10","P11","A1","P8","P10",11.834,"B10","D3628-D3723",16.9,5.3,200,"P7","P90"
"80","D3702","3_a","P9","H10","P11","A1","P8","P10",18.546,"C10","D3628-D3723",10.8,11.4,200,"P7","P90"
"81","D3703","3_a","P9","A11","P11","A1","P8","P10",15.63,"D10","D3628-D3723",12.8,9.4,200,"P7","P90"
"82","D3704","3_a","P9","B11","P11","A1","P8","P10",11.098,"E10","D3628-D3723",18,4.2,200,"P7","P90"
"83","D3706","3_a","P9","C11","P11","A1","P8","P10",12.893,"G10","D3628-D3723",15.5,6.7,200,"P7","P90"
"84","D3708","3_a","P9","D11","P11","A1","P8","P10",30.968,"A11","D3628-D3723",6.5,15.7,200,"P7","P90"
"85","D3709","3_a","P9","E11","P11","A1","P8","P10",15.745,"B11","D3628-D3723",12.7,9.5,200,"P7","P90"
"86","D3710","3_a","P9","F11","P11","A1","P8","P10",13.287,"C11","D3628-D3723",15.1,7.1,200,"P7","P90"
"87","D3711","3_a","P9","G11","P11","A1","P8","P10",68.02,"D11","D3628-D3723",2.9,19.3,200,"P7","P90"
"88","D3712","3_a","P9","H11","P11","A1","P8","P10",14.621,"E11","D3628-D3723",13.7,8.5,200,"P7","P90"
"89","D3713","3_a","P9","A12","P11","A1","P8","P10",11.078,"F11","D3628-D3723",18.1,4.1,200,"P7","P90"
"90","D3714","3_a","P9","B12","P11","A1","P8","P10",15.604,"G11","D3628-D3723",12.8,9.4,200,"P7","P90"
"91","D3715","3_a","P9","C12","P11","A1","P8","P10",17.059,"H11","D3628-D3723",11.7,10.5,200,"P7","P90"
"92","D3716","3_a","P9","D12","P11","A1","P8","P10",21.385,"A12","D3628-D3723",9.4,12.8,200,"P7","P90"
"93","D3717","3_a","P9","E12","P11","A1","P8","P10",23.082,"B12","D3628-D3723",8.7,13.5,200,"P7","P90"
"94","D3718","3_a","P9","F12","P11","A1","P8","P10",31.643,"C12","D3628-D3723",6.3,15.9,200,"P7","P90"
"95","D3719","3_a","P9","G12","P11","A1","P8","P10",13.294,"D12","D3628-D3723",15,7.2,200,"P7","P90"
"96","D3721","3_a","P9","H12","P11","A1","P8","P10",10.282,"F12","D3628-D3723",19.5,2.7,200,"P7","P90"
