"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"1","D4590","20_a","P9","A1","P11","A1","P8","P10",6.707,"H1","D4588-D4613",14.9,7.3,100,"P5","P123"
"2","D4058","20_a","P9","B1","P11","A1","P8","P10",5.18,"G6","D4012-D4107",19.3,2.9,100,"P6","P123"
"3","D4095","20_a","P9","C1","P11","A1","P8","P10",6.358,"D11","D4012-D4107",15.7,6.5,100,"P6","P123"
"4","D4112","20_a","P9","D1","P11","A1","P8","P10",6.014,"E1","D4108-D4203",16.6,5.6,100,"P7","P123"
"5","D4138","20_a","P9","E1","P11","A1","P8","P10",5.76,"G4","D4108-D4203",17.4,4.8,100,"P7","P123"
"6","D4148","20_a","P9","F1","P11","A1","P8","P10",6.469,"A6","D4108-D4203",15.5,6.7,100,"P7","P123"
"7","D4149","20_a","P9","G1","P11","A1","P8","P10",6.75,"B6","D4108-D4203",14.8,7.4,100,"P7","P123"
"8","D4152","20_a","P9","H1","P11","A1","P8","P10",5.619,"E6","D4108-D4203",17.8,4.4,100,"P7","P123"
"9","D4172","20_a","P9","A2","P11","A1","P8","P10",6.106,"A9","D4108-D4203",16.4,5.8,100,"P7","P123"
"10","D4182","20_a","P9","B2","P11","A1","P8","P10",5.603,"C10","D4108-D4203",17.8,4.4,100,"P7","P123"
"11","D4187","20_a","P9","C2","P11","A1","P8","P10",6.501,"H10","D4108-D4203",15.4,6.8,100,"P7","P123"
"12","D4195","20_a","P9","D2","P11","A1","P8","P10",6.223,"H11","D4108-D4203",16.1,6.1,100,"P7","P123"
"13","D4199","20_a","P9","E2","P11","A1","P8","P10",4.736,"D12","D4108-D4203",21.1,1.1,100,"P7","P123"
"14","D4230","20_a","P9","F2","P11","A1","P8","P10",5.684,"C4","D4204-D4299",17.6,4.6,100,"P12","P123"
"15","D4268","20_a","P9","G2","P11","A1","P8","P10",6.42,"A9","D4204-D4299",15.6,6.6,100,"P12","P123"
"16","D4275","20_a","P9","H2","P11","A1","P8","P10",6.601,"H9","D4204-D4299",15.1,7.1,100,"P12","P123"
"17","D4294","20_a","P9","A3","P11","A1","P8","P10",6.377,"C12","D4204-D4299",15.7,6.5,100,"P12","P123"
"18","D4329","20_a","P9","B3","P11","A1","P8","P10",5.612,"F4","D4300-D4395",17.8,4.4,100,"P13","P123"
"19","D4343","20_a","P9","C3","P11","A1","P8","P10",4.898,"D6","D4300-D4395",20.4,1.8,100,"P13","P123"
