"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"1","D4598","10_a","P9","A1","P11","A1","P8","P10",71.219,"B2","D4588-D4613",2.8,19.4,200,"P5","P103"
"2","D4432","10_a","P9","B1","P11","A1","P8","P10",87.348,"E5","D4396-D4491",2.3,19.9,200,"P6","P103"
"3","D4433","10_a","P9","C1","P11","A1","P8","P10",91.294,"F5","D4396-D4491",2.2,20,200,"P6","P103"
"4","D4434","10_a","P9","D1","P11","A1","P8","P10",121.322,"G5","D4396-D4491",1.6,20.6,200,"P6","P103"
"5","D4435","10_a","P9","E1","P11","A1","P8","P10",107.134,"H5","D4396-D4491",1.9,20.3,200,"P6","P103"
"6","D4436","10_a","P9","F1","P11","A1","P8","P10",44.399,"A6","D4396-D4491",4.5,17.7,200,"P6","P103"
"7","D4437","10_a","P9","G1","P11","A1","P8","P10",17.798,"B6","D4396-D4491",11.2,11,200,"P6","P103"
"8","D4438","10_a","P9","H1","P11","A1","P8","P10",15.894,"C6","D4396-D4491",12.6,9.6,200,"P6","P103"
"9","D4439","10_a","P9","A2","P11","A1","P8","P10",53.576,"D6","D4396-D4491",3.7,18.5,200,"P6","P103"
"10","D4440","10_a","P9","B2","P11","A1","P8","P10",16.126,"E6","D4396-D4491",12.4,9.8,200,"P6","P103"
"11","D4441","10_a","P9","C2","P11","A1","P8","P10",59.181,"F6","D4396-D4491",3.4,18.8,200,"P6","P103"
"12","D4442","10_a","P9","D2","P11","A1","P8","P10",13.934,"G6","D4396-D4491",14.4,7.8,200,"P6","P103"
"13","D4443","10_a","P9","E2","P11","A1","P8","P10",92.01,"H6","D4396-D4491",2.2,20,200,"P6","P103"
"14","D4444","10_a","P9","F2","P11","A1","P8","P10",49.275,"A7","D4396-D4491",4.1,18.1,200,"P6","P103"
"15","D4445","10_a","P9","G2","P11","A1","P8","P10",27.595,"B7","D4396-D4491",7.2,15,200,"P6","P103"
"16","D4446","10_a","P9","H2","P11","A1","P8","P10",47.712,"C7","D4396-D4491",4.2,18,200,"P6","P103"
"17","D4447","10_a","P9","A3","P11","A1","P8","P10",20.417,"D7","D4396-D4491",9.8,12.4,200,"P6","P103"
"18","D4448","10_a","P9","B3","P11","A1","P8","P10",18.299,"E7","D4396-D4491",10.9,11.3,200,"P6","P103"
"19","D4449","10_a","P9","C3","P11","A1","P8","P10",59.676,"F7","D4396-D4491",3.4,18.8,200,"P6","P103"
"20","D4450","10_a","P9","D3","P11","A1","P8","P10",89.968,"G7","D4396-D4491",2.2,20,200,"P6","P103"
"21","D4451","10_a","P9","E3","P11","A1","P8","P10",82.666,"H7","D4396-D4491",2.4,19.8,200,"P6","P103"
"22","D4452","10_a","P9","F3","P11","A1","P8","P10",50.247,"A8","D4396-D4491",4,18.2,200,"P6","P103"
"23","D4453","10_a","P9","G3","P11","A1","P8","P10",44.173,"B8","D4396-D4491",4.5,17.7,200,"P6","P103"
"24","D4454","10_a","P9","H3","P11","A1","P8","P10",76.005,"C8","D4396-D4491",2.6,19.6,200,"P6","P103"
"25","D4455","10_a","P9","A4","P11","A1","P8","P10",57.226,"D8","D4396-D4491",3.5,18.7,200,"P6","P103"
"26","D4457","10_a","P9","B4","P11","A1","P8","P10",18.128,"F8","D4396-D4491",11,11.2,200,"P6","P103"
"27","D4458","10_a","P9","C4","P11","A1","P8","P10",23.945,"G8","D4396-D4491",8.4,13.8,200,"P6","P103"
"28","D4459","10_a","P9","D4","P11","A1","P8","P10",61.636,"H8","D4396-D4491",3.2,19,200,"P6","P103"
"29","D4460","10_a","P9","E4","P11","A1","P8","P10",20.127,"A9","D4396-D4491",9.9,12.3,200,"P6","P103"
"30","D4461","10_a","P9","F4","P11","A1","P8","P10",17.853,"B9","D4396-D4491",11.2,11,200,"P6","P103"
"31","D4462","10_a","P9","G4","P11","A1","P8","P10",43.318,"C9","D4396-D4491",4.6,17.6,200,"P6","P103"
"32","D4463","10_a","P9","H4","P11","A1","P8","P10",27.657,"D9","D4396-D4491",7.2,15,200,"P6","P103"
"33","D4464","10_a","P9","A5","P11","A1","P8","P10",25.469,"E9","D4396-D4491",7.9,14.3,200,"P6","P103"
"34","D4465","10_a","P9","B5","P11","A1","P8","P10",11.709,"F9","D4396-D4491",17.1,5.1,200,"P6","P103"
"35","D4466","10_a","P9","C5","P11","A1","P8","P10",60.353,"G9","D4396-D4491",3.3,18.9,200,"P6","P103"
"36","D4467","10_a","P9","D5","P11","A1","P8","P10",24.015,"H9","D4396-D4491",8.3,13.9,200,"P6","P103"
"37","D4468","10_a","P9","E5","P11","A1","P8","P10",28.248,"A10","D4396-D4491",7.1,15.1,200,"P6","P103"
"38","D4469","10_a","P9","F5","P11","A1","P8","P10",41.308,"B10","D4396-D4491",4.8,17.4,200,"P6","P103"
"39","D4470","10_a","P9","G5","P11","A1","P8","P10",9.554,"C10","D4396-D4491",20.9,1.3,200,"P6","P103"
"40","D4471","10_a","P9","H5","P11","A1","P8","P10",16.545,"D10","D4396-D4491",12.1,10.1,200,"P6","P103"
"41","D4472","10_a","P9","A6","P11","A1","P8","P10",24.655,"E10","D4396-D4491",8.1,14.1,200,"P6","P103"
"42","D4473","10_a","P9","B6","P11","A1","P8","P10",29.201,"F10","D4396-D4491",6.8,15.4,200,"P6","P103"
"43","D4474","10_a","P9","C6","P11","A1","P8","P10",59.52,"G10","D4396-D4491",3.4,18.8,200,"P6","P103"
"44","D4475","10_a","P9","D6","P11","A1","P8","P10",51.974,"H10","D4396-D4491",3.8,18.4,200,"P6","P103"
"45","D4476","10_a","P9","E6","P11","A1","P8","P10",43.602,"A11","D4396-D4491",4.6,17.6,200,"P6","P103"
"46","D4478","10_a","P9","F6","P11","A1","P8","P10",40.304,"C11","D4396-D4491",5,17.2,200,"P6","P103"
"47","D4479","10_a","P9","G6","P11","A1","P8","P10",20.336,"D11","D4396-D4491",9.8,12.4,200,"P6","P103"
"48","D4480","10_a","P9","H6","P11","A1","P8","P10",66.987,"E11","D4396-D4491",3,19.2,200,"P6","P103"
"49","D4604","10_a","P9","A7","P11","A1","P8","P10",106.637,"H3","D4588-D4613",1.9,20.3,200,"P5","P104"
"50","D4482","10_a","P9","B7","P11","A1","P8","P10",29.938,"G11","D4396-D4491",6.7,15.5,200,"P6","P104"
"51","D4483","10_a","P9","C7","P11","A1","P8","P10",32.838,"H11","D4396-D4491",6.1,16.1,200,"P6","P104"
"52","D4484","10_a","P9","D7","P11","A1","P8","P10",52.943,"A12","D4396-D4491",3.8,18.4,200,"P6","P104"
"53","D4485","10_a","P9","E7","P11","A1","P8","P10",17.249,"B12","D4396-D4491",11.6,10.6,200,"P6","P104"
"54","D4489","10_a","P9","F7","P11","A1","P8","P10",17.692,"F12","D4396-D4491",11.3,10.9,200,"P6","P104"
"55","D4490","10_a","P9","G7","P11","A1","P8","P10",15.805,"G12","D4396-D4491",12.7,9.5,200,"P6","P104"
"56","D4491","10_a","P9","H7","P11","A1","P8","P10",12.778,"H12","D4396-D4491",15.7,6.5,200,"P6","P104"
"57","D4492","10_a","P9","A8","P11","A1","P8","P10",68.6,"A1","D4492-D4587",2.9,19.3,200,"P7","P104"
"58","D4495","10_a","P9","B8","P11","A1","P8","P10",18.39,"D1","D4492-D4587",10.9,11.3,200,"P7","P104"
"59","D4496","10_a","P9","C8","P11","A1","P8","P10",20.965,"E1","D4492-D4587",9.5,12.7,200,"P7","P104"
