"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"29","D5260","11_b","P9","E9","P11","A1","P8","P10",26.4,"A6","D5220-D5308",7.6,14.6,200,"P13","P106"
"30","D5261","11_b","P9","F9","P11","A1","P8","P10",11.16,"B6","D5220-D5308",17.9,4.3,200,"P13","P106"
"31","D5263","11_b","P9","G9","P11","A1","P8","P10",14.36,"D6","D5220-D5308",13.9,8.3,200,"P13","P106"
"32","D5266","11_b","P9","H9","P11","A1","P8","P10",35.2,"G6","D5220-D5308",5.7,16.5,200,"P13","P106"
"33","D5267","11_b","P9","A10","P11","A1","P8","P10",28.4,"H6","D5220-D5308",7,15.2,200,"P13","P106"
"34","D5268","11_b","P9","B10","P11","A1","P8","P10",43.6,"A7","D5220-D5308",4.6,17.6,200,"P13","P106"
"35","D5269","11_b","P9","C10","P11","A1","P8","P10",45.6,"B7","D5220-D5308",4.4,17.8,200,"P13","P106"
"36","D5270","11_b","P9","D10","P11","A1","P8","P10",24.6,"C7","D5220-D5308",8.1,14.1,200,"P13","P106"
"37","D5271","11_b","P9","E10","P11","A1","P8","P10",13.32,"D7","D5220-D5308",15,7.2,200,"P13","P106"
"38","D5273","11_b","P9","F10","P11","A1","P8","P10",28.6,"F7","D5220-D5308",7,15.2,200,"P13","P106"
"39","D5274","11_b","P9","G10","P11","A1","P8","P10",26.6,"G7","D5220-D5308",7.5,14.7,200,"P13","P106"
"40","D5275","11_b","P9","H10","P11","A1","P8","P10",69.4,"H7","D5220-D5308",2.9,19.3,200,"P13","P106"
"41","D5276","11_b","P9","A11","P11","A1","P8","P10",9.42,"A8","D5220-D5308",21.2,1,200,"P13","P106"
"42","D5278","11_b","P9","B11","P11","A1","P8","P10",18.82,"C8","D5220-D5308",10.6,11.6,200,"P13","P106"
"43","D5279","11_b","P9","C11","P11","A1","P8","P10",9.36,"D8","D5220-D5308",21.4,0.8,200,"P13","P106"
"44","D5281","11_b","P9","D11","P11","A1","P8","P10",9.84,"F8","D5220-D5308",20.3,1.9,200,"P13","P106"
"45","D5284","11_b","P9","E11","P11","A1","P8","P10",28.6,"A9","D5220-D5308",7,15.2,200,"P13","P106"
"46","D5285","11_b","P9","F11","P11","A1","P8","P10",20.4,"B9","D5220-D5308",9.8,12.4,200,"P13","P106"
"47","D5286","11_b","P9","G11","P11","A1","P8","P10",24.6,"C9","D5220-D5308",8.1,14.1,200,"P13","P106"
"48","D5287","11_b","P9","H11","P11","A1","P8","P10",11.52,"D9","D5220-D5308",17.4,4.8,200,"P13","P106"
"49","D5288","11_b","P9","A12","P11","A1","P8","P10",34.6,"E9","D5220-D5308",5.8,16.4,200,"P13","P106"
"50","D5289","11_b","P9","B12","P11","A1","P8","P10",33.8,"F9","D5220-D5308",5.9,16.3,200,"P13","P106"
"51","D5291","11_b","P9","C12","P11","A1","P8","P10",16.68,"H9","D5220-D5308",12,10.2,200,"P13","P106"
"52","D5292","11_b","P9","D12","P11","A1","P8","P10",17.96,"A10","D5220-D5308",11.1,11.1,200,"P13","P106"
"53","D5293","11_b","P9","E12","P11","A1","P8","P10",59.2,"B10","D5220-D5308",3.4,18.8,200,"P13","P106"
"54","D5294","11_b","P9","F12","P11","A1","P8","P10",19.52,"C10","D5220-D5308",10.2,12,200,"P13","P106"
"55","D5295","11_b","P9","G12","P11","A1","P8","P10",51,"D10","D5220-D5308",3.9,18.3,200,"P13","P106"
"56","D5296","11_b","P9","H12","P11","A1","P8","P10",33.8,"E10","D5220-D5308",5.9,16.3,200,"P13","P106"
