"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"28","D3517","2_a","P9","D4","P11","A1","P8","P10",53.6,"B11","D3436-D3531",3.7,18.5,200,"P6","P87"
"29","D3518","2_a","P9","E4","P11","A1","P8","P10",24.405,"C11","D3436-D3531",8.2,14,200,"P6","P87"
"30","D3519","2_a","P9","F4","P11","A1","P8","P10",18.468,"D11","D3436-D3531",10.8,11.4,200,"P6","P87"
"31","D3520","2_a","P9","G4","P11","A1","P8","P10",60.906,"E11","D3436-D3531",3.3,18.9,200,"P6","P87"
"32","D3521","2_a","P9","H4","P11","A1","P8","P10",37.785,"F11","D3436-D3531",5.3,16.9,200,"P6","P87"
"33","D3522","2_a","P9","A5","P11","A1","P8","P10",41.327,"G11","D3436-D3531",4.8,17.4,200,"P6","P87"
"34","D3524","2_a","P9","B5","P11","A1","P8","P10",22.447,"A12","D3436-D3531",8.9,13.3,200,"P6","P87"
"35","D3529","2_a","P9","C5","P11","A1","P8","P10",9.827,"F12","D3436-D3531",20.4,1.8,200,"P6","P87"
"36","D3530","2_a","P9","D5","P11","A1","P8","P10",13.615,"G12","D3436-D3531",14.7,7.5,200,"P6","P87"
"37","D3532","2_a","P9","E5","P11","A1","P8","P10",11.7,"A1","D3532-D3627",17.1,5.1,200,"P7","P87"
"38","D3533","2_a","P9","F5","P11","A1","P8","P10",17.413,"B1","D3532-D3627",11.5,10.7,200,"P7","P87"
"39","D3534","2_a","P9","G5","P11","A1","P8","P10",14.57,"C1","D3532-D3627",13.7,8.5,200,"P7","P87"
"40","D3535","2_a","P9","H5","P11","A1","P8","P10",26.125,"D1","D3532-D3627",7.7,14.5,200,"P7","P87"
"41","D3536","2_a","P9","A6","P11","A1","P8","P10",25.748,"E1","D3532-D3627",7.8,14.4,200,"P7","P87"
"42","D3537","2_a","P9","B6","P11","A1","P8","P10",10.132,"F1","D3532-D3627",19.7,2.5,200,"P7","P87"
"43","D3538","2_a","P9","C6","P11","A1","P8","P10",29.952,"G1","D3532-D3627",6.7,15.5,200,"P7","P87"
"44","D3540","2_a","P9","D6","P11","A1","P8","P10",45.967,"A2","D3532-D3627",4.4,17.8,200,"P7","P87"
"45","D3541","2_a","P9","E6","P11","A1","P8","P10",13.107,"B2","D3532-D3627",15.3,6.9,200,"P7","P87"
"46","D3542","2_a","P9","F6","P11","A1","P8","P10",18.165,"C2","D3532-D3627",11,11.2,200,"P7","P87"
"47","D3544","2_a","P9","G6","P11","A1","P8","P10",25.832,"E2","D3532-D3627",7.7,14.5,200,"P7","P87"
"48","D3545","2_a","P9","H6","P11","A1","P8","P10",12.95,"F2","D3532-D3627",15.4,6.8,200,"P7","P87"
"49","D4596","2_a","P9","A7","P11","A1","P8","P10",11.358,"H2","D4588-D4613",17.6,4.6,200,"P5","P88"
"50","D3546","2_a","P9","B7","P11","A1","P8","P10",42.363,"G2","D3532-D3627",4.7,17.5,200,"P7","P88"
"51","D3547","2_a","P9","C7","P11","A1","P8","P10",16.834,"H2","D3532-D3627",11.9,10.3,200,"P7","P88"
"52","D3549","2_a","P9","D7","P11","A1","P8","P10",35.756,"B3","D3532-D3627",5.6,16.6,200,"P7","P88"
"53","D3550","2_a","P9","E7","P11","A1","P8","P10",11.863,"C3","D3532-D3627",16.9,5.3,200,"P7","P88"
"54","D3552","2_a","P9","F7","P11","A1","P8","P10",26.767,"E3","D3532-D3627",7.5,14.7,200,"P7","P88"
"55","D3553","2_a","P9","G7","P11","A1","P8","P10",18.51,"F3","D3532-D3627",10.8,11.4,200,"P7","P88"
"56","D3554","2_a","P9","H7","P11","A1","P8","P10",46.272,"G3","D3532-D3627",4.3,17.9,200,"P7","P88"
"57","D3555","2_a","P9","A8","P11","A1","P8","P10",11.635,"H3","D3532-D3627",17.2,5,200,"P7","P88"
"58","D3556","2_a","P9","B8","P11","A1","P8","P10",10.076,"A4","D3532-D3627",19.8,2.4,200,"P7","P88"
"59","D3557","2_a","P9","C8","P11","A1","P8","P10",13.941,"B4","D3532-D3627",14.3,7.9,200,"P7","P88"
"60","D3558","2_a","P9","D8","P11","A1","P8","P10",23.95,"C4","D3532-D3627",8.4,13.8,200,"P7","P88"
"61","D3560","2_a","P9","E8","P11","A1","P8","P10",9.561,"E4","D3532-D3627",20.9,1.3,200,"P7","P88"
"62","D3561","2_a","P9","F8","P11","A1","P8","P10",11.753,"F4","D3532-D3627",17,5.2,200,"P7","P88"
"63","D3562","2_a","P9","G8","P11","A1","P8","P10",17.765,"G4","D3532-D3627",11.3,10.9,200,"P7","P88"
"64","D3563","2_a","P9","H8","P11","A1","P8","P10",12.511,"H4","D3532-D3627",16,6.2,200,"P7","P88"
"65","D3564","2_a","P9","A9","P11","A1","P8","P10",17.081,"A5","D3532-D3627",11.7,10.5,200,"P7","P88"
"66","D3565","2_a","P9","B9","P11","A1","P8","P10",9.556,"B5","D3532-D3627",20.9,1.3,200,"P7","P88"
"67","D3570","2_a","P9","C9","P11","A1","P8","P10",18.456,"G5","D3532-D3627",10.8,11.4,200,"P7","P88"
"68","D3571","2_a","P9","D9","P11","A1","P8","P10",14.528,"H5","D3532-D3627",13.8,8.4,200,"P7","P88"
"69","D3572","2_a","P9","E9","P11","A1","P8","P10",32.748,"A6","D3532-D3627",6.1,16.1,200,"P7","P88"
"70","D3573","2_a","P9","F9","P11","A1","P8","P10",11.329,"B6","D3532-D3627",17.7,4.5,200,"P7","P88"
"71","D3574","2_a","P9","G9","P11","A1","P8","P10",66.109,"C6","D3532-D3627",3,19.2,200,"P7","P88"
"72","D3575","2_a","P9","H9","P11","A1","P8","P10",21.185,"D6","D3532-D3627",9.4,12.8,200,"P7","P88"
"73","D3576","2_a","P9","A10","P11","A1","P8","P10",24.594,"E6","D3532-D3627",8.1,14.1,200,"P7","P88"
"74","D3578","2_a","P9","B10","P11","A1","P8","P10",30.626,"G6","D3532-D3627",6.5,15.7,200,"P7","P88"
"75","D3579","2_a","P9","C10","P11","A1","P8","P10",65.881,"H6","D3532-D3627",3,19.2,200,"P7","P88"
"76","D3580","2_a","P9","D10","P11","A1","P8","P10",47.037,"A7","D3532-D3627",4.3,17.9,200,"P7","P88"
"77","D3581","2_a","P9","E10","P11","A1","P8","P10",19.962,"B7","D3532-D3627",10,12.2,200,"P7","P88"
"78","D3582","2_a","P9","F10","P11","A1","P8","P10",43.991,"C7","D3532-D3627",4.5,17.7,200,"P7","P88"
"79","D3583","2_a","P9","G10","P11","A1","P8","P10",23.909,"D7","D3532-D3627",8.4,13.8,200,"P7","P88"
"80","D3584","2_a","P9","H10","P11","A1","P8","P10",37.408,"E7","D3532-D3627",5.3,16.9,200,"P7","P88"
"81","D3585","2_a","P9","A11","P11","A1","P8","P10",45.474,"F7","D3532-D3627",4.4,17.8,200,"P7","P88"
"82","D3586","2_a","P9","B11","P11","A1","P8","P10",41.584,"G7","D3532-D3627",4.8,17.4,200,"P7","P88"
"83","D3587","2_a","P9","C11","P11","A1","P8","P10",16.323,"H7","D3532-D3627",12.3,9.9,200,"P7","P88"
"84","D3588","2_a","P9","D11","P11","A1","P8","P10",32.156,"A8","D3532-D3627",6.2,16,200,"P7","P88"
"85","D3589","2_a","P9","E11","P11","A1","P8","P10",27.352,"B8","D3532-D3627",7.3,14.9,200,"P7","P88"
"86","D3590","2_a","P9","F11","P11","A1","P8","P10",23.932,"C8","D3532-D3627",8.4,13.8,200,"P7","P88"
"87","D3591","2_a","P9","G11","P11","A1","P8","P10",16.575,"D8","D3532-D3627",12.1,10.1,200,"P7","P88"
"88","D3593","2_a","P9","H11","P11","A1","P8","P10",18.533,"F8","D3532-D3627",10.8,11.4,200,"P7","P88"
"89","D3594","2_a","P9","A12","P11","A1","P8","P10",21.529,"G8","D3532-D3627",9.3,12.9,200,"P7","P88"
"90","D3595","2_a","P9","B12","P11","A1","P8","P10",25.905,"H8","D3532-D3627",7.7,14.5,200,"P7","P88"
"91","D3596","2_a","P9","C12","P11","A1","P8","P10",69.927,"A9","D3532-D3627",2.9,19.3,200,"P7","P88"
"92","D3597","2_a","P9","D12","P11","A1","P8","P10",59.35,"B9","D3532-D3627",3.4,18.8,200,"P7","P88"
"93","D3598","2_a","P9","E12","P11","A1","P8","P10",13.327,"C9","D3532-D3627",15,7.2,200,"P7","P88"
"94","D3599","2_a","P9","F12","P11","A1","P8","P10",55.002,"D9","D3532-D3627",3.6,18.6,200,"P7","P88"
"95","D3600","2_a","P9","G12","P11","A1","P8","P10",33.476,"E9","D3532-D3627",6,16.2,200,"P7","P88"
"96","D3601","2_a","P9","H12","P11","A1","P8","P10",60.574,"F9","D3532-D3627",3.3,18.9,200,"P7","P88"
