"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"32","D3540","1_a","P12","H4","P11","A1","P8","P10",45.967,"A2","D3532-D3627",4.4,6.7,200,"P6","P75"
"33","D3542","1_a","P12","A5","P11","A1","P8","P10",18.165,"C2","D3532-D3627",11,0.1,200,"P6","P75"
"34","D3544","1_a","P12","B5","P11","A1","P8","P10",25.832,"E2","D3532-D3627",7.7,3.4,200,"P6","P75"
"35","D3546","1_a","P12","C5","P11","A1","P8","P10",42.363,"G2","D3532-D3627",4.7,6.4,200,"P6","P75"
"36","D3549","1_a","P12","D5","P11","A1","P8","P10",35.756,"B3","D3532-D3627",5.6,5.5,200,"P6","P75"
"37","D3552","1_a","P12","E5","P11","A1","P8","P10",26.767,"E3","D3532-D3627",7.5,3.6,200,"P6","P75"
"38","D3553","1_a","P12","F5","P11","A1","P8","P10",18.51,"F3","D3532-D3627",10.8,0.3,200,"P6","P75"
"39","D3554","1_a","P12","G5","P11","A1","P8","P10",46.272,"G3","D3532-D3627",4.3,6.8,200,"P6","P75"
"40","D3558","1_a","P12","H5","P11","A1","P8","P10",23.95,"C4","D3532-D3627",8.4,2.7,200,"P6","P75"
"41","D3570","1_a","P12","A6","P11","A1","P8","P10",18.456,"G5","D3532-D3627",10.8,0.3,200,"P6","P75"
"42","D3572","1_a","P12","B6","P11","A1","P8","P10",32.748,"A6","D3532-D3627",6.1,5,200,"P6","P75"
"43","D3574","1_a","P12","C6","P11","A1","P8","P10",66.109,"C6","D3532-D3627",3,8.1,200,"P6","P75"
"44","D3575","1_a","P12","D6","P11","A1","P8","P10",21.185,"D6","D3532-D3627",9.4,1.7,200,"P6","P75"
"45","D3578","1_a","P12","E6","P11","A1","P8","P10",30.626,"G6","D3532-D3627",6.5,4.6,200,"P6","P75"
"46","D3579","1_a","P12","F6","P11","A1","P8","P10",65.881,"H6","D3532-D3627",3,8.1,200,"P6","P75"
"47","D3628","1_a","P12","G6","P11","A1","P8","P10",29.849,"A1","D3628-D3723",6.7,4.4,200,"P7","P75"
"48","D3630","1_a","P12","H6","P11","A1","P8","P10",44.79,"C1","D3628-D3723",4.5,6.6,200,"P7","P75"
"49","D3631","1_a","P12","A7","P11","A1","P8","P10",30.799,"D1","D3628-D3723",6.5,4.6,200,"P7","P76"
"50","D3632","1_a","P12","B7","P11","A1","P8","P10",26.82,"E1","D3628-D3723",7.5,3.6,200,"P7","P76"
"51","D3636","1_a","P12","C7","P11","A1","P8","P10",19.965,"A2","D3628-D3723",10,1.1,200,"P7","P76"
"52","D3638","1_a","P12","D7","P11","A1","P8","P10",25.003,"C2","D3628-D3723",8,3.1,200,"P7","P76"
"53","D3641","1_a","P12","E7","P11","A1","P8","P10",20.399,"F2","D3628-D3723",9.8,1.3,200,"P7","P76"
"54","D3642","1_a","P12","F7","P11","A1","P8","P10",33.69,"G2","D3628-D3723",5.9,5.2,200,"P7","P76"
"55","D3644","1_a","P12","G7","P11","A1","P8","P10",37.11,"A3","D3628-D3723",5.4,5.7,200,"P7","P76"
"56","D3645","1_a","P12","H7","P11","A1","P8","P10",78.542,"B3","D3628-D3723",2.5,8.6,200,"P7","P76"
"57","D3646","1_a","P12","A8","P11","A1","P8","P10",51.965,"C3","D3628-D3723",3.8,7.3,200,"P7","P76"
"58","D3647","1_a","P12","B8","P11","A1","P8","P10",30.038,"D3","D3628-D3723",6.7,4.4,200,"P7","P76"
"59","D3650","1_a","P12","C8","P11","A1","P8","P10",44.736,"G3","D3628-D3723",4.5,6.6,200,"P7","P76"
"60","D3651","1_a","P12","D8","P11","A1","P8","P10",44.445,"H3","D3628-D3723",4.5,6.6,200,"P7","P76"
"61","D3652","1_a","P12","E8","P11","A1","P8","P10",40.894,"A4","D3628-D3723",4.9,6.2,200,"P7","P76"
"62","D3654","1_a","P12","F8","P11","A1","P8","P10",35.458,"C4","D3628-D3723",5.6,5.5,200,"P7","P76"
"63","D3656","1_a","P12","G8","P11","A1","P8","P10",26.81,"E4","D3628-D3723",7.5,3.6,200,"P7","P76"
"64","D3658","1_a","P12","H8","P11","A1","P8","P10",19.179,"G4","D3628-D3723",10.4,0.7,200,"P7","P76"
"65","D3660","1_a","P12","A9","P11","A1","P8","P10",57.014,"A5","D3628-D3723",3.5,7.6,200,"P7","P76"
"66","D3661","1_a","P12","B9","P11","A1","P8","P10",43.593,"B5","D3628-D3723",4.6,6.5,200,"P7","P76"
"67","D3664","1_a","P12","C9","P11","A1","P8","P10",32.741,"E5","D3628-D3723",6.1,5,200,"P7","P76"
"68","D3666","1_a","P12","D9","P11","A1","P8","P10",31.327,"G5","D3628-D3723",6.4,4.7,200,"P7","P76"
"69","D3667","1_a","P12","E9","P11","A1","P8","P10",35.406,"H5","D3628-D3723",5.6,5.5,200,"P7","P76"
"70","D3670","1_a","P12","F9","P11","A1","P8","P10",19.804,"C6","D3628-D3723",10.1,1,200,"P7","P76"
"71","D3676","1_a","P12","G9","P11","A1","P8","P10",19.337,"A7","D3628-D3723",10.3,0.8,200,"P7","P76"
"72","D3677","1_a","P12","H9","P11","A1","P8","P10",21.281,"B7","D3628-D3723",9.4,1.7,200,"P7","P76"
"73","D3681","1_a","P12","A10","P11","A1","P8","P10",18.822,"F7","D3628-D3723",10.6,0.5,200,"P7","P76"
"74","D3683","1_a","P12","B10","P11","A1","P8","P10",34.763,"H7","D3628-D3723",5.8,5.3,200,"P7","P76"
"75","D3684","1_a","P12","C10","P11","A1","P8","P10",57.174,"A8","D3628-D3723",3.5,7.6,200,"P7","P76"
"76","D3686","1_a","P12","D10","P11","A1","P8","P10",23.607,"C8","D3628-D3723",8.5,2.6,200,"P7","P76"
"77","D3691","1_a","P12","E10","P11","A1","P8","P10",40.022,"H8","D3628-D3723",5,6.1,200,"P7","P76"
"78","D3692","1_a","P12","F10","P11","A1","P8","P10",32.504,"A9","D3628-D3723",6.2,4.9,200,"P7","P76"
"79","D3694","1_a","P12","G10","P11","A1","P8","P10",22.986,"C9","D3628-D3723",8.7,2.4,200,"P7","P76"
"80","D3695","1_a","P12","H10","P11","A1","P8","P10",24.596,"D9","D3628-D3723",8.1,3,200,"P7","P76"
"81","D3699","1_a","P12","A11","P11","A1","P8","P10",20.55,"H9","D3628-D3723",9.7,1.4,200,"P7","P76"
"82","D3700","1_a","P12","B11","P11","A1","P8","P10",38.058,"A10","D3628-D3723",5.3,5.8,200,"P7","P76"
"83","D3702","1_a","P12","C11","P11","A1","P8","P10",18.546,"C10","D3628-D3723",10.8,0.3,200,"P7","P76"
"84","D3708","1_a","P12","D11","P11","A1","P8","P10",30.968,"A11","D3628-D3723",6.5,4.6,200,"P7","P76"
"85","D3711","1_a","P12","E11","P11","A1","P8","P10",68.02,"D11","D3628-D3723",2.9,8.2,200,"P7","P76"
"86","D3717","1_a","P12","F11","P11","A1","P8","P10",23.082,"B12","D3628-D3723",8.7,2.4,200,"P7","P76"
"87","D3718","1_a","P12","G11","P11","A1","P8","P10",31.643,"C12","D3628-D3723",6.3,4.8,200,"P7","P76"
"88","D4667","1_a","P12","H11","P11","A1","P8","P10",85.8,"B9","D4614-D4697",2.3,8.8,200,"P9","P76"
"89","D4668","1_a","P12","A12","P11","A1","P8","P10",112.8,"C9","D4614-D4697",1.8,9.3,200,"P9","P76"
"90","D4672","1_a","P12","B12","P11","A1","P8","P10",52.2,"G9","D4614-D4697",3.8,7.3,200,"P9","P76"
"91","D4676","1_a","P12","C12","P11","A1","P8","P10",88.2,"C10","D4614-D4697",2.3,8.8,200,"P9","P76"
"92","D4681","1_a","P12","D12","P11","A1","P8","P10",56.2,"H10","D4614-D4697",3.6,7.5,200,"P9","P76"
"93","D4690","1_a","P12","E12","P11","A1","P8","P10",82.8,"A12","D4614-D4697",2.4,8.7,200,"P9","P76"
"94","D4702","1_a","P12","F12","P11","A1","P8","P10",23.2,"E1","D4698-D4793",8.6,2.5,200,"P13","P76"
"95","D4707","1_a","P12","G12","P11","A1","P8","P10",19.94,"B2","D4698-D4793",10,1.1,200,"P13","P76"
"96","D4714","1_a","P12","H12","P11","A1","P8","P10",20.2,"A3","D4698-D4793",9.9,1.2,200,"P13","P76"
