Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio Delta,Trio confidence
APCL_12031L2555,0
APCL_12055L2361,0
APCL_12057L2562,0
APCL_12061L2414,0
APCL_12063L2563,0
APCL_12067L2471,0
APCL_12068L2472,0
APCL_12072L2418,0
APCL_12076L2564,0
APCL_12080L2420,0
APCL_12090L2210,0
APCL_12103L2270,0
APCL_12112L2368,0
APCL_12114L2271,0
APCL_12115L2216,0
APCL_12122L2220,0
APCL_12123L2221,0
APCL_12124L2346,0
APCL_12126L2369,0
APCL_12136L2566,0
APCL_12143L2424,0
APCL_12149L2577,0
APCL_12152L2274,0
APCL_12162L2480,0
APCL_12166L2276,0
APCL_12168L2481,0
APCL_12169L2427,0
APCL_12173L2483,0
APCL_12178L2578,0
APCL_12180L2579,0
APCL_12181L2580,0
APCL_12187L2582,0
APCL_12188L2583,0
APCL_12189L2571,0
APCL_12195L2574,0
APCL_12196L2429,0
APCL_12199L2281,0
APCL_12202L2283,0
APCL_12204L2430,0
APCL_12205L2227,0
APCL_12206L2284,0
APCL_12207L2285,0
APCL_12213L2431,0
APCL_12214L2386,0
APCL_12217L2291,0
APCL_12219L2485,0
APCL_12250L2486,0
APCL_12258L2487,0
APCL_12266L2310,0
APCL_12275L2437,0
APCL_12276L2319,0
APCL_12282L2325,0
APCL_12286L2329,0
APCL_13001L0447,0
APCL_13002L0448,0
APCL_13003L0449,0
APCL_13005L0455,0
APCL_13006L0456,0
APCL_13010L0460,0
APCL_13014L0464,0
APCL_13019L0480,0
APCL_13020L0481,0
APCL_13022L0482,0
APCL_13023L0483,0
APCL_13025L0484,0
APCL_13026L0068,0
APCL_13028L0070,0
APCL_13029L0071,0
APCL_13031L0072,0
APCL_13032L0073,0
APCL_13033L0074,0
APCL_13034L0075,0
APCL_13035L0076,0
APCL_13036L0077,0
APCL_13037L0078,0
APCL_13038L0079,0
APCL_13039L0080,0
APCL_13040L0081,0
APCL_13041L0082,0
APCL_13047L0087,0
APCL_13048L0088,0
APCL_13049L0089,0
APCL_13051L0091,0
APCL_13052L0092,0
APCL_13053L0093,0
APCL_13054L0094,0
APCL_13056L0096,0
APCL_13057L0097,0
APCL_13058L0098,0
APCL_13060L0100,0
APCL_13061L0102,0
APCL_13062L0103,0
APCL_13064L0105,0
APCL_13065L0106,0
APCL_13066L0107,0
APCL_13067L0108,0
APCL_13068L0109,0
APCL_13069L0110,0
APCL_13071L0112,0
APCL_13074L0115,0
APCL_13075L0116,0
APCL_13076L0117,0
APCL_13077L0118,0
APCL_13078L0119,0
APCL_13079L0120,0
APCL_13084L0125,0
APCL_13093L0848,0
APCL_13094L0849,0
APCL_13095L0134,0
APCL_13098L0136,0
APCL_13099L0137,0
APCL_13101L0139,0
APCL_13103L0141,0
APCL_13104L0142,0
APCL_13105L0143,0
APCL_13106L0144,0
APCL_13107L0145,0
APCL_13108L0146,0
APCL_13110L0148,0
APCL_13111L0149,0
APCL_13112L0150,0
APCL_13113L0151,0
APCL_13116L0154,0
APCL_13117L0155,0
APCL_13121L0160,0
APCL_13122L0161,0
APCL_13123L0162,0
APCL_13124L0163,0
APCL_13125L0164,0
APCL_13127L0166,0
APCL_13128L0167,0
APCL_13133L0172,0
APCL_13138L0177,0
APCL_13140L0179,0
APCL_13141L0832,0
APCL_13142L0180,0
APCL_13143L0181,0
APCL_13148L0186,0
APCL_13150L0188,0
APCL_13151L0189,0
APCL_13152L0190,0
APCL_13153L0191,0
APCL_13154L0192,0
APCL_13155L0193,0
APCL_13156L0194,0
APCL_13157L0195,0
APCL_13159L0197,0
APCL_13161L0199,0
APCL_13165L0204,0
APCL_13166L0205,0
APCL_13167L0206,0
APCL_13168L0207,0
APCL_13169L0208,0
APCL_13171L0210,0
APCL_13172L0211,0
APCL_13173L0212,0
APCL_13174L1260,0
APCL_13179L0216,0
APCL_13181L0218,0
APCL_13183L0220,0
APCL_13184L0221,0
APCL_13185L0222,0
APCL_13186L0223,0
APCL_13188L0225,0
APCL_13189L0226,0
APCL_13191L0228,0
APCL_13194L0231,0
APCL_13195L0833,0
APCL_13197L0233,0
APCL_13199L0234,0
APCL_13201L0235,0
APCL_13204L0238,0
APCL_13211L0246,0
APCL_13212L0247,0
APCL_13213L0248,0
APCL_13214L0249,0
APCL_13215L0250,0
APCL_13221L0256,418,APCL_13618L0886,416,415,3,-5.69471298924354E+0001,APCL_14157L0715,414,413,1,-5.63154147649095E+0001,418,28,-2.15877854002069E+0002, 0.00000000000000E+0000,,
APCL_13223L0258,419,APCL_14111L0902,419,419,12,-6.13165457578278E+0001,APCL_14168L0912,417,417,3,-5.69748993600677E+0001,419,41,-2.38286424383604E+0002, 0.00000000000000E+0000,,
APCL_13224L0259,419,APCL_13560L0871,419,419,3, 3.97748886500621E+0001,APCL_14158L0909,418,418,1,-4.99706081353782E+0001,419,19,-8.82802421932873E+0001, 0.00000000000000E+0000,,
APCL_13227L0262,419,APCL_13420L0651,419,419,13,-7.08844065103408E+0001,APCL_14158L0909,418,418,4,-6.18849450753091E+0001,419,39,-2.27026515550233E+0002, 0.00000000000000E+0000,,
APCL_13229L0264,419,APCL_14158L0909,418,418,2,-3.61170767921933E+0001,APCL_14249L0816,419,419,5,-4.40826885662676E+0001,419,25,-1.66636974579315E+0002, 0.00000000000000E+0000,,
APCL_13230L0265,419,APCL_13631L0977,418,418,9,-5.92508347014516E+0001,APCL_14168L0912,417,417,4,-6.25800573465259E+0001,419,41,-2.40805047459343E+0002, 0.00000000000000E+0000,,
