First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
L0895,809,L2792,809,799,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0897,809,L2824,809,805,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0898,809,L2899,809,806,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0906,809,L2687,809,774,35, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0927,808,L2600,808,799,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0930,809,L2374,809,728,81, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0931,809,L2775,807,765,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0933,809,L2629,806,753,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0935,809,L2790,809,799,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0945,809,L2815,809,777,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0951,809,L2620,809,798,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0953,809,L2856,809,792,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0954,809,L2597,809,795,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0963,809,L2799,809,804,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0964,809,L2782,809,769,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0983,809,L2942,809,795,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0989,809,L2912,809,806,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1007,809,L2808,808,774,34, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1014,809,L2959,809,790,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1084,809,L1092,809,805,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1095,809,L2243,802,732,70, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1101,809,L1701,809,807,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1102,807,L2348,801,762,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1172,806,L2791,809,787,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1192,805,L2837,809,755,50, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1196,802,L2958,809,760,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1198,807,L2870,809,747,60, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1199,806,L2869,809,774,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1201,808,L2625,809,781,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1203,806,L2618,809,781,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1204,808,L2623,809,795,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1205,809,L2843,809,783,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1206,808,L1218,809,752,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1224,809,L2867,806,773,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1228,809,L2748,809,782,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1242,809,L2683,809,798,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1246,809,L2860,809,779,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1254,809,L3060,806,770,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1268,809,L2265,803,747,56, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1284,809,L2576,809,808,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1290,809,L2631,809,805,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1302,809,L2861,809,799,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1311,809,L2213,809,778,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,809,L2608,809,792,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,809,L3160,808,789,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1340,806,L2750,809,776,30, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1348,787,L2857,809,707,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1622,807,L2364,806,789,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1624,807,L2472,809,785,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1719,809,L2231,800,720,80, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1739,809,L2676,809,777,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2238,808,L2554,808,777,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2253,809,L2756,809,770,39, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2399,808,L3070,797,757,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,809,L2955,809,782,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2445,809,L2786,809,797,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2452,809,L2777,809,784,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,808,L2776,808,789,19, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,807,L2909,807,760,47, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2506,809,L2587,809,806,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,809,L2922,806,753,53, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2601,808,L3147,808,794,14, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2608,809,L3160,808,796,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2829,809,L3164,809,782,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2834,808,L3157,808,758,49, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2872,809,L3123,807,798,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L3023,786,L3135,809,724,62, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L3063,794,L3162,809,752,42, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
