"Plot Title: 10637793 Visca 5"
"#","Date Time, GMT+08:00","Temp, °F (LGR S/N: 10637793, SEN S/N: 10637793)","Coupler Detached (LGR S/N: 10637793)","Coupler Attached (LGR S/N: 10637793)","Host Connected (LGR S/N: 10637793)","Stopped (LGR S/N: 10637793)","End Of File (LGR S/N: 10637793)"
152,05/14/16 05:45:00 PM,85.712,,,,,
153,05/14/16 06:15:00 PM,85.622,,,,,
154,05/14/16 06:45:00 PM,85.442,,,,,
155,05/14/16 07:15:00 PM,85.262,,,,,
156,05/14/16 07:45:00 PM,85.442,,,,,
157,05/14/16 08:15:00 PM,85.035,,,,,
158,05/14/16 08:45:00 PM,85.577,,,,,
159,05/14/16 09:15:00 PM,85.127,,,,,
160,05/14/16 09:45:00 PM,85.487,,,,,
161,05/14/16 10:15:00 PM,85.757,,,,,
162,05/14/16 10:45:00 PM,85.802,,,,,
163,05/14/16 11:15:00 PM,85.667,,,,,
164,05/14/16 11:45:00 PM,85.487,,,,,
165,05/15/16 12:15:00 AM,84.990,,,,,
166,05/15/16 12:45:00 AM,85.307,,,,,
167,05/15/16 01:15:00 AM,85.442,,,,,
168,05/15/16 01:45:00 AM,85.397,,,,,
169,05/15/16 02:15:00 AM,85.442,,,,,
170,05/15/16 02:45:00 AM,85.442,,,,,
171,05/15/16 03:15:00 AM,85.262,,,,,
172,05/15/16 03:45:00 AM,85.307,,,,,
173,05/15/16 04:15:00 AM,85.217,,,,,
174,05/15/16 04:45:00 AM,85.172,,,,,
175,05/15/16 05:15:00 AM,85.172,,,,,
176,05/15/16 05:45:00 AM,85.217,,,,,
177,05/15/16 06:15:00 AM,85.262,,,,,
178,05/15/16 06:45:00 AM,85.217,,,,,
179,05/15/16 07:15:00 AM,85.172,,,,,
180,05/15/16 07:45:00 AM,85.217,,,,,
181,05/15/16 08:15:00 AM,84.677,,,,,
182,05/15/16 08:45:00 AM,85.035,,,,,
183,05/15/16 09:15:00 AM,85.262,,,,,
184,05/15/16 09:45:00 AM,84.900,,,,,
185,05/15/16 10:15:00 AM,84.812,,,,,
186,05/15/16 10:45:00 AM,84.722,,,,,
187,05/15/16 11:15:00 AM,84.272,,,,,
188,05/15/16 11:45:00 AM,85.082,,,,,
189,05/15/16 12:15:00 PM,85.442,,,,,
190,05/15/16 12:45:00 PM,85.577,,,,,
191,05/15/16 01:15:00 PM,85.712,,,,,
192,05/15/16 01:45:00 PM,85.802,,,,,
193,05/15/16 02:15:00 PM,85.577,,,,,
194,05/15/16 02:45:00 PM,85.622,,,,,
195,05/15/16 03:15:00 PM,85.442,,,,,
196,05/15/16 03:45:00 PM,84.945,,,,,
197,05/15/16 04:15:00 PM,85.307,,,,,
198,05/15/16 04:45:00 PM,85.532,,,,,
199,05/15/16 05:15:00 PM,85.577,,,,,
200,05/15/16 05:45:00 PM,85.622,,,,,
201,05/15/16 06:15:00 PM,85.082,,,,,
202,05/15/16 06:45:00 PM,84.497,,,,,
203,05/15/16 07:15:00 PM,84.317,,,,,
204,05/15/16 07:45:00 PM,84.587,,,,,
205,05/15/16 08:15:00 PM,84.362,,,,,
206,05/15/16 08:45:00 PM,85.035,,,,,
207,05/15/16 09:15:00 PM,85.172,,,,,
208,05/15/16 09:45:00 PM,84.407,,,,,
209,05/15/16 10:15:00 PM,84.587,,,,,
210,05/15/16 10:45:00 PM,84.767,,,,,
211,05/15/16 11:15:00 PM,85.217,,,,,
212,05/15/16 11:45:00 PM,85.442,,,,,
213,05/16/16 12:15:00 AM,85.217,,,,,
214,05/16/16 12:45:00 AM,85.217,,,,,
215,05/16/16 01:15:00 AM,85.217,,,,,
216,05/16/16 01:45:00 AM,84.990,,,,,
217,05/16/16 02:15:00 AM,85.217,,,,,
218,05/16/16 02:45:00 AM,85.127,,,,,
219,05/16/16 03:15:00 AM,85.127,,,,,
220,05/16/16 03:45:00 AM,84.990,,,,,
221,05/16/16 04:15:00 AM,85.035,,,,,
222,05/16/16 04:45:00 AM,84.945,,,,,
223,05/16/16 05:15:00 AM,84.990,,,,,
224,05/16/16 05:45:00 AM,84.945,,,,,
225,05/16/16 06:15:00 AM,84.812,,,,,
226,05/16/16 06:45:00 AM,84.900,,,,,
227,05/16/16 07:15:00 AM,84.945,,,,,
228,05/16/16 07:45:00 AM,84.990,,,,,
229,05/16/16 08:15:00 AM,84.990,,,,,
230,05/16/16 08:45:00 AM,85.082,,,,,
231,05/16/16 09:15:00 AM,84.990,,,,,
232,05/16/16 09:45:00 AM,85.035,,,,,
233,05/16/16 10:15:00 AM,85.262,,,,,
234,05/16/16 10:45:00 AM,85.487,,,,,
235,05/16/16 11:15:00 AM,85.307,,,,,
236,05/16/16 11:45:00 AM,85.262,,,,,
237,05/16/16 12:15:00 PM,85.577,,,,,
238,05/16/16 12:45:00 PM,85.712,,,,,
239,05/16/16 01:15:00 PM,85.757,,,,,
240,05/16/16 01:45:00 PM,86.301,,,,,
241,05/16/16 02:15:00 PM,85.442,,,,,
242,05/16/16 02:45:00 PM,85.532,,,,,
243,05/16/16 03:15:00 PM,85.397,,,,,
244,05/16/16 03:45:00 PM,86.029,,,,,
245,05/16/16 04:15:00 PM,85.172,,,,,
246,05/16/16 04:45:00 PM,84.990,,,,,
247,05/16/16 05:15:00 PM,84.677,,,,,
248,05/16/16 05:45:00 PM,85.127,,,,,
249,05/16/16 06:15:00 PM,85.577,,,,,
250,05/16/16 06:45:00 PM,85.532,,,,,
251,05/16/16 07:15:00 PM,84.812,,,,,
252,05/16/16 07:45:00 PM,84.945,,,,,
253,05/16/16 08:15:00 PM,85.172,,,,,
254,05/16/16 08:45:00 PM,85.262,,,,,
255,05/16/16 09:15:00 PM,85.217,,,,,
256,05/16/16 09:45:00 PM,85.217,,,,,
257,05/16/16 10:15:00 PM,85.127,,,,,
258,05/16/16 10:45:00 PM,85.127,,,,,
259,05/16/16 11:15:00 PM,84.990,,,,,
260,05/16/16 11:45:00 PM,84.945,,,,,
261,05/17/16 12:15:00 AM,84.857,,,,,
262,05/17/16 12:45:00 AM,84.857,,,,,
263,05/17/16 01:15:00 AM,84.900,,,,,
264,05/17/16 01:45:00 AM,84.900,,,,,
265,05/17/16 02:15:00 AM,84.812,,,,,
266,05/17/16 02:45:00 AM,84.767,,,,,
267,05/17/16 03:15:00 AM,84.677,,,,,
268,05/17/16 03:45:00 AM,84.677,,,,,
269,05/17/16 04:15:00 AM,84.587,,,,,
270,05/17/16 04:45:00 AM,84.677,,,,,
271,05/17/16 05:15:00 AM,84.632,,,,,
272,05/17/16 05:45:00 AM,84.632,,,,,
273,05/17/16 06:15:00 AM,84.632,,,,,
274,05/17/16 06:45:00 AM,84.677,,,,,
275,05/17/16 07:15:00 AM,84.677,,,,,
276,05/17/16 07:45:00 AM,84.767,,,,,
277,05/17/16 08:15:00 AM,84.767,,,,,
278,05/17/16 08:45:00 AM,84.722,,,,,
279,05/17/16 09:15:00 AM,84.452,,,,,
280,05/17/16 09:45:00 AM,84.677,,,,,
281,05/17/16 10:15:00 AM,84.857,,,,,
282,05/17/16 10:45:00 AM,85.172,,,,,
283,05/17/16 11:15:00 AM,84.094,,,,,
284,05/17/16 11:45:00 AM,84.542,,,,,
285,05/17/16 12:15:00 PM,84.677,,,,,
286,05/17/16 12:45:00 PM,84.767,,,,,
287,05/17/16 01:15:00 PM,85.802,,,,,
288,05/17/16 01:45:00 PM,86.119,,,,,
289,05/17/16 02:15:00 PM,86.754,,,,,
290,05/17/16 02:45:00 PM,86.346,,,,,
291,05/17/16 03:15:00 PM,86.211,,,,,
292,05/17/16 03:45:00 PM,85.172,,,,,
293,05/17/16 04:15:00 PM,84.945,,,,,
294,05/17/16 04:45:00 PM,85.217,,,,,
295,05/17/16 05:15:00 PM,85.487,,,,,
296,05/17/16 05:45:00 PM,85.622,,,,,
297,05/17/16 06:15:00 PM,85.307,,,,,
298,05/17/16 06:45:00 PM,85.757,,,,,
299,05/17/16 07:15:00 PM,85.262,,,,,
300,05/17/16 07:45:00 PM,85.487,,,,,
301,05/17/16 08:15:00 PM,85.127,,,,,
302,05/17/16 08:45:00 PM,85.127,,,,,
303,05/17/16 09:15:00 PM,84.812,,,,,
304,05/17/16 09:45:00 PM,84.722,,,,,
305,05/17/16 10:15:00 PM,85.622,,,,,
306,05/17/16 10:45:00 PM,85.487,,,,,
307,05/17/16 11:15:00 PM,84.857,,,,,
308,05/17/16 11:45:00 PM,84.767,,,,,
309,05/18/16 12:15:00 AM,84.945,,,,,
310,05/18/16 12:45:00 AM,85.352,,,,,
311,05/18/16 01:15:00 AM,85.487,,,,,
312,05/18/16 01:45:00 AM,85.442,,,,,
313,05/18/16 02:15:00 AM,85.532,,,,,
314,05/18/16 02:45:00 AM,85.487,,,,,
315,05/18/16 03:15:00 AM,85.532,,,,,
316,05/18/16 03:45:00 AM,85.397,,,,,
317,05/18/16 04:15:00 AM,85.487,,,,,
318,05/18/16 04:45:00 AM,85.487,,,,,
319,05/18/16 05:15:00 AM,85.172,,,,,
320,05/18/16 05:45:00 AM,85.172,,,,,
321,05/18/16 06:15:00 AM,85.217,,,,,
322,05/18/16 06:45:00 AM,85.217,,,,,
323,05/18/16 07:15:00 AM,85.172,,,,,
324,05/18/16 07:45:00 AM,85.262,,,,,
325,05/18/16 08:15:00 AM,85.217,,,,,
326,05/18/16 08:45:00 AM,84.407,,,,,
327,05/18/16 09:15:00 AM,84.004,,,,,
328,05/18/16 09:45:00 AM,84.632,,,,,
329,05/18/16 10:15:00 AM,85.127,,,,,
330,05/18/16 10:45:00 AM,84.812,,,,,
331,05/18/16 11:15:00 AM,84.722,,,,,
332,05/18/16 11:45:00 AM,85.082,,,,,
333,05/18/16 12:15:00 PM,85.217,,,,,
334,05/18/16 12:45:00 PM,85.172,,,,,
335,05/18/16 01:15:00 PM,85.262,,,,,
336,05/18/16 01:45:00 PM,85.442,,,,,
337,05/18/16 02:15:00 PM,85.894,,,,,
338,05/18/16 02:45:00 PM,86.256,,,,,
339,05/18/16 03:15:00 PM,86.391,,,,,
340,05/18/16 03:45:00 PM,86.527,,,,,
341,05/18/16 04:15:00 PM,86.301,,,,,
342,05/18/16 04:45:00 PM,85.577,,,,,
343,05/18/16 05:15:00 PM,86.256,,,,,
344,05/18/16 05:45:00 PM,86.346,,,,,
345,05/18/16 06:15:00 PM,85.082,,,,,
346,05/18/16 06:45:00 PM,84.945,,,,,
347,05/18/16 07:15:00 PM,84.900,,,,,
348,05/18/16 07:45:00 PM,84.632,,,,,
349,05/18/16 08:15:00 PM,84.900,,,,,
350,05/18/16 08:45:00 PM,85.082,,,,,
351,05/18/16 09:15:00 PM,85.035,,,,,
352,05/18/16 09:45:00 PM,85.667,,,,,
353,05/18/16 10:15:00 PM,86.346,,,,,
354,05/18/16 10:45:00 PM,86.482,,,,,
355,05/18/16 11:15:00 PM,86.664,,,,,
356,05/18/16 11:45:00 PM,86.482,,,,,
357,05/19/16 12:15:00 AM,86.164,,,,,
358,05/19/16 12:45:00 AM,85.849,,,,,
359,05/19/16 01:15:00 AM,85.035,,,,,
360,05/19/16 01:45:00 AM,85.172,,,,,
361,05/19/16 02:15:00 AM,85.352,,,,,
362,05/19/16 02:45:00 AM,85.532,,,,,
363,05/19/16 03:15:00 AM,85.712,,,,,
364,05/19/16 03:45:00 AM,85.712,,,,,
365,05/19/16 04:15:00 AM,85.712,,,,,
366,05/19/16 04:45:00 AM,85.397,,,,,
367,05/19/16 05:15:00 AM,85.667,,,,,
368,05/19/16 05:45:00 AM,85.712,,,,,
369,05/19/16 06:15:00 AM,85.667,,,,,
370,05/19/16 06:45:00 AM,85.487,,,,,
371,05/19/16 07:15:00 AM,85.442,,,,,
372,05/19/16 07:45:00 AM,85.127,,,,,
373,05/19/16 08:15:00 AM,85.217,,,,,
374,05/19/16 08:45:00 AM,85.172,,,,,
375,05/19/16 09:15:00 AM,85.622,,,,,
376,05/19/16 09:45:00 AM,85.667,,,,,
377,05/19/16 10:15:00 AM,85.667,,,,,
378,05/19/16 10:45:00 AM,85.532,,,,,
379,05/19/16 11:15:00 AM,85.577,,,,,
380,05/19/16 11:45:00 AM,85.577,,,,,
381,05/19/16 12:15:00 PM,85.577,,,,,
382,05/19/16 12:45:00 PM,85.712,,,,,
383,05/19/16 01:15:00 PM,86.256,,,,,
384,05/19/16 01:45:00 PM,86.891,,,,,
385,05/19/16 02:15:00 PM,87.073,,,,,
386,05/19/16 02:45:00 PM,87.483,,,,,
387,05/19/16 03:15:00 PM,87.391,,,,,
388,05/19/16 03:45:00 PM,87.118,,,,,
389,05/19/16 04:15:00 PM,86.936,,,,,
390,05/19/16 04:45:00 PM,87.118,,,,,
391,05/19/16 05:15:00 PM,87.118,,,,,
392,05/19/16 05:45:00 PM,86.799,,,,,
393,05/19/16 06:15:00 PM,86.572,,,,,
394,05/19/16 06:45:00 PM,86.617,,,,,
395,05/19/16 07:15:00 PM,86.617,,,,,
396,05/19/16 07:45:00 PM,86.617,,,,,
397,05/19/16 08:15:00 PM,86.617,,,,,
398,05/19/16 08:45:00 PM,86.617,,,,,
399,05/19/16 09:15:00 PM,86.482,,,,,
400,05/19/16 09:45:00 PM,86.346,,,,,
401,05/19/16 10:15:00 PM,86.346,,,,,
402,05/19/16 10:45:00 PM,86.346,,,,,
403,05/19/16 11:15:00 PM,86.437,,,,,
404,05/19/16 11:45:00 PM,86.482,,,,,
405,05/20/16 12:15:00 AM,86.482,,,,,
406,05/20/16 12:45:00 AM,86.437,,,,,
407,05/20/16 01:15:00 AM,86.437,,,,,
408,05/20/16 01:45:00 AM,86.437,,,,,
409,05/20/16 02:15:00 AM,86.437,,,,,
410,05/20/16 02:45:00 AM,86.346,,,,,
411,05/20/16 03:15:00 AM,86.164,,,,,
412,05/20/16 03:45:00 AM,86.211,,,,,
413,05/20/16 04:15:00 AM,86.256,,,,,
414,05/20/16 04:45:00 AM,86.301,,,,,
415,05/20/16 05:15:00 AM,86.346,,,,,
416,05/20/16 05:45:00 AM,86.211,,,,,
417,05/20/16 06:15:00 AM,86.301,,,,,
418,05/20/16 06:45:00 AM,86.164,,,,,
419,05/20/16 07:15:00 AM,86.074,,,,,
420,05/20/16 07:45:00 AM,85.939,,,,,
421,05/20/16 08:15:00 AM,85.307,,,,,
422,05/20/16 08:45:00 AM,84.722,,,,,
423,05/20/16 09:15:00 AM,84.677,,,,,
424,05/20/16 09:45:00 AM,84.362,,,,,
425,05/20/16 10:15:00 AM,84.542,,,,,
426,05/20/16 10:45:00 AM,85.667,,,,,
427,05/20/16 11:15:00 AM,86.572,,,,,
428,05/20/16 11:45:00 AM,86.527,,,,,
429,05/20/16 12:15:00 PM,86.482,,,,,
430,05/20/16 12:45:00 PM,86.709,,,,,
431,05/20/16 01:15:00 PM,86.891,,,,,
432,05/20/16 01:45:00 PM,87.118,,,,,
433,05/20/16 02:15:00 PM,88.396,,,,,
434,05/20/16 02:45:00 PM,88.671,,,,,
435,05/20/16 03:15:00 PM,88.579,,,,,
436,05/20/16 03:45:00 PM,88.488,,,,,
437,05/20/16 04:15:00 PM,88.396,,,,,
438,05/20/16 04:45:00 PM,88.259,,,,,
439,05/20/16 05:15:00 PM,88.259,,,,,
440,05/20/16 05:45:00 PM,88.259,,,,,
441,05/20/16 06:15:00 PM,87.073,,,,,
442,05/20/16 06:45:00 PM,85.757,,,,,
443,05/20/16 07:15:00 PM,86.164,,,,,
444,05/20/16 07:45:00 PM,85.307,,,,,
445,05/20/16 08:15:00 PM,85.622,,,,,
446,05/20/16 08:45:00 PM,85.397,,,,,
447,05/20/16 09:15:00 PM,85.082,,,,,
448,05/20/16 09:45:00 PM,84.857,,,,,
449,05/20/16 10:15:00 PM,84.900,,,,,
450,05/20/16 10:45:00 PM,85.397,,,,,
451,05/20/16 11:15:00 PM,86.164,,,,,
452,05/20/16 11:45:00 PM,86.029,,,,,
453,05/21/16 12:15:00 AM,86.891,,,,,
454,05/21/16 12:45:00 AM,87.255,,,,,
455,05/21/16 01:15:00 AM,87.163,,,,,
456,05/21/16 01:45:00 AM,86.981,,,,,
457,05/21/16 02:15:00 AM,86.891,,,,,
458,05/21/16 02:45:00 AM,86.799,,,,,
459,05/21/16 03:15:00 AM,86.754,,,,,
460,05/21/16 03:45:00 AM,86.754,,,,,
461,05/21/16 04:15:00 AM,86.754,,,,,
462,05/21/16 04:45:00 AM,86.664,,,,,
463,05/21/16 05:15:00 AM,86.709,,,,,
464,05/21/16 05:45:00 AM,86.709,,,,,
465,05/21/16 06:15:00 AM,86.709,,,,,
466,05/21/16 06:45:00 AM,86.164,,,,,
467,05/21/16 07:15:00 AM,86.164,,,,,
468,05/21/16 07:45:00 AM,85.849,,,,,
469,05/21/16 08:15:00 AM,85.712,,,,,
470,05/21/16 08:45:00 AM,85.397,,,,,
471,05/21/16 09:15:00 AM,85.217,,,,,
472,05/21/16 09:45:00 AM,85.127,,,,,
473,05/21/16 10:15:00 AM,85.262,,,,,
474,05/21/16 10:45:00 AM,84.945,,,,,
475,05/21/16 11:15:00 AM,84.990,,,,,
476,05/21/16 11:45:00 AM,84.677,,,,,
477,05/21/16 12:15:00 PM,85.035,,,,,
478,05/21/16 12:45:00 PM,86.617,,,,,
479,05/21/16 01:15:00 PM,86.936,,,,,
480,05/21/16 01:45:00 PM,87.073,,,,,
481,05/21/16 02:15:00 PM,86.981,,,,,
482,05/21/16 02:45:00 PM,86.844,,,,,
483,05/21/16 03:15:00 PM,86.754,,,,,
484,05/21/16 03:45:00 PM,86.709,,,,,
485,05/21/16 04:15:00 PM,86.256,,,,,
486,05/21/16 04:45:00 PM,86.301,,,,,
487,05/21/16 05:15:00 PM,86.164,,,,,
488,05/21/16 05:45:00 PM,86.029,,,,,
489,05/21/16 06:15:00 PM,85.984,,,,,
490,05/21/16 06:45:00 PM,86.029,,,,,
491,05/21/16 07:15:00 PM,85.939,,,,,
492,05/21/16 07:45:00 PM,85.984,,,,,
493,05/21/16 08:15:00 PM,86.029,,,,,
494,05/21/16 08:45:00 PM,85.894,,,,,
495,05/21/16 09:15:00 PM,85.849,,,,,
496,05/21/16 09:45:00 PM,86.029,,,,,
497,05/21/16 10:15:00 PM,86.074,,,,,
498,05/21/16 10:45:00 PM,85.849,,,,,
499,05/21/16 11:15:00 PM,86.029,,,,,
500,05/21/16 11:45:00 PM,84.812,,,,,
501,05/22/16 12:15:00 AM,85.082,,,,,
502,05/22/16 12:45:00 AM,85.757,,,,,
503,05/22/16 01:15:00 AM,85.802,,,,,
504,05/22/16 01:45:00 AM,85.577,,,,,
505,05/22/16 02:15:00 AM,85.532,,,,,
506,05/22/16 02:45:00 AM,85.397,,,,,
507,05/22/16 03:15:00 AM,85.397,,,,,
508,05/22/16 03:45:00 AM,85.262,,,,,
509,05/22/16 04:15:00 AM,85.262,,,,,
510,05/22/16 04:45:00 AM,84.812,,,,,
511,05/22/16 05:15:00 AM,84.767,,,,,
512,05/22/16 05:45:00 AM,84.900,,,,,
513,05/22/16 06:15:00 AM,84.857,,,,,
514,05/22/16 06:45:00 AM,84.945,,,,,
515,05/22/16 07:15:00 AM,84.945,,,,,
516,05/22/16 07:45:00 AM,85.035,,,,,
517,05/22/16 08:15:00 AM,85.082,,,,,
518,05/22/16 08:45:00 AM,85.172,,,,,
519,05/22/16 09:15:00 AM,84.990,,,,,
520,05/22/16 09:45:00 AM,85.035,,,,,
521,05/22/16 10:15:00 AM,85.127,,,,,
522,05/22/16 10:45:00 AM,84.945,,,,,
523,05/22/16 11:15:00 AM,85.217,,,,,
524,05/22/16 11:45:00 AM,85.352,,,,,
525,05/22/16 12:15:00 PM,85.307,,,,,
