Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L1647,809,L0913,809,809,5,-2.12974629735296E+0001,-2.12974629735296E+0001,*,L0994,809,809,2,-6.15153724622339E+0000,-6.15153724622339E+0000,*,809,10,-4.45741681809052E+0001,-4.45741681809052E+0001,*,
L1647,809,L0994,809,809,2,-6.15153724622339E+0000,-6.15153724622339E+0000,*,L1607,809,809,8,-4.27192699088847E+0001, 0.00000000000000E+0000,,809,14,-7.02191074357561E+0001, 0.00000000000000E+0000,,
L1649,801,L0994,809,801,7,-4.31057980964351E+0001,-4.31057980964351E+0001,*,L1607,809,801,26,-1.42271155870559E+0002,-1.42271155870559E+0002,*,801,34,-1.89703034718814E+0002,-1.89703034718814E+0002,-,
L1649,801,L0913,809,801,27,-1.52666821371658E+0002, 0.00000000000000E+0000,,L0994,809,801,7,-4.31057980964351E+0001,-4.31057980964351E+0001,*,801,36,-2.06718785687708E+0002, 0.00000000000000E+0000,,
L1056,316,L0816,809,316,9,-5.03397265863847E+0001,-5.03397265863847E+0001,*,L0994,809,316,2,-1.23224587481404E+0001,-1.23224587481404E+0001,*,316,11,-6.21215028194671E+0001,-6.21215028194671E+0001,*,
L1056,316,L0886,809,316,9,-5.17592471553720E+0001, 0.00000000000000E+0000,,L0994,809,316,2,-1.23224587481404E+0001,-1.23224587481404E+0001,*,316,12,-6.81643504602223E+0001, 0.00000000000000E+0000,,
L1650,807,L0477,734,733,5, 7.96209453440677E+0001, 7.96209453440677E+0001,*,L2442,809,807,1, 1.29739215837664E+0002, 1.29739215837664E+0002,*,807,14, 2.37772090482844E+0002, 2.37772090482844E+0002,*,
L1650,807,L0994,809,807,7,-3.19888812803775E+0001, 0.00000000000000E+0000,,L2442,809,807,1, 1.29739215837664E+0002, 1.29739215837664E+0002,*,807,18, 3.72585762607945E+0001, 0.00000000000000E+0000,,
L1651,807,L0994,809,807,7,-3.42865724418563E+0001,-3.42865724418563E+0001,*,L1607,809,807,32,-1.81484917643580E+0002, 0.00000000000000E+0000,,807,42,-2.34131652591333E+0002,-2.34131652591333E+0002,-,
L1651,807,L0994,809,807,7,-3.42865724418563E+0001,-3.42865724418563E+0001,*,L1671,789,787,35,-1.86956974167849E+0002, 0.00000000000000E+0000,,807,45,-2.35303247540099E+0002, 0.00000000000000E+0000,,
L1062,423,L0886,809,423,7,-3.97017709621226E+0001,-3.97017709621226E+0001,*,L0994,809,423,7,-4.04576797340696E+0001,-4.04576797340696E+0001,*,423,15,-8.48005884584925E+0001,-8.48005884584925E+0001,*,
L1062,423,L0984,807,421,11,-5.85289550318325E+0001, 0.00000000000000E+0000,,L0994,809,423,7,-4.04576797340696E+0001,-4.04576797340696E+0001,*,423,17,-9.15684038418202E+0001, 0.00000000000000E+0000,,
L1653,808,L0994,809,808,11,-6.72411265487792E+0001,-6.72411265487792E+0001,*,L1607,809,808,18,-1.02097822973992E+0002,-1.02097822973992E+0002,*,808,33,-1.92894380126809E+0002,-1.92894380126809E+0002,-,
L1653,808,L0913,809,808,24,-1.34531668039164E+0002, 0.00000000000000E+0000,,L0994,809,808,11,-6.72411265487792E+0001,-6.72411265487792E+0001,*,808,38,-2.22509076720300E+0002, 0.00000000000000E+0000,,
L1655,809,L0994,809,809,2,-8.91812803541641E+0000,-8.91812803541641E+0000,*,L1233,809,809,0, 7.62418621575673E+0001, 7.62418621575673E+0001,*,809,13, 2.57642081371196E+0000, 2.57642081371196E+0000,*,
L1655,809,L0994,809,809,2,-8.91812803541641E+0000,-8.91812803541641E+0000,*,L1607,809,809,4,-2.28444678511816E+0001, 0.00000000000000E+0000,,809,9,-4.68990293434113E+0001, 0.00000000000000E+0000,,
L0427,0
L1073,809,L0994,809,809,8,-5.11322285805768E+0001,-5.11322285805768E+0001,*,L1607,809,809,25,-1.37648854098341E+0002,-1.37648854098341E+0002,*,809,36,-2.05531415356742E+0002,-2.05531415356742E+0002,-,
L1073,809,L0886,809,809,25,-1.38001842911745E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-5.11322285805768E+0001,-5.11322285805768E+0001,*,809,37,-2.11006804992435E+0002, 0.00000000000000E+0000,,
L1074,808,L0913,809,808,31,-1.65426037790820E+0002,-1.65426037790820E+0002,-,L0994,809,808,13,-7.74356007923466E+0001,-7.74356007923466E+0001,*,808,44,-2.43133488260843E+0002,-2.43133488260843E+0002,-,
L1074,808,L0984,807,806,35,-1.83158171800971E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.74356007923466E+0001,-7.74356007923466E+0001,*,808,49,-2.61279922429286E+0002, 0.00000000000000E+0000,,
L1075,806,L0943,807,804,3, 1.32949313886877E+0002, 1.32949313886877E+0002,*,L0994,809,806,11,-6.25610002791429E+0001, 0.00000000000000E+0000,,806,20, 3.58698407451407E+0001, 3.58698407451407E+0001,*,
L1075,806,L0994,809,806,11,-6.25610002791429E+0001, 0.00000000000000E+0000,,L1240,807,804,18, 5.71078199268249E+0001, 5.71078199268249E+0001,*,806,32,-2.39384417192432E+0001, 0.00000000000000E+0000,,
L1076,809,L0994,809,809,12,-6.88796822998117E+0001,-6.88796822998117E+0001,*,L1607,809,809,17,-7.44392536133099E+0001,-7.44392536133099E+0001,*,809,29,-1.45616790960447E+0002,-1.45616790960447E+0002,+,
L1076,809,L0913,809,809,23,-1.19754336408152E+0002, 0.00000000000000E+0000,,L0994,809,809,12,-6.88796822998117E+0001,-6.88796822998117E+0001,*,809,36,-1.94608178571849E+0002, 0.00000000000000E+0000,,
L1077,808,L0994,809,808,8,-4.28877843021741E+0001,-4.28877843021741E+0001,*,L2450,799,799,19, 3.85153238719814E+0001, 3.85153238719814E+0001,*,808,32,-3.04089873886134E+0001,-3.04089873886134E+0001,*,
L1077,808,L0994,809,808,8,-4.28877843021741E+0001,-4.28877843021741E+0001,*,L1762,807,806,37,-7.97207893696317E+0001, 0.00000000000000E+0000,,808,48,-1.34238264872263E+0002, 0.00000000000000E+0000,,
L1078,808,L0994,809,808,9,-4.55004557167131E+0001,-4.55004557167131E+0001,*,L1607,809,808,24,-1.24039786483203E+0002,-1.24039786483203E+0002,*,808,34,-1.78866754063309E+0002,-1.78866754063309E+0002,-,
L1078,808,L0886,809,808,33,-1.78375916990256E+0002, 0.00000000000000E+0000,,L0994,809,808,9,-4.55004557167131E+0001,-4.55004557167131E+0001,*,808,39,-2.08525861976333E+0002, 0.00000000000000E+0000,,
L1079,809,L0913,809,809,23,-1.22334706883222E+0002,-1.22334706883222E+0002,*,L0994,809,809,11,-5.62554941403115E+0001,-5.62554941403115E+0001,*,809,36,-1.88137141648977E+0002,-1.88137141648977E+0002,-,
L1079,809,L0816,809,809,28,-1.39258154062630E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-5.62554941403115E+0001,-5.62554941403115E+0001,*,809,39,-1.96141400462544E+0002, 0.00000000000000E+0000,,
L1258,807,L0994,809,807,12,-7.03599715079956E+0001,-7.03599715079956E+0001,*,L1607,809,807,25,-1.32705716051773E+0002,-1.32705716051773E+0002,*,807,35,-1.94290650332104E+0002,-1.94290650332104E+0002,-,
L1258,807,L0886,809,807,33,-1.90814705742144E+0002, 0.00000000000000E+0000,,L0994,809,807,12,-7.03599715079956E+0001,-7.03599715079956E+0001,*,807,44,-2.56529847513585E+0002, 0.00000000000000E+0000,,
L1083,809,L0994,809,809,13,-8.38913526964774E+0001,-8.38913526964774E+0001,*,L1607,809,809,24,-1.28138946456048E+0002,-1.28138946456048E+0002,*,809,39,-2.25185267116069E+0002,-2.25185267116069E+0002,-,
L1083,809,L0913,809,809,29,-1.65668997176010E+0002, 0.00000000000000E+0000,,L0994,809,809,13,-8.38913526964774E+0001,-8.38913526964774E+0001,*,809,43,-2.54642101651087E+0002, 0.00000000000000E+0000,,
L2440,809,L0886,809,809,21,-1.12630735547307E+0002,-1.12630735547307E+0002,*,L0994,809,809,10,-5.49083825243058E+0001,-5.49083825243058E+0001,*,809,33,-1.78395423181423E+0002,-1.78395423181423E+0002,-,
L2440,809,L0913,809,809,23,-1.26832831024745E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.49083825243058E+0001,-5.49083825243058E+0001,*,809,36,-1.98374477853137E+0002, 0.00000000000000E+0000,,
L1087,809,L0913,809,809,26,-1.37110493208823E+0002,-1.37110493208823E+0002,*,L0994,809,809,10,-5.82500572224907E+0001,-5.82500572224907E+0001,*,809,38,-2.07271225392510E+0002,-2.07271225392510E+0002,-,
L1087,809,L0994,809,809,10,-5.82500572224907E+0001,-5.82500572224907E+0001,*,L1607,809,809,28,-1.50210257054110E+0002, 0.00000000000000E+0000,,809,41,-2.23738122897085E+0002, 0.00000000000000E+0000,,
L1088,0
L1091,809,L0984,807,807,32,-1.67783706914039E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-6.44583613003330E+0001,-6.44583613003330E+0001,*,809,44,-2.37703788995349E+0002,-2.37703788995349E+0002,-,
L1091,809,L0994,809,809,11,-6.44583613003330E+0001,-6.44583613003330E+0001,*,L1607,809,809,29,-1.67260636566132E+0002,-1.67260636566132E+0002,-,809,43,-2.46463144893976E+0002, 0.00000000000000E+0000,,
L1094,809,L0886,809,809,22,-1.19244597549523E+0002,-1.19244597549523E+0002,*,L0994,809,809,7,-3.66912384286799E+0001,-3.66912384286799E+0001,*,809,31,-1.67899877809740E+0002,-1.67899877809740E+0002,-,
L1094,809,L0816,809,809,28,-1.52312234593515E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.66912384286799E+0001,-3.66912384286799E+0001,*,809,35,-1.88914692091509E+0002, 0.00000000000000E+0000,,
L2524,808,L0816,809,808,27,-1.37455561917318E+0002,-1.37455561917318E+0002,*,L0994,809,808,11,-5.83585796107131E+0001,-5.83585796107131E+0001,*,808,40,-2.09100337414883E+0002,-2.09100337414883E+0002,-,
L2524,808,L0994,809,808,11,-5.83585796107131E+0001,-5.83585796107131E+0001,*,L1607,809,808,37,-2.01173884045855E+0002, 0.00000000000000E+0000,,808,48,-2.59881225285343E+0002, 0.00000000000000E+0000,,
L1099,808,L0886,809,808,27,-1.42666442938958E+0002,-1.42666442938958E+0002,*,L0994,809,808,7,-2.40583411238314E+0001,-2.40583411238314E+0001,*,808,34,-1.68069187839109E+0002,-1.68069187839109E+0002,-,
L1099,808,L0816,809,808,28,-1.43986871045892E+0002, 0.00000000000000E+0000,,L0994,809,808,7,-2.40583411238314E+0001,-2.40583411238314E+0001,*,808,36,-1.75256936010156E+0002, 0.00000000000000E+0000,,
L1101,809,L0913,809,809,26,-1.48129989963478E+0002,-1.48129989963478E+0002,*,L0994,809,809,10,-5.73889112154264E+0001,-5.73889112154264E+0001,*,809,37,-2.10985070735420E+0002,-2.10985070735420E+0002,-,
L1101,809,L0994,809,809,10,-5.73889112154264E+0001,-5.73889112154264E+0001,*,L1607,809,809,30,-1.65601465354530E+0002, 0.00000000000000E+0000,,809,40,-2.24339351167995E+0002, 0.00000000000000E+0000,,
L1262,702,L0994,809,702,12,-7.00015868764687E+0001,-7.00015868764687E+0001,*,L1607,809,702,22,-1.14052529090097E+0002,-1.14052529090097E+0002,*,702,32,-1.71075897980660E+0002,-1.71075897980660E+0002,-,
L1262,702,L0913,809,702,26,-1.42745443923096E+0002, 0.00000000000000E+0000,,L0994,809,702,12,-7.00015868764687E+0001,-7.00015868764687E+0001,*,702,39,-2.20486160670104E+0002, 0.00000000000000E+0000,,
L1102,807,L0994,809,807,12,-6.48362078879162E+0001,-6.48362078879162E+0001,*,L1607,809,807,33,-1.84301013021185E+0002,-1.84301013021185E+0002,-,807,44,-2.42213621702728E+0002,-2.42213621702728E+0002,-,
L1102,807,L0913,809,807,33,-1.85405335812748E+0002, 0.00000000000000E+0000,,L0994,809,807,12,-6.48362078879162E+0001,-6.48362078879162E+0001,*,807,45,-2.49146573789363E+0002, 0.00000000000000E+0000,,
L2525,808,L0994,809,808,10,-6.21651474037298E+0001,-6.21651474037298E+0001,*,L1607,809,808,24,-1.33372973799250E+0002,-1.33372973799250E+0002,*,808,36,-2.08561614194108E+0002,-2.08561614194108E+0002,-,
L2525,808,L0816,809,808,32,-1.76050720938750E+0002, 0.00000000000000E+0000,,L0994,809,808,10,-6.21651474037298E+0001,-6.21651474037298E+0001,*,808,41,-2.32431058769591E+0002, 0.00000000000000E+0000,,
L0436,763,L0886,809,763,19,-9.08080628543513E+0001,-9.08080628543513E+0001,*,L0994,809,763,10,-5.95098129320297E+0001,-5.95098129320297E+0001,*,763,30,-1.54704329893700E+0002,-1.54704329893700E+0002,-,
L0436,763,L0816,809,763,28,-1.49695042517957E+0002, 0.00000000000000E+0000,,L0994,809,763,10,-5.95098129320297E+0001,-5.95098129320297E+0001,*,763,36,-1.99912805108414E+0002, 0.00000000000000E+0000,,
L1103,809,L0994,809,809,12,-7.39816048298329E+0001,-7.39816048298329E+0001,*,L1607,809,809,22,-1.16544175174671E+0002,-1.16544175174671E+0002,*,809,33,-1.86258366335566E+0002,-1.86258366335566E+0002,-,
L1103,809,L0913,809,809,28,-1.59939251240733E+0002, 0.00000000000000E+0000,,L0994,809,809,12,-7.39816048298329E+0001,-7.39816048298329E+0001,*,809,40,-2.35125501931315E+0002, 0.00000000000000E+0000,,
L1104,809,L0984,807,807,31,-1.61267918206315E+0002,-1.61267918206315E+0002,-,L0994,809,809,10,-5.78318530909352E+0001,-5.78318530909352E+0001,*,809,41,-2.18902141714635E+0002,-2.18902141714635E+0002,-,
L1104,809,L0913,809,809,29,-1.66178097551615E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.78318530909352E+0001,-5.78318530909352E+0001,*,809,41,-2.36657813866267E+0002, 0.00000000000000E+0000,,
L1110,809,L0886,809,809,33,-1.83753461100645E+0002,-1.83753461100645E+0002,-,L0994,809,809,10,-5.82912399915502E+0001,-5.82912399915502E+0001,*,809,45,-2.56059179039364E+0002,-2.56059179039364E+0002,-,
L1110,809,L0913,809,809,34,-2.02041397664617E+0002, 0.00000000000000E+0000,,L0994,809,809,10,-5.82912399915502E+0001,-5.82912399915502E+0001,*,809,46,-2.71628299816901E+0002, 0.00000000000000E+0000,,
L1112,809,L0994,809,809,11,-6.51852450741593E+0001,-6.51852450741593E+0001,*,L1671,789,789,31,-1.65104620829017E+0002,-1.65104620829017E+0002,-,809,40,-2.18397726529247E+0002,-2.18397726529247E+0002,-,
L1112,809,L0816,809,809,31,-1.69334276857002E+0002, 0.00000000000000E+0000,,L0994,809,809,11,-6.51852450741593E+0001,-6.51852450741593E+0001,*,809,41,-2.30296092217813E+0002, 0.00000000000000E+0000,,
L1113,808,L0994,809,808,8,-4.42360322603499E+0001,-4.42360322603499E+0001,*,L1607,809,808,27,-1.47019511304658E+0002,-1.47019511304658E+0002,*,808,37,-2.00556112828295E+0002,-2.00556112828295E+0002,-,
L1113,808,L0886,809,808,31,-1.70290286164335E+0002, 0.00000000000000E+0000,,L0994,809,808,8,-4.42360322603499E+0001,-4.42360322603499E+0001,*,808,39,-2.16675191333342E+0002, 0.00000000000000E+0000,,
L1116,801,L0913,809,801,31,-1.75821601093054E+0002, 0.00000000000000E+0000,,L0994,809,801,13,-7.70590377442886E+0001,-7.70590377442886E+0001,*,801,44,-2.53780965968335E+0002,-2.53780965968335E+0002,-,
L1116,801,L0994,809,801,13,-7.70590377442886E+0001,-7.70590377442886E+0001,*,L1607,809,801,30,-1.64784965388510E+0002,-1.64784965388510E+0002,-,801,45,-2.55808995377461E+0002, 0.00000000000000E+0000,,
L1117,809,L0816,809,809,27,-1.39916403655945E+0002,-1.39916403655945E+0002,*,L0994,809,809,7,-3.97895120477304E+0001,-3.97895120477304E+0001,*,809,31,-1.63334772543494E+0002,-1.63334772543494E+0002,-,
L1117,809,L0994,809,809,7,-3.97895120477304E+0001,-3.97895120477304E+0001,*,L1607,809,809,32,-1.82894358105330E+0002, 0.00000000000000E+0000,,809,39,-2.21830438278448E+0002, 0.00000000000000E+0000,,
L1118,806,L0913,809,806,22,-1.10687099696400E+0002,-1.10687099696400E+0002,*,L0994,809,806,14,-8.08653102240731E+0001,-8.08653102240731E+0001,*,806,34,-1.79514066723393E+0002,-1.79514066723393E+0002,-,
L1118,806,L0886,809,806,27,-1.40021747107390E+0002, 0.00000000000000E+0000,,L0994,809,806,14,-8.08653102240731E+0001,-8.08653102240731E+0001,*,806,44,-2.38664158662690E+0002, 0.00000000000000E+0000,,
L1260,732,L0913,809,732,29,-1.63141100260758E+0002, 0.00000000000000E+0000,,L0994,809,732,10,-6.14821193257651E+0001,-6.14821193257651E+0001,*,732,40,-2.29546127751671E+0002,-2.29546127751671E+0002,-,
L1260,732,L0994,809,732,10,-6.14821193257651E+0001,-6.14821193257651E+0001,*,L1607,809,732,30,-1.67730244472773E+0002, 0.00000000000000E+0000,,732,40,-2.30378653400243E+0002, 0.00000000000000E+0000,,
L1621,808,L0994,809,808,13,-7.48721313824337E+0001,-7.48721313824337E+0001,*,L1607,809,808,22,-1.12866981702637E+0002,-1.12866981702637E+0002,*,808,38,-2.05731693766798E+0002,-2.05731693766798E+0002,-,
L1621,808,L0886,809,808,28,-1.51852278006033E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.48721313824337E+0001,-7.48721313824337E+0001,*,808,44,-2.42181561659415E+0002, 0.00000000000000E+0000,,
L1661,623,L0994,809,623,8,-4.56024859245218E+0001,-4.56024859245218E+0001,*,L1671,789,605,23,-1.11556432173713E+0002,-1.11556432173713E+0002,*,623,33,-1.68704511979292E+0002,-1.68704511979292E+0002,-,
L1661,623,L0994,809,623,8,-4.56024859245218E+0001,-4.56024859245218E+0001,*,L1607,809,623,22,-1.21756488266977E+0002, 0.00000000000000E+0000,,623,31,-1.73722624594218E+0002, 0.00000000000000E+0000,,
L1080,809,L0994,809,809,9,-4.73524359782677E+0001,-4.73524359782677E+0001,*,L2654,805,805,24, 1.39394650069946E+0001, 1.39394650069946E+0001,*,809,39,-6.51704158965326E+0001,-6.51704158965326E+0001,*,
L1080,809,L1607,809,809,25,-1.35923276982538E+0002, 0.00000000000000E+0000,,L2654,805,805,24, 1.39394650069946E+0001, 1.39394650069946E+0001,*,809,55,-1.46224966406820E+0002, 0.00000000000000E+0000,,
L1662,809,L0816,809,809,23,-1.18070839670936E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-3.90850643805377E+0001,-3.90850643805377E+0001,*,809,31,-1.59078368345223E+0002,-1.59078368345223E+0002,-,
L1662,809,L0994,809,809,8,-3.90850643805377E+0001,-3.90850643805377E+0001,*,L2512,809,809,21,-9.67163560469590E+0001,-9.67163560469590E+0001,*,809,33,-1.62386759975349E+0002, 0.00000000000000E+0000,,
L1623,808,L0913,809,808,23,-1.11302838897764E+0002,-1.11302838897764E+0002,*,L0994,809,808,9,-4.47961750532454E+0001,-4.47961750532454E+0001,*,808,33,-1.60810396578139E+0002,-1.60810396578139E+0002,-,
L1623,808,L0994,809,808,9,-4.47961750532454E+0001,-4.47961750532454E+0001,*,L1607,809,808,27,-1.36061674600375E+0002, 0.00000000000000E+0000,,808,37,-1.84203428853582E+0002, 0.00000000000000E+0000,,
L1663,754,L0816,809,754,29,-1.58508163081436E+0002, 0.00000000000000E+0000,,L0994,809,754,14,-8.38101890754953E+0001,-8.38101890754953E+0001,*,754,42,-2.36903912206101E+0002,-2.36903912206101E+0002,-,
L1663,754,L0731,768,717,30,-1.53343992113929E+0002,-1.53343992113929E+0002,-,L0994,809,754,14,-8.38101890754953E+0001,-8.38101890754953E+0001,*,754,45,-2.44998780709348E+0002, 0.00000000000000E+0000,,
L1265,580,L0994,809,580,7,-3.36309366597893E+0001,-3.36309366597893E+0001,*,L1671,789,564,27,-1.42952134101881E+0002, 0.00000000000000E+0000,,580,31,-1.60426546809783E+0002,-1.60426546809783E+0002,-,
L1265,580,L0994,809,580,7,-3.36309366597893E+0001,-3.36309366597893E+0001,*,L2500,710,506,27,-1.41459169536373E+0002,-1.41459169536373E+0002,*,580,33,-1.69113180787899E+0002, 0.00000000000000E+0000,,
L1213,637,L0994,809,637,10,-5.36669967441842E+0001,-5.36669967441842E+0001,*,L1671,789,626,24,-1.23602139703632E+0002,-1.23602139703632E+0002,*,637,35,-1.84068870609897E+0002,-1.84068870609897E+0002,-,
L1213,637,L0886,809,637,29,-1.58356582923220E+0002, 0.00000000000000E+0000,,L0994,809,637,10,-5.36669967441842E+0001,-5.36669967441842E+0001,*,637,39,-2.14045458020695E+0002, 0.00000000000000E+0000,,
L1267,674,L0816,809,674,22,-1.11828466802214E+0002,-1.11828466802214E+0002,*,L0994,809,674,9,-4.75184398744735E+0001,-4.75184398744735E+0001,*,674,32,-1.66040814601025E+0002,-1.66040814601025E+0002,-,
L1267,674,L0886,809,674,28,-1.58650917321465E+0002, 0.00000000000000E+0000,,L0994,809,674,9,-4.75184398744735E+0001,-4.75184398744735E+0001,*,674,37,-2.05599586809673E+0002, 0.00000000000000E+0000,,
L0256,808,L0913,809,808,18,-9.50631468147938E+0001,-9.50631468147938E+0001,*,L0994,809,808,12,-7.42226307609873E+0001,-7.42226307609873E+0001,*,808,30,-1.70252417715191E+0002,-1.70252417715191E+0002,-,
L0256,808,L0886,809,808,25,-1.31073036774608E+0002, 0.00000000000000E+0000,,L0994,809,808,12,-7.42226307609873E+0001,-7.42226307609873E+0001,*,808,41,-2.28961699804421E+0002, 0.00000000000000E+0000,,
L0258,808,L0994,809,808,8,-4.50015236816250E+0001,-4.50015236816250E+0001,*,L1607,809,808,26,-1.38449415607936E+0002,-1.38449415607936E+0002,*,808,37,-2.00745108874602E+0002,-2.00745108874602E+0002,-,
L0258,808,L0816,809,808,28,-1.47949682463940E+0002, 0.00000000000000E+0000,,L0994,809,808,8,-4.50015236816250E+0001,-4.50015236816250E+0001,*,808,38,-2.04808030819978E+0002, 0.00000000000000E+0000,,
L0259,809,L0871,809,809,31,-3.48739835346051E+0001,-3.48739835346051E+0001,*,L0994,809,809,12,-6.66426350385764E+0001, 0.00000000000000E+0000,,809,45,-1.12965649525427E+0002,-1.12965649525427E+0002,+,
L0259,809,L0469,746,746,29,-4.32920735471080E+0001,-4.32920735471080E+0001,*,L0994,809,809,12,-6.66426350385764E+0001, 0.00000000000000E+0000,,809,45,-1.34466720506901E+0002, 0.00000000000000E+0000,,
L0262,809,L0994,809,809,15,-8.31743954530584E+0001,-8.31743954530584E+0001,*,L1760,809,809,18, 6.43946038108139E+0001, 6.43946038108139E+0001,*,809,34,-2.60625926251572E+0001,-2.60625926251572E+0001,*,
L0262,809,L1607,809,809,26,-1.41646885850114E+0002, 0.00000000000000E+0000,,L1760,809,809,18, 6.43946038108139E+0001, 6.43946038108139E+0001,*,809,58,-1.53057829388124E+0002, 0.00000000000000E+0000,,
L0264,809,L0886,809,809,23,-1.25115074044214E+0002,-1.25115074044214E+0002,*,L0994,809,809,4,-1.89628261380896E+0001,-1.89628261380896E+0001,*,809,29,-1.56643129013201E+0002,-1.56643129013201E+0002,-,
L0264,809,L0913,809,809,25,-1.47208260120064E+0002, 0.00000000000000E+0000,,L0994,809,809,4,-1.89628261380896E+0001,-1.89628261380896E+0001,*,809,29,-1.66448504434537E+0002, 0.00000000000000E+0000,,
L0265,791,L0994,809,791,12,-7.45279119159372E+0001,-7.45279119159372E+0001,*,L2720,794,776,5, 9.52794884000888E+0001, 9.52794884000888E+0001,*,791,25,-2.27399283417749E+0001,-2.27399283417749E+0001,*,
L0265,791,L1607,809,791,19,-9.69257959464373E+0001, 0.00000000000000E+0000,,L2720,794,776,5, 9.52794884000888E+0001, 9.52794884000888E+0001,*,791,37,-7.04971437053938E+0001, 0.00000000000000E+0000,,
L0268,807,L0886,809,807,22,-1.13829091142706E+0002,-1.13829091142706E+0002,*,L0994,809,807,11,-6.10726507741507E+0001,-6.10726507741507E+0001,*,807,29,-1.52336667123322E+0002,-1.52336667123322E+0002,-,
L0268,807,L0913,809,807,30,-1.68388648992393E+0002, 0.00000000000000E+0000,,L0994,809,807,11,-6.10726507741507E+0001,-6.10726507741507E+0001,*,807,43,-2.43506858540018E+0002, 0.00000000000000E+0000,,
L0270,801,L0913,809,801,26,-1.42006815533723E+0002,-1.42006815533723E+0002,*,L0994,809,801,12,-7.13720904801713E+0001,-7.13720904801713E+0001,*,801,41,-2.30546747693240E+0002,-2.30546747693240E+0002,-,
L0270,801,L0984,807,799,31,-1.67106783731075E+0002, 0.00000000000000E+0000,,L0994,809,801,12,-7.13720904801713E+0001,-7.13720904801713E+0001,*,801,44,-2.41828774890238E+0002, 0.00000000000000E+0000,,
L0271,808,L0886,809,808,33,-1.80255562316812E+0002,-1.80255562316812E+0002,-,L0994,809,808,13,-7.92297584188803E+0001,-7.92297584188803E+0001,*,808,48,-2.70903006031076E+0002,-2.70903006031076E+0002,-,
L0271,808,L0731,768,767,42,-2.26883747100626E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.92297584188803E+0001,-7.92297584188803E+0001,*,808,54,-2.99843780834389E+0002, 0.00000000000000E+0000,,
L0273,809,L0984,807,807,33,-1.78904313771543E+0002,-1.78904313771543E+0002,-,L0994,809,809,13,-7.86406531229226E+0001,-7.86406531229226E+0001,*,809,47,-2.63341477644906E+0002,-2.63341477644906E+0002,-,
L0273,809,L0913,809,809,33,-1.94522380515082E+0002, 0.00000000000000E+0000,,L0994,809,809,13,-7.86406531229226E+0001,-7.86406531229226E+0001,*,809,49,-2.89893366323731E+0002, 0.00000000000000E+0000,,
L0278,809,L2345,801,801,3, 1.27215122096855E+0002, 1.27215122096855E+0002,*,L2553,809,809,1, 1.29924413598521E+0002, 1.29924413598521E+0002,*,809,6, 3.13720109412838E+0002, 3.13720109412838E+0002,*,
L0278,809,L0994,809,809,17,-1.06005092746044E+0002, 0.00000000000000E+0000,,L2345,801,801,3, 1.27215122096855E+0002, 1.27215122096855E+0002,*,809,23, 7.31827259942762E+0000, 0.00000000000000E+0000,,
L0280,809,L0913,809,809,27,-1.45649678487194E+0002,-1.45649678487194E+0002,*,L0994,809,809,10,-5.82677837430031E+0001,-5.82677837430031E+0001,*,809,36,-1.99680214890047E+0002,-1.99680214890047E+0002,-,
L0280,809,L0994,809,809,10,-5.82677837430031E+0001,-5.82677837430031E+0001,*,L2500,710,710,28,-1.47663537826992E+0002, 0.00000000000000E+0000,,809,40,-2.17977568546388E+0002, 0.00000000000000E+0000,,
L0282,809,L0816,809,809,26,-1.38343661260031E+0002,-1.38343661260031E+0002,*,L0994,809,809,8,-4.35952339876055E+0001,-4.35952339876055E+0001,*,809,36,-1.92676359218710E+0002,-1.92676359218710E+0002,-,
L0282,809,L0886,809,809,30,-1.72824073223263E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-4.35952339876055E+0001,-4.35952339876055E+0001,*,809,40,-2.24888244407635E+0002, 0.00000000000000E+0000,,
L0283,809,L0994,809,809,10,-6.11545326454851E+0001,-6.11545326454851E+0001,*,L1607,809,809,29,-1.59640269163895E+0002, 0.00000000000000E+0000,,809,39,-2.21472176573344E+0002,-2.21472176573344E+0002,-,
L0283,809,L0994,809,809,10,-6.11545326454851E+0001,-6.11545326454851E+0001,*,L1671,789,789,28,-1.49126075993033E+0002, 0.00000000000000E+0000,,809,41,-2.24868675217101E+0002, 0.00000000000000E+0000,,
L0286,809,L0913,809,809,28,-1.60631441257050E+0002,-1.60631441257050E+0002,-,L0994,809,809,14,-8.63666272911130E+0001,-8.63666272911130E+0001,*,809,43,-2.50176700521365E+0002,-2.50176700521365E+0002,-,
