Name,Date/Time,Assay Conc.,Units,Stock Conc.,Units,Assay Type,Sample Vol (µL),Dilution Factor,Std 1 RFU,Std 2 RFU,Std 3 RFU,Excitation,Green RFU,Far Red RFU
5:40:00 PM,2013-12-10 5:40:00 PM,0.0682,µg/ml,6.82,µg/mL,dsDNA BR,2,100.00,310.33,36189.61,,BLUE,945.31,
5:39:43 PM,2013-12-10 5:39:43 PM,<0.010,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,348.65,
5:39:29 PM,2013-12-10 5:39:29 PM,0.0281,µg/ml,2.81,µg/mL,dsDNA BR,2,100.00,310.33,36189.61,,BLUE,572.95,
5:39:23 PM,2013-12-10 5:39:23 PM,<0.010,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,197.76,
5:38:53 PM,2013-12-10 5:38:53 PM,0.0489,µg/ml,4.89,µg/mL,dsDNA BR,2,100.00,310.33,36189.61,,BLUE,766.62,
5:38:14 PM,2013-12-10 5:38:14 PM,0.0520,µg/ml,5.20,µg/mL,dsDNA BR,2,100.00,310.33,36189.61,,BLUE,795.14,
