Name,Date/Time,Assay Conc.,Units,Stock Conc.,Units,Assay Type,Sample Vol (µL),Dilution Factor,Std 1 RFU,Std 2 RFU,Std 3 RFU,Excitation,Green RFU,Far Red RFU
4:14:24 AM,2013-12-11 4:14:24 AM,<0.010,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,388.20,
4:14:10 AM,2013-12-11 4:14:10 AM,0.0887,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,1135.01,
4:13:49 AM,2013-12-11 4:13:49 AM,<0.010,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,391.98,
4:13:31 AM,2013-12-11 4:13:31 AM,0.0450,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,729.99,
4:13:08 AM,2013-12-11 4:13:08 AM,0.0706,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,967.58,
4:12:37 AM,2013-12-11 4:12:37 AM,0.0723,µg/ml,,,dsDNA BR,,,310.33,36189.61,,BLUE,983.84,
